Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Тавдинская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925					
		1.67%	1.83%	3.33%	2.71%	1.42%	0.98%	0.91%	0.86%	1.26%	0.91%	1.99%	0.89%	1.66%	2.16%	0.58%	1.02%	1.82%	1.71%	2.22%	0.80%	1.24%	1.09%	0.84%	2.39%	2.50%	3.12%	2.38%	6.74%	3.11%	1.97%	2.55%	4.46%	0.59%	1.96%	3.05%	3.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	352	2	2	10	8	5	5	5	16	20	7	15	15	13	20	16	27	18	27	1	8	47	16	7	0	2	1	1	5	2	17	1	3	1	4	5					
		2.28%	0.52%	0.66%	4.52%	2.28%	2.46%	1.52%	2.16%	2.52%	2.61%	1.99%	1.90%	2.5%	2.34%	3.86%	1.81%	3.07%	2.20%	3.53%	0.80%	1.41%	4.28%	1.92%	1.67%	0.0%	2.08%	2.38%	1.12%	1.73%	0.98%	6.20%	0.89%	1.77%	0.28%	1.52%	2.67%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	634	14	22	4	11	10	17	8	36	37	14	45	18	25	17	35	35	35	29	1	15	49	51	11	19	1	1	2	15	9	10	1	5	8	9	15					
		4.11%	3.66%	7.33%	1.80%	3.14%	4.92%	5.18%	3.46%	5.68%	4.84%	3.98%	5.72%	3.0%	4.50%	3.28%	3.97%	3.99%	4.27%	3.79%	0.80%	2.65%	4.46%	6.12%	2.63%	2.64%	1.04%	2.38%	2.24%	5.19%	4.43%	3.64%	0.89%	2.95%	2.24%	3.43%	8.02%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1067	20	16	15	21	32	24	23	36	66	39	62	55	45	42	72	82	49	61	5	38	53	71	33	22	4	6	3	4	6	16	2	16	10	13	5					
		6.93%	5.23%	5.33%	6.78%	6.0%	15.76%	7.31%	9.95%	5.68%	8.63%	11.11%	7.88%	9.16%	8.10%	8.12%	8.17%	9.35%	5.99%	7.98%	4.03%	6.73%	4.83%	8.52%	7.89%	3.06%	4.16%	14.28%	3.37%	1.38%	2.95%	5.83%	1.78%	9.46%	2.80%	4.96%	2.67%					
22	"5. ""За Русь Святую"""	90	1	2	2	4	1	1	1	4	3	1	5	7	7	3	3	3	5	6	0	3	5	2	4	4	1	0	0	4	0	2	1	1	2	1	1					
		0.58%	0.26%	0.66%	0.90%	1.14%	0.49%	0.30%	0.43%	0.63%	0.39%	0.28%	0.63%	1.16%	1.26%	0.58%	0.34%	0.34%	0.61%	0.78%	0.0%	0.53%	0.45%	0.24%	0.95%	0.55%	1.04%	0.0%	0.0%	1.38%	0.0%	0.72%	0.89%	0.59%	0.56%	0.38%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	131	4	3	3	3	1	1	2	8	3	1	7	3	7	5	5	8	12	2	0	7	12	4	4	4	2	0	0	6	1	2	1	3	2	2	3					
		0.85%	1.04%	1.0%	1.35%	0.85%	0.49%	0.30%	0.86%	1.26%	0.39%	0.28%	0.89%	0.5%	1.26%	0.96%	0.56%	0.91%	1.46%	0.26%	0.0%	1.24%	1.09%	0.48%	0.95%	0.55%	2.08%	0.0%	0.0%	2.07%	0.49%	0.72%	0.89%	1.77%	0.56%	0.76%	1.60%					
24	"7. ""Новый курс - Автомобильная Россия"""	82	1	2	2	0	1	0	1	3	4	4	6	0	2	3	5	6	6	5	0	5	7	3	2	7	1	1	0	0	1	0	0	0	0	2	2					
		0.53%	0.26%	0.66%	0.90%	0.0%	0.49%	0.0%	0.43%	0.47%	0.52%	1.13%	0.76%	0.0%	0.36%	0.58%	0.56%	0.68%	0.73%	0.65%	0.0%	0.88%	0.63%	0.36%	0.47%	0.97%	1.04%	2.38%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.76%	1.06%					
25	"8. ""Народно-республиканская партия России"""	27	0	0	0	0	1	1	2	0	1	0	1	3	0	1	1	1	1	0	0	1	1	1	3	0	0	1	0	1	0	2	0	1	1	0	2					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.49%	0.30%	0.86%	0.0%	0.13%	0.0%	0.12%	0.5%	0.0%	0.19%	0.11%	0.11%	0.12%	0.0%	0.0%	0.17%	0.09%	0.12%	0.71%	0.0%	0.0%	2.38%	0.0%	0.34%	0.0%	0.72%	0.0%	0.59%	0.28%	0.0%	1.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	45	0	0	3	0	1	0	0	2	5	1	2	2	4	4	6	0	4	3	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.29%	0.0%	0.0%	1.35%	0.0%	0.49%	0.0%	0.0%	0.31%	0.65%	0.28%	0.25%	0.33%	0.72%	0.77%	0.68%	0.0%	0.48%	0.39%	0.0%	0.0%	0.45%	0.24%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	461	12	6	6	11	4	5	0	16	18	5	22	12	18	12	28	20	22	16	5	16	23	15	5	17	7	1	1	6	12	12	2	7	32	44	23					
		2.99%	3.14%	2.0%	2.71%	3.14%	1.97%	1.52%	0.0%	2.52%	2.35%	1.42%	2.79%	2.0%	3.24%	2.32%	3.17%	2.28%	2.68%	2.09%	4.03%	2.83%	2.09%	1.80%	1.19%	2.36%	7.29%	2.38%	1.12%	2.07%	5.91%	4.37%	1.78%	4.14%	8.96%	16.79%	12.29%					
28	"11. ""Истинные патриоты России"""	33	1	0	1	0	0	0	2	2	1	0	0	0	1	1	1	1	2	2	2	4	2	2	2	1	0	0	1	0	0	0	0	2	1	1	0					
		0.21%	0.26%	0.0%	0.45%	0.0%	0.0%	0.0%	0.86%	0.31%	0.13%	0.0%	0.0%	0.0%	0.18%	0.19%	0.11%	0.11%	0.24%	0.26%	1.61%	0.70%	0.18%	0.24%	0.47%	0.13%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	1.18%	0.28%	0.38%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	144	1	1	1	4	0	2	5	3	7	1	11	5	4	7	10	3	7	10	1	11	12	5	3	6	0	0	0	1	5	1	0	3	6	5	3					
		0.93%	0.26%	0.33%	0.45%	1.14%	0.0%	0.60%	2.16%	0.47%	0.91%	0.28%	1.39%	0.83%	0.72%	1.35%	1.13%	0.34%	0.85%	1.30%	0.80%	1.95%	1.09%	0.60%	0.71%	0.83%	0.0%	0.0%	0.0%	0.34%	2.46%	0.36%	0.0%	1.77%	1.68%	1.90%	1.60%					
30	"13. ""Демократическая партия России"""	40	2	1	0	0	0	2	1	1	3	0	2	1	1	1	2	2	1	2	1	2	2	6	0	0	0	0	0	1	1	0	0	1	2	0	2					
		0.25%	0.52%	0.33%	0.0%	0.0%	0.0%	0.60%	0.43%	0.15%	0.39%	0.0%	0.25%	0.16%	0.18%	0.19%	0.22%	0.22%	0.12%	0.26%	0.80%	0.35%	0.18%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.49%	0.0%	0.0%	0.59%	0.56%	0.0%	1.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	0	2	0	0	1	1	4	4	0	0	1	1	1	0	1	0	1	3	0	2	4	0	2	4	0	0	0	1	0	0	0	0	0	0	0					
		0.21%	0.0%	0.66%	0.0%	0.0%	0.49%	0.30%	1.73%	0.63%	0.0%	0.0%	0.12%	0.16%	0.18%	0.0%	0.11%	0.0%	0.12%	0.39%	0.0%	0.35%	0.36%	0.0%	0.47%	0.55%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	0	1	1	0	0	1	1	1	4	1	1	1	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.12%	0.0%	0.0%	0.45%	0.28%	0.0%	0.0%	0.43%	0.15%	0.13%	1.13%	0.12%	0.16%	0.18%	0.19%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.09%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.59%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	964	26	11	19	31	7	24	6	29	56	17	64	44	36	54	40	69	46	71	1	38	87	68	18	23	3	1	1	24	10	7	1	4	14	11	3					
		6.26%	6.80%	3.66%	8.59%	8.85%	3.44%	7.31%	2.59%	4.58%	7.32%	4.84%	8.14%	7.33%	6.48%	10.44%	4.54%	7.86%	5.62%	9.29%	0.80%	6.73%	7.93%	8.16%	4.30%	3.20%	3.12%	2.38%	1.12%	8.30%	4.92%	2.55%	0.89%	2.36%	3.92%	4.19%	1.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	2	1	1	1	1	1	1	3	4	3	3	1	5	1	0	2	2	2	0	2	4	1	2	0	4	1	1	2	3	0	0	1	1	3	0					
		0.38%	0.52%	0.33%	0.45%	0.28%	0.49%	0.30%	0.43%	0.47%	0.52%	0.85%	0.38%	0.16%	0.90%	0.19%	0.0%	0.22%	0.24%	0.26%	0.0%	0.35%	0.36%	0.12%	0.47%	0.0%	4.16%	2.38%	1.12%	0.69%	1.47%	0.0%	0.0%	0.59%	0.28%	1.14%	0.0%					
35	"18. ""ЛДПР"""	2348	88	39	29	35	41	36	33	118	151	56	100	93	79	94	107	126	130	109	36	89	163	119	41	107	19	2	16	59	33	37	23	25	76	32	7					
		15.25%	23.03%	13.0%	13.12%	10.0%	20.19%	10.97%	14.28%	18.64%	19.76%	15.95%	12.72%	15.5%	14.23%	18.18%	12.14%	14.36%	15.89%	14.26%	29.03%	15.78%	14.85%	14.28%	9.80%	14.90%	19.79%	4.76%	17.97%	20.41%	16.25%	13.50%	20.53%	14.79%	21.28%	12.21%	3.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	697	25	16	26	25	9	25	7	27	29	6	24	38	27	17	32	16	25	20	17	27	66	33	30	32	2	2	0	19	17	8	1	7	23	10	9					
		4.52%	6.54%	5.33%	11.76%	7.14%	4.43%	7.62%	3.03%	4.26%	3.79%	1.70%	3.05%	6.33%	4.86%	3.28%	3.63%	1.82%	3.05%	2.61%	13.70%	4.78%	6.01%	3.96%	7.17%	4.45%	2.08%	4.76%	0.0%	6.57%	8.37%	2.91%	0.89%	4.14%	6.44%	3.81%	4.81%					
37	"20. ""Политическая партия ""Единая Россия"""	4925	123	122	55	124	42	126	79	189	205	106	224	181	165	132	290	239	256	230	43	132	305	243	198	345	34	20	35	101	73	116	56	67	111	85	73					
		31.99%	32.19%	40.66%	24.88%	35.42%	20.68%	38.41%	34.19%	29.85%	26.83%	30.19%	28.49%	30.16%	29.72%	25.53%	32.91%	27.25%	31.29%	30.10%	34.67%	23.40%	27.80%	29.17%	47.36%	48.05%	35.41%	47.61%	39.32%	34.94%	35.96%	42.33%	49.99%	39.64%	31.09%	32.44%	39.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	1	0	0	0	0	0	0	4	1	0	2	0	2	0	4	2	0	0	2	2	1	5	2	0	0	0	0	0	2	0	0	0	2	0					
		0.20%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.28%	0.0%	0.33%	0.0%	0.38%	0.0%	0.45%	0.24%	0.0%	0.0%	0.35%	0.18%	0.12%	1.19%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.76%	0.0%					
39	"22. ""Развитие предпринимательства"""	40	0	0	1	0	0	0	1	0	3	1	0	0	1	0	2	8	1	1	0	3	7	1	3	5	1	0	0	0	0	0	0	0	0	1	0					
		0.25%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.43%	0.0%	0.39%	0.28%	0.0%	0.0%	0.18%	0.0%	0.22%	0.91%	0.12%	0.13%	0.0%	0.53%	0.63%	0.12%	0.71%	0.69%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2131	38	31	31	39	26	37	34	107	95	59	128	74	73	69	164	169	135	112	4	119	172	137	17	70	5	4	17	16	19	21	12	15	47	12	23					
		13.84%	9.94%	10.33%	14.02%	11.14%	12.80%	11.28%	14.71%	16.90%	12.43%	16.80%	16.28%	12.33%	13.15%	13.34%	18.61%	19.27%	16.50%	14.65%	3.22%	21.09%	15.67%	16.44%	4.06%	9.74%	5.20%	9.52%	19.10%	5.53%	9.35%	7.66%	10.71%	8.87%	13.16%	4.58%	12.29%					
																																										
41	Против всех	569	13	9	5	22	14	17	13	12	30	11	43	34	20	19	42	27	31	31	3	24	39	29	13	13	5	0	3	7	3	10	4	4	4	11	4					
		3.69%	3.40%	3.0%	2.26%	6.28%	6.89%	5.18%	5.62%	1.89%	3.92%	3.13%	5.47%	5.66%	3.60%	3.67%	4.76%	3.07%	3.78%	4.05%	2.41%	4.25%	3.55%	3.48%	3.11%	1.81%	5.20%	0.0%	3.37%	2.42%	1.47%	3.64%	3.57%	2.36%	1.12%	4.19%	2.13%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
