Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Галичская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	219	10	3	17	3	4	12	12	12	12	8	7	15	15	3	6	5	4	3	9	12	3	4	8	5	8	4	11	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	217	10	2	17	3	4	12	12	12	12	8	7	15	15	3	6	5	4	3	9	12	3	4	8	4	8	4	11	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	92	0	7	7	3	1	1	5	2	2	5	6	9	5	0	2	2	5	2	2	7	2	4	4	1	2	2	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	327	20	10	15	9	5	12	1	4	7	6	22	17	3	7	17	4	5	2	3	29	17	3	40	8	15	7	37	2					
		5.22%	6.99%	5.81%	2.90%	6.47%	2.33%	8.70%	0.43%	4.65%	1.43%	6.12%	4.38%	4.74%	0.88%	5.34%	6.69%	2.80%	3.21%	2.60%	2.16%	7.44%	15.45%	1.30%	21.86%	7.69%	8.15%	8.75%	9.37%	1.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	2	0	1	0	0	1	0	0	1	0	4	1	0	0	1	1	1	1	1	1	1	3	0	0	0	0	0	1					
		0.34%	0.70%	0.00%	0.19%	0.00%	0.00%	0.72%	0.00%	0.00%	0.20%	0.00%	0.80%	0.28%	0.00%	0.00%	0.39%	0.70%	0.64%	1.30%	0.72%	0.26%	0.91%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	1	0	1	0	1	0	1	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0					
		0.19%	0.00%	0.00%	0.19%	0.00%	0.47%	0.00%	0.43%	0.00%	0.20%	0.00%	0.60%	0.28%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	710	24	7	49	8	22	12	29	9	48	20	81	36	33	13	64	16	17	20	23	55	6	23	12	10	12	13	34	14					
		11.33%	8.39%	4.07%	9.48%	5.76%	10.23%	8.70%	12.39%	10.47%	9.78%	20.41%	16.14%	10.03%	9.68%	9.92%	25.20%	11.19%	10.90%	25.97%	16.55%	14.10%	5.45%	9.96%	6.56%	9.62%	6.52%	16.25%	8.61%	12.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	2	0	1	0	11	0	0	0	3	0	5	0	1	0	2	0	0	0	0	1	0	1	2	0	0	0	2	0					
		0.49%	0.70%	0.00%	0.19%	0.00%	5.12%	0.00%	0.00%	0.00%	0.61%	0.00%	0.99%	0.00%	0.29%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.43%	1.09%	0.00%	0.00%	0.00%	0.51%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	1	0	0	0	0	0	0	2	0	2	3	1	0	2	0	3	0	0	0	0	0	1	0	0	0	1	0					
		0.26%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.40%	0.84%	0.29%	0.00%	0.79%	0.00%	1.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.25%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	503	22	20	42	7	26	12	13	4	38	9	45	25	18	8	18	15	6	7	6	46	10	20	11	8	15	6	32	14					
		8.03%	7.69%	11.63%	8.12%	5.04%	12.09%	8.70%	5.56%	4.65%	7.74%	9.18%	8.96%	6.96%	5.28%	6.11%	7.09%	10.49%	3.85%	9.09%	4.32%	11.79%	9.09%	8.66%	6.01%	7.69%	8.15%	7.50%	8.10%	12.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	593	24	9	39	17	40	11	18	8	31	9	59	27	23	20	14	19	18	13	14	33	8	48	13	4	18	11	39	6					
		9.47%	8.39%	5.23%	7.54%	12.23%	18.60%	7.97%	7.69%	9.30%	6.31%	9.18%	11.75%	7.52%	6.74%	15.27%	5.51%	13.29%	11.54%	16.88%	10.07%	8.46%	7.27%	20.78%	7.10%	3.85%	9.78%	13.75%	9.87%	5.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	1	0	1	1	3	2	2	0	2	2	7	1	1	1	1	0	2	3	0	3	0	1	1	0	1	1	5	1					
		0.69%	0.35%	0.00%	0.19%	0.72%	1.40%	1.45%	0.85%	0.00%	0.41%	2.04%	1.39%	0.28%	0.29%	0.76%	0.39%	0.00%	1.28%	3.90%	0.00%	0.77%	0.00%	0.43%	0.55%	0.00%	0.54%	1.25%	1.27%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3953	188	125	368	97	105	88	168	60	355	50	269	247	257	81	130	86	103	30	88	216	65	126	101	74	123	42	241	70					
		63.10%	65.73%	72.67%	71.18%	69.78%	48.84%	63.77%	71.79%	69.77%	72.30%	51.02%	53.59%	68.80%	75.37%	61.83%	51.18%	60.14%	66.03%	38.96%	63.31%	55.38%	59.09%	54.55%	55.19%	71.15%	66.85%	52.50%	61.01%	63.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	0	0	0	0	1	0	0	0	0	1	4	0	0	0	3	0	0	1	2	2	0	1	0	0	0	0	1	1					
		0.27%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	1.02%	0.80%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	1.30%	1.44%	0.51%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.25%	0.91%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
