Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Курчатовская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7433	369	431	475	404	423	399	259	368	375	392	383	390	334	330	316	349	368	323	326	419					
		38.63%	40.59%	39.43%	40.84%	38.51%	41.43%	38.26%	40.34%	38.17%	34.37%	38.66%	38.45%	41.27%	41.49%	36.79%	35.55%	41.55%	37.82%	36.21%	36.47%	37.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	116	3	2	8	12	4	9	2	7	5	5	8	5	6	1	10	2	3	9	7	8					
		0.60%	0.33%	0.18%	0.69%	1.14%	0.39%	0.86%	0.31%	0.73%	0.46%	0.49%	0.80%	0.53%	0.75%	0.11%	1.12%	0.24%	0.31%	1.01%	0.78%	0.71%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
