13	"Число избирателей, проголосовавших по открепительным удостоверениям"	82	2	1	5	1	0	1	1	2	0	5	0	1	0	1	2	1	1	0	5	0	0	0	0	0	0	1	1	0	2	8	3	5	4	2	2	0	3	0	7	1	0	0	0	0	3	0	0	3	0	0	0	0	1	0	1	0	1	3	0	1	0	1					
14	Число неиспользованных открепительных удостоверений	334	4	3	8	3	3	3	3	5	3	3	3	3	3	5	13	4	5	5	16	6	1	3	6	13	5	3	2	2	12	14	11	10	17	17	19	0	2	4	7	3	5	5	2	5	5	0	2	3	3	3	10	4	5	3	4	3	4	5	3	3	2	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	105	0	0	0	1	0	0	1	0	0	0	1	0	0	1	5	0	0	0	4	3	0	0	5	0	0	0	3	0	3	19	16	0	11	12	3	0	2	2	0	0	0	1	5	2	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0					
		0.33%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.19%	0.56%	0.00%	0.00%	0.00%	0.37%	0.44%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.56%	0.00%	0.21%	1.36%	0.99%	0.00%	1.01%	0.82%	0.31%	0.00%	0.24%	0.45%	0.00%	0.00%	0.00%	0.27%	0.64%	0.51%	0.00%	0.38%	0.00%	0.29%	0.00%	0.00%	0.07%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	337	3	0	7	2	3	3	1	8	0	1	1	0	0	3	13	1	2	2	11	5	2	1	14	5	2	1	7	2	16	43	33	2	20	32	12	3	7	3	0	4	2	6	6	3	4	7	2	3	1	2	3	7	0	0	1	1	4	0	0	3	5	2					
		1.04%	0.78%	0.00%	1.31%	0.81%	2.70%	1.21%	0.34%	1.61%	0.00%	0.68%	0.62%	0.00%	0.00%	0.58%	1.46%	0.36%	0.34%	0.65%	1.02%	0.73%	0.29%	0.65%	1.51%	1.10%	1.31%	0.85%	1.30%	0.45%	1.11%	3.08%	2.05%	0.17%	1.84%	2.18%	1.26%	1.97%	0.85%	0.67%	0.00%	1.43%	0.60%	1.64%	0.77%	0.76%	1.06%	2.65%	0.53%	0.86%	0.48%	1.29%	0.22%	1.22%	0.00%	0.00%	0.53%	0.32%	1.39%	0.00%	0.00%	2.29%	0.49%	0.48%					
20	Зюганов Геннадий Андреевич	1189	4	4	15	3	3	3	9	11	8	1	4	1	9	3	22	2	3	3	35	32	2	4	5	10	10	1	16	15	50	154	67	112	80	102	50	9	23	8	40	6	2	10	13	10	3	4	47	7	3	3	53	4	11	5	1	3	7	45	4	2	8	5					
		3.68%	1.04%	3.48%	2.80%	1.21%	2.70%	1.21%	3.06%	2.21%	1.95%	0.68%	2.47%	0.77%	8.41%	0.58%	2.47%	0.71%	0.51%	0.97%	3.24%	4.65%	0.29%	2.60%	0.54%	2.20%	6.54%	0.85%	2.96%	3.38%	3.48%	11.02%	4.17%	9.55%	7.35%	6.94%	5.23%	5.92%	2.80%	1.79%	4.01%	2.14%	0.60%	2.73%	1.67%	2.53%	0.79%	1.52%	12.40%	2.02%	1.44%	1.94%	3.96%	0.70%	3.45%	1.42%	0.53%	0.95%	2.44%	7.88%	3.45%	1.53%	0.79%	1.20%					
21	Медведев Дмитрий Анатольевич	30577	378	111	510	242	105	241	281	478	402	146	156	129	98	510	849	276	588	304	1031	648	682	148	898	439	141	115	513	427	1367	1172	1475	1059	977	1315	883	140	787	435	957	270	329	349	748	380	371	248	330	336	204	150	1281	563	306	346	188	313	276	525	112	126	1002	411					
		94.74%	98.18%	96.52%	95.33%	97.58%	94.59%	97.57%	95.58%	96.18%	98.05%	98.65%	96.30%	99.23%	91.59%	98.65%	95.50%	98.22%	99.16%	98.38%	95.37%	94.19%	99.42%	96.10%	97.08%	96.48%	92.16%	98.29%	95.00%	96.17%	95.06%	83.89%	91.84%	90.28%	89.80%	89.52%	92.36%	92.11%	95.98%	97.10%	95.99%	96.43%	98.80%	95.36%	96.14%	96.20%	98.15%	93.94%	87.07%	96.83%	98.08%	96.77%	95.74%	98.08%	95.92%	98.58%	98.95%	98.74%	96.17%	91.94%	96.55%	96.18%	98.72%	98.33%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
