Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Каменская районная 																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	95	0	1	5	3	3	2	2	1	2	1	4	2	2	1	1	1	2	8	0	3	4	7	0	3	6	1	5	3	4	7	7	4					
14	Число погашенных открепительных удостоверений	141	3	7	2	12	3	3	9	2	3	3	10	2	4	4	3	3	10	6	3	3	10	5	2	3	7	0	2	5	5	2	3	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	170	3	10	7	9	4	0	5	0	3	3	7	5	0	7	2	1	8	15	4	3	8	10	4	14	13	0	2	3	13	4	3	0					
		1.52%	0.54%	1.23%	2.83%	1.12%	1.67%	0.0%	1.02%	0.0%	2.80%	1.28%	1.23%	5.20%	0.0%	2.08%	2.40%	1.06%	1.71%	1.68%	2.98%	1.65%	1.70%	1.35%	2.32%	1.99%	3.17%	0.0%	2.22%	1.09%	2.53%	1.09%	1.70%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	349	23	34	5	22	6	9	3	5	0	4	17	2	4	7	1	1	24	29	1	5	16	36	7	40	17	1	3	10	6	8	2	1					
		3.13%	4.18%	4.18%	2.02%	2.75%	2.51%	4.05%	0.61%	4.06%	0.0%	1.70%	3.00%	2.08%	2.02%	2.08%	1.20%	1.06%	5.13%	3.25%	0.74%	2.76%	3.40%	4.86%	4.06%	5.68%	4.14%	0.81%	3.33%	3.63%	1.16%	2.18%	1.13%	0.46%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	725	40	68	16	40	6	10	24	10	5	26	27	6	12	16	5	1	27	47	13	20	29	64	8	31	34	15	3	22	25	48	16	11					
		6.52%	7.27%	8.36%	6.47%	5.01%	2.51%	4.50%	4.91%	8.13%	4.67%	11.11%	4.77%	6.25%	6.06%	4.76%	6.02%	1.06%	5.78%	5.28%	9.70%	11.04%	6.17%	8.64%	4.65%	4.40%	8.29%	12.29%	3.33%	8.0%	4.87%	13.11%	9.09%	5.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	396	38	36	7	40	7	7	6	8	3	8	19	0	2	11	9	8	9	38	17	4	26	22	2	24	6	0	2	7	17	8	3	2					
		3.56%	6.90%	4.42%	2.83%	5.01%	2.92%	3.15%	1.22%	6.50%	2.80%	3.41%	3.35%	0.0%	1.01%	3.27%	10.84%	8.51%	1.92%	4.26%	12.68%	2.20%	5.53%	2.97%	1.16%	3.41%	1.46%	0.0%	2.22%	2.54%	3.31%	2.18%	1.70%	0.93%					
22	"5. ""За Русь Святую"""	69	6	8	1	2	1	0	4	0	0	0	2	0	2	4	1	2	3	2	1	3	9	3	0	3	2	0	0	1	6	1	2	0					
		0.62%	1.09%	0.98%	0.40%	0.25%	0.41%	0.0%	0.81%	0.0%	0.0%	0.0%	0.35%	0.0%	1.01%	1.19%	1.20%	2.12%	0.64%	0.22%	0.74%	1.65%	1.91%	0.40%	0.0%	0.42%	0.48%	0.0%	0.0%	0.36%	1.16%	0.27%	1.13%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	5	2	1	2	0	0	3	0	0	0	1	1	2	3	0	0	0	7	0	1	2	6	1	1	2	0	0	1	2	5	0	0					
		0.43%	0.90%	0.24%	0.40%	0.25%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.17%	1.04%	1.01%	0.89%	0.0%	0.0%	0.0%	0.78%	0.0%	0.55%	0.42%	0.81%	0.58%	0.14%	0.48%	0.0%	0.0%	0.36%	0.38%	1.36%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	81	1	7	1	6	3	0	0	1	2	2	5	0	1	1	0	0	5	5	1	2	10	9	3	4	2	1	0	3	1	1	3	1					
		0.72%	0.18%	0.86%	0.40%	0.75%	1.25%	0.0%	0.0%	0.81%	1.86%	0.85%	0.88%	0.0%	0.50%	0.29%	0.0%	0.0%	1.07%	0.56%	0.74%	1.10%	2.12%	1.21%	1.74%	0.56%	0.48%	0.81%	0.0%	1.09%	0.19%	0.27%	1.70%	0.46%					
25	"8. ""Народно-республиканская партия России"""	29	1	5	0	2	0	0	0	0	0	0	1	0	1	0	0	0	2	3	0	2	1	2	0	1	3	0	1	0	3	0	1	0					
		0.26%	0.18%	0.61%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.50%	0.0%	0.0%	0.0%	0.42%	0.33%	0.0%	1.10%	0.21%	0.27%	0.0%	0.14%	0.73%	0.0%	1.11%	0.0%	0.58%	0.0%	0.56%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	3	6	0	4	2	0	2	0	0	1	0	0	1	2	0	0	1	6	1	0	4	4	0	2	0	0	1	0	0	3	0	0					
		0.38%	0.54%	0.73%	0.0%	0.50%	0.83%	0.0%	0.40%	0.0%	0.0%	0.42%	0.0%	0.0%	0.50%	0.59%	0.0%	0.0%	0.21%	0.67%	0.74%	0.0%	0.85%	0.54%	0.0%	0.28%	0.0%	0.0%	1.11%	0.0%	0.0%	0.81%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	873	24	43	10	53	5	31	57	5	13	36	77	8	33	20	5	7	61	44	9	12	39	60	11	46	41	11	8	11	41	17	22	13					
		7.85%	4.36%	5.28%	4.04%	6.64%	2.09%	13.96%	11.68%	4.06%	12.14%	15.38%	13.60%	8.33%	16.66%	5.95%	6.02%	7.44%	13.06%	4.94%	6.71%	6.62%	8.29%	8.10%	6.39%	6.54%	10.0%	9.01%	8.88%	4.0%	7.99%	4.64%	12.5%	6.04%					
28	"11. ""Истинные патриоты России"""	16	1	0	0	1	0	2	0	0	0	1	2	1	0	0	0	0	1	2	0	1	1	0	0	1	0	0	0	0	0	1	1	0					
		0.14%	0.18%	0.0%	0.0%	0.12%	0.0%	0.90%	0.0%	0.0%	0.0%	0.42%	0.35%	1.04%	0.0%	0.0%	0.0%	0.0%	0.21%	0.22%	0.0%	0.55%	0.21%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.56%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	216	7	17	3	30	8	6	8	1	2	4	14	1	4	3	1	1	7	12	2	1	9	26	3	11	5	1	6	6	5	7	4	1					
		1.94%	1.27%	2.09%	1.21%	3.75%	3.34%	2.70%	1.63%	0.81%	1.86%	1.70%	2.47%	1.04%	2.02%	0.89%	1.20%	1.06%	1.49%	1.34%	1.49%	0.55%	1.91%	3.51%	1.74%	1.56%	1.21%	0.81%	6.66%	2.18%	0.97%	1.91%	2.27%	0.46%					
30	"13. ""Демократическая партия России"""	42	2	4	0	4	3	2	1	1	2	0	1	0	0	1	0	0	1	5	0	2	5	3	0	2	0	0	0	0	1	0	0	2					
		0.37%	0.36%	0.49%	0.0%	0.50%	1.25%	0.90%	0.20%	0.81%	1.86%	0.0%	0.17%	0.0%	0.0%	0.29%	0.0%	0.0%	0.21%	0.56%	0.0%	1.10%	1.06%	0.40%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.93%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	2	0	0	2	0	0	2	0	0	1	3	0	1	1	0	0	1	1	3	1	0	2	3	2	2	0	0	2	5	1	0	1					
		0.32%	0.36%	0.0%	0.0%	0.25%	0.0%	0.0%	0.40%	0.0%	0.0%	0.42%	0.53%	0.0%	0.50%	0.29%	0.0%	0.0%	0.21%	0.11%	2.23%	0.55%	0.0%	0.27%	1.74%	0.28%	0.48%	0.0%	0.0%	0.72%	0.97%	0.27%	0.0%	0.46%					
32	"15. ""Партия СЛОН"""	21	0	0	1	2	0	1	0	0	0	1	0	0	1	2	1	0	2	2	0	1	3	0	0	1	2	0	0	0	0	0	1	0					
		0.18%	0.0%	0.0%	0.40%	0.25%	0.0%	0.45%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.50%	0.59%	1.20%	0.0%	0.42%	0.22%	0.0%	0.55%	0.63%	0.0%	0.0%	0.14%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	281	22	23	7	24	4	4	27	2	2	8	18	3	0	12	0	1	6	24	1	2	7	23	0	16	7	4	2	3	13	5	6	5					
		2.52%	4.0%	2.82%	2.83%	3.00%	1.67%	1.80%	5.53%	1.62%	1.86%	3.41%	3.18%	3.12%	0.0%	3.57%	0.0%	1.06%	1.28%	2.69%	0.74%	1.10%	1.48%	3.10%	0.0%	2.27%	1.70%	3.27%	2.22%	1.09%	2.53%	1.36%	3.40%	2.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	0	3	1	3	0	4	0	1	0	3	1	1	0	1	2	0	4	2	1	2	5	3	1	1	4	1	1	3	5	1	0	4					
		0.52%	0.0%	0.36%	0.40%	0.37%	0.0%	1.80%	0.0%	0.81%	0.0%	1.28%	0.17%	1.04%	0.0%	0.29%	2.40%	0.0%	0.85%	0.22%	0.74%	1.10%	1.06%	0.40%	0.58%	0.14%	0.97%	0.81%	1.11%	1.09%	0.97%	0.27%	0.0%	1.86%					
35	"18. ""ЛДПР"""	1752	104	120	44	125	61	32	48	20	14	43	71	24	33	58	4	21	75	149	16	18	67	118	34	139	43	10	14	42	86	42	41	36					
		15.75%	18.90%	14.76%	17.81%	15.66%	25.52%	14.41%	9.83%	16.26%	13.08%	18.37%	12.54%	25.0%	16.66%	17.26%	4.81%	22.34%	16.05%	16.74%	11.94%	9.94%	14.25%	15.94%	19.76%	19.77%	10.48%	8.19%	15.55%	15.27%	16.76%	11.47%	23.29%	16.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	281	15	24	3	27	4	3	15	2	3	4	16	0	8	12	1	4	12	23	4	4	11	10	3	27	7	1	3	5	10	5	6	9					
		2.52%	2.72%	2.95%	1.21%	3.38%	1.67%	1.35%	3.07%	1.62%	2.80%	1.70%	2.82%	0.0%	4.04%	3.57%	1.20%	4.25%	2.56%	2.58%	2.98%	2.20%	2.34%	1.35%	1.74%	3.84%	1.70%	0.81%	3.33%	1.81%	1.94%	1.36%	3.40%	4.18%					
37	"20. ""Политическая партия ""Единая Россия"""	3742	160	274	101	266	85	80	220	61	41	60	209	39	69	107	33	29	117	295	41	53	131	190	68	178	144	59	32	96	203	152	49	100					
		33.65%	29.09%	33.70%	40.89%	33.33%	35.56%	36.03%	45.08%	49.59%	38.31%	25.64%	36.92%	40.62%	34.84%	31.84%	39.75%	30.85%	25.05%	33.14%	30.59%	29.28%	27.87%	25.67%	39.53%	25.32%	35.12%	48.36%	35.55%	34.90%	39.57%	41.53%	27.84%	46.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	1	3	1	4	2	0	0	0	1	1	4	1	1	2	0	0	1	5	3	0	2	6	3	4	0	0	0	4	1	1	0	0					
		0.45%	0.18%	0.36%	0.40%	0.50%	0.83%	0.0%	0.0%	0.0%	0.93%	0.42%	0.70%	1.04%	0.50%	0.59%	0.0%	0.0%	0.21%	0.56%	2.23%	0.0%	0.42%	0.81%	1.74%	0.56%	0.0%	0.0%	0.0%	1.45%	0.19%	0.27%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	2	3	0	2	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	5	3	1	0	5	2	2	0	0					
		0.28%	0.36%	0.36%	0.0%	0.25%	0.41%	0.45%	0.20%	0.0%	0.0%	0.42%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.71%	0.73%	0.81%	0.0%	1.81%	0.38%	0.54%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1007	40	67	13	73	20	21	40	3	7	13	33	2	11	37	10	4	63	126	13	25	44	68	0	85	29	7	10	29	47	33	9	25					
		9.05%	7.27%	8.24%	5.26%	9.14%	8.36%	9.45%	8.19%	2.43%	6.54%	5.55%	5.83%	2.08%	5.55%	11.01%	12.04%	4.25%	13.49%	14.15%	9.70%	13.81%	9.36%	9.18%	0.0%	12.09%	7.07%	5.73%	11.11%	10.54%	9.16%	9.01%	5.11%	11.62%					
																																							
41	Против всех	595	31	45	18	47	17	9	13	2	6	10	19	2	9	19	4	9	20	39	3	15	30	66	14	47	26	8	2	22	18	15	7	3					
		5.35%	5.63%	5.53%	7.28%	5.88%	7.11%	4.05%	2.66%	1.62%	5.60%	4.27%	3.35%	2.08%	4.54%	5.65%	4.81%	9.57%	4.28%	4.38%	2.23%	8.28%	6.38%	8.91%	8.13%	6.68%	6.34%	6.55%	2.22%	8.0%	3.50%	4.09%	3.97%	1.39%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
