Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Жуковская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578					
		1.50%	1.58%	1.59%	0.96%	1.44%	1.27%	0.80%	2.02%	2.44%	2.20%	1.57%	1.96%	1.47%	1.05%	1.24%	1.78%	0.89%	1.74%	1.72%	1.96%	1.55%	1.13%	1.36%	1.98%	0.96%	1.37%	1.24%	1.37%	2.02%	1.22%	1.81%	1.61%	1.40%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24118	779	754	758	704	859	771	574	582	623	738	571	685	1176	566	723	735	685	878	944	781	747	800	794	688	746	723	563	711	767	594	853	922	324					
		50.05%	51.22%	48.03%	45.66%	48.22%	49.74%	44.16%	44.67%	44.36%	44.25%	46.44%	46.57%	47.87%	61.70%	46.93%	51.39%	50.58%	51.93%	52.20%	52.91%	48.42%	49.80%	49.32%	44.86%	50.66%	48.79%	49.72%	55.03%	51.34%	51.93%	53.85%	51.02%	61.30%	66.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1984	67	70	74	54	55	124	85	81	66	92	50	91	62	40	39	38	32	66	65	69	62	60	80	52	62	45	26	47	52	35	93	39	11					
		4.12%	4.40%	4.46%	4.46%	3.70%	3.18%	7.10%	6.61%	6.17%	4.69%	5.79%	4.08%	6.36%	3.25%	3.32%	2.77%	2.62%	2.43%	3.92%	3.64%	4.28%	4.13%	3.70%	4.52%	3.83%	4.05%	3.09%	2.54%	3.39%	3.52%	3.17%	5.56%	2.59%	2.25%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
