Выборы Президента Российской Федерации																													
																													
Наименование Избирательной комиссии:    район Северное Бутово																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																													
18	. Глазьев Сергей Юрьевич	1714	62	58	80	57	70	92	96	59	60	101	101	97	95	85	64	61	78	70	66	93	72	97					
		5.70%	4.15%	4.40%	6.55%	4.90%	5.80%	7.27%	6.52%	5.13%	4.54%	5.97%	6.84%	5.42%	7.10%	5.80%	4.85%	5.10%	5.25%	5.34%	5.58%	5.88%	5.60%	7.28%					
19	. Малышкин Олег Александрович	432	27	20	27	8	13	13	19	17	12	19	18	29	19	19	26	15	23	18	22	18	25	25					
		1.44%	1.81%	1.52%	2.21%	0.69%	1.08%	1.03%	1.29%	1.48%	0.91%	1.12%	1.22%	1.62%	1.42%	1.30%	1.97%	1.26%	1.55%	1.37%	1.86%	1.14%	1.94%	1.88%					
20	. Миронов Сергей Михайлович	174	7	5	21	9	4	8	20	5	3	8	7	6	8	10	9	4	9	5	4	9	6	7					
		0.58%	0.47%	0.38%	1.72%	0.77%	0.33%	0.63%	1.36%	0.44%	0.23%	0.47%	0.47%	0.34%	0.60%	0.68%	0.68%	0.33%	0.61%	0.38%	0.34%	0.57%	0.47%	0.53%					
21	. Путин Владимир Владимирович	21034	1047	961	812	849	818	848	952	901	991	1128	1012	1198	972	1050	932	806	1048	931	850	1098	916	914					
		69.95%	70.13%	72.91%	66.45%	72.94%	67.77%	67.04%	64.67%	78.42%	74.91%	66.67%	68.56%	66.93%	72.65%	71.62%	70.61%	67.45%	70.52%	70.96%	71.91%	69.41%	71.23%	68.62%					
22	. Хакамада Ирина Муцуовна	2404	150	95	81	72	133	138	161	38	111	152	147	142	76	105	118	148	77	76	86	128	101	69					
		7.99%	10.05%	7.21%	6.63%	6.19%	11.02%	10.91%	10.94%	3.31%	8.39%	8.98%	9.96%	7.93%	5.68%	7.16%	8.94%	12.38%	5.18%	5.79%	7.28%	8.09%	7.85%	5.18%					
23	. Харитонов Николай Михайлович	1865	74	73	98	91	69	65	99	48	53	112	81	118	87	92	76	61	101	98	72	102	66	129					
		6.20%	4.96%	5.54%	8.02%	7.82%	5.72%	5.14%	6.73%	4.18%	4.01%	6.62%	5.49%	6.59%	6.50%	6.28%	5.76%	5.10%	6.80%	7.47%	6.09%	6.45%	5.13%	9.68%					
																													
24	Против всех	2146	114	95	83	66	84	91	120	59	85	149	100	183	71	97	84	91	139	75	74	123	90	73					
		7.14%	7.64%	7.21%	6.79%	5.67%	6.96%	7.19%	8.15%	5.13%	6.42%	8.81%	6.78%	10.22%	5.31%	6.62%	6.36%	7.62%	9.35%	5.72%	6.26%	7.77%	7.00%	5.48%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
