Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Усть-Таркская 																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №2035					
		18.40%	14.25%	29.27%	15.56%	14.04%	12.15%	9.26%	16.28%	10.00%	6.93%	9.42%	19.58%	19.05%	42.19%	8.79%	3.97%	0.00%	8.16%	10.91%	10.19%	6.45%	27.94%	33.33%	32.81%	23.39%	13.46%	4.55%	22.77%	27.35%	9.21%	13.17%	16.47%	33.61%	21.95%	9.43%	22.81%	7.69%	8.60%	23.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	55	1	4	0	0	3	0	1	0	0	0	5	0	0	0	0	0	1	0	0	0	5	0	0	1	0	1	4	18	1	1	2	1	1	1	2	0	0	2					
		0.79%	0.24%	9.76%	0.00%	0.00%	0.85%	0.00%	2.33%	0.00%	0.00%	0.00%	1.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	2.45%	0.00%	0.00%	0.58%	0.00%	2.27%	1.32%	1.41%	0.66%	0.27%	2.35%	0.42%	2.44%	1.89%	0.76%	0.00%	0.00%	0.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3836	272	20	22	24	193	34	24	40	221	90	152	32	24	188	81	46	170	32	104	47	97	17	25	90	60	33	155	560	86	241	45	96	25	37	131	30	61	231					
		55.06%	64.61%	48.78%	48.89%	42.11%	54.52%	62.96%	55.81%	66.67%	72.94%	65.22%	45.78%	38.10%	37.50%	68.86%	64.29%	92.00%	69.39%	58.18%	66.24%	75.81%	47.55%	56.67%	39.06%	52.63%	57.69%	75.00%	51.16%	43.89%	56.58%	64.78%	52.94%	40.34%	60.98%	69.81%	49.81%	76.92%	65.59%	49.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	4	0	0	0	3	0	0	0	1	0	1	1	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	1	0	0	0					
		0.34%	0.95%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.33%	0.00%	0.30%	1.19%	0.00%	0.37%	0.00%	2.00%	1.22%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.27%	0.00%	0.00%	2.44%	0.00%	0.38%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
