Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Клетнянская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	263	29	24	24	25	6	26	9	6	12	2	1	19	0	2	0	0	3	12	2	2	3	11	5	6	6	0	5	0	13	4	6					
		2.60%	2.48%	2.28%	2.16%	2.78%	2.08%	2.36%	2.41%	3.90%	4.17%	0.83%	1.56%	4.03%	0.00%	1.79%	0.00%	0.00%	2.04%	5.80%	0.94%	1.49%	3.45%	3.02%	2.59%	4.29%	2.43%	0.00%	3.38%	0.00%	7.22%	2.44%	6.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	5	7	5	1	2	6	4	1	0	1	1	3	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0					
		0.41%	0.43%	0.67%	0.45%	0.11%	0.69%	0.55%	1.07%	0.65%	0.00%	0.41%	1.56%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.27%	0.52%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.10%	0.09%	0.29%	0.00%	0.33%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1799	204	205	188	191	55	212	92	25	52	28	9	41	9	21	62	11	27	50	34	14	6	47	34	18	54	23	32	10	18	12	15					
		17.82%	17.47%	19.51%	16.95%	21.22%	19.03%	19.27%	24.66%	16.23%	18.06%	11.62%	14.06%	8.69%	12.68%	18.75%	41.33%	18.33%	18.37%	24.15%	15.96%	10.45%	6.90%	12.91%	17.62%	12.86%	21.86%	23.00%	21.62%	12.20%	10.00%	7.32%	16.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	2	2	4	1	2	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0					
		0.18%	0.17%	0.19%	0.36%	0.11%	0.69%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.10%	0.17%	0.10%	0.00%	0.11%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	736	112	79	93	59	28	82	37	10	9	11	4	33	2	10	12	2	7	8	19	6	6	21	12	9	16	5	8	3	14	14	5					
		7.29%	9.59%	7.52%	8.39%	6.56%	9.69%	7.45%	9.92%	6.49%	3.13%	4.56%	6.25%	6.99%	2.82%	8.93%	8.00%	3.33%	4.76%	3.86%	8.92%	4.48%	6.90%	5.77%	6.22%	6.43%	6.48%	5.00%	5.41%	3.66%	7.78%	8.54%	5.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	650	98	82	70	48	22	82	32	3	15	10	2	18	4	0	5	1	18	7	12	6	1	24	13	6	4	14	10	4	16	12	11					
		6.44%	8.39%	7.80%	6.31%	5.33%	7.61%	7.45%	8.58%	1.95%	5.21%	4.15%	3.13%	3.81%	5.63%	0.00%	3.33%	1.67%	12.24%	3.38%	5.63%	4.48%	1.15%	6.59%	6.74%	4.29%	1.62%	14.00%	6.76%	4.88%	8.89%	7.32%	12.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	7	6	16	7	0	7	1	1	2	0	0	2	0	1	2	0	0	2	0	2	1	1	0	3	1	1	0	0	1	1	0					
		0.64%	0.60%	0.57%	1.44%	0.78%	0.00%	0.64%	0.27%	0.65%	0.69%	0.00%	0.00%	0.42%	0.00%	0.89%	1.33%	0.00%	0.00%	0.97%	0.00%	1.49%	1.15%	0.27%	0.00%	2.14%	0.40%	1.00%	0.00%	0.00%	0.56%	0.61%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6383	690	623	707	547	172	662	194	105	197	186	44	345	56	78	66	46	90	122	144	102	68	257	127	94	164	56	92	61	116	119	53					
		63.21%	59.08%	59.28%	63.75%	60.78%	59.52%	60.18%	52.01%	68.18%	68.40%	77.18%	68.75%	73.09%	78.87%	69.64%	44.00%	76.67%	61.22%	58.94%	67.61%	76.12%	78.16%	70.60%	65.80%	67.14%	66.40%	56.00%	62.16%	74.39%	64.44%	72.56%	58.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	6	3	2	5	0	8	2	0	0	2	0	2	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	3	0	0	0					
		0.38%	0.51%	0.29%	0.18%	0.56%	0.00%	0.73%	0.54%	0.00%	0.00%	0.83%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	2.30%	0.27%	0.52%	0.00%	0.00%	0.00%	0.00%	3.66%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
