Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Клетнянская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	37	0	6	4	3	7	0	1	6	1	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	557	24	10	65	47	42	16	22	63	21	28	24	34	18	10	13	9	8	8	2	23	10	3	5	5	7	6	7	1	3	6	9	5	3					
		5.22%	7.59%	1.63%	10.82%	7.67%	5.59%	3.28%	5.43%	7.53%	5.57%	3.09%	5.38%	9.66%	12.95%	3.53%	4.61%	2.28%	5.44%	4.00%	1.67%	10.90%	4.98%	2.17%	7.81%	1.19%	3.14%	3.85%	3.24%	1.04%	2.13%	7.23%	4.79%	3.07%	2.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	837	25	21	72	80	48	43	19	84	38	50	22	63	10	9	23	16	9	9	16	9	25	11	7	11	21	9	26	2	13	15	15	6	10					
		7.84%	7.91%	3.43%	11.98%	13.05%	6.38%	8.81%	4.69%	10.04%	10.08%	5.52%	4.93%	17.90%	7.19%	3.18%	8.16%	4.05%	6.12%	4.50%	13.33%	4.27%	12.44%	7.97%	10.94%	2.62%	9.42%	5.77%	12.04%	2.08%	9.22%	18.07%	7.98%	3.68%	9.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	1	0	5	3	0	1	0	5	1	4	0	1	0	2	0	1	0	0	1	0	4	0	0	4	1	0	2	0	1	0	0	2	0					
		0.37%	0.32%	0.00%	0.83%	0.49%	0.00%	0.20%	0.00%	0.60%	0.27%	0.44%	0.00%	0.28%	0.00%	0.71%	0.00%	0.25%	0.00%	0.00%	0.83%	0.00%	1.99%	0.00%	0.00%	0.95%	0.45%	0.00%	0.93%	0.00%	0.71%	0.00%	0.00%	1.23%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1841	77	147	100	115	152	63	72	151	54	203	52	79	18	30	18	14	7	10	22	56	51	18	8	69	41	9	45	11	45	15	45	28	16					
		17.24%	24.37%	24.02%	16.64%	18.76%	20.21%	12.91%	17.78%	18.04%	14.32%	22.41%	11.66%	22.44%	12.95%	10.60%	6.38%	3.54%	4.76%	5.00%	18.33%	26.54%	25.37%	13.04%	12.50%	16.43%	18.39%	5.77%	20.83%	11.46%	31.91%	18.07%	23.94%	17.18%	14.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	93	5	0	8	12	0	7	6	13	4	9	7	6	0	1	0	1	2	0	0	1	0	0	0	4	0	2	1	0	2	1	1	0	0					
		0.87%	1.58%	0.00%	1.33%	1.96%	0.00%	1.43%	1.48%	1.55%	1.06%	0.99%	1.57%	1.70%	0.00%	0.35%	0.00%	0.25%	1.36%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.95%	0.00%	1.28%	0.46%	0.00%	1.42%	1.20%	0.53%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7166	174	423	338	338	510	350	285	513	253	608	338	164	90	228	226	350	118	164	77	119	104	99	43	320	151	130	133	82	77	43	118	121	79					
		67.10%	55.06%	69.12%	56.24%	55.14%	67.82%	71.72%	70.37%	61.29%	67.11%	67.11%	75.78%	46.59%	64.75%	80.57%	80.14%	88.61%	80.27%	82.00%	64.17%	56.40%	51.74%	71.74%	67.19%	76.19%	67.71%	83.33%	61.57%	85.42%	54.61%	51.81%	62.77%	74.23%	73.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	1	0	1	2	0	0	0	1	1	4	1	1	0	0	0	2	3	0	1	1	0	0	0	3	0	0	0	0	0	1	0	1	0					
		0.22%	0.32%	0.00%	0.17%	0.33%	0.00%	0.00%	0.00%	0.12%	0.27%	0.44%	0.22%	0.28%	0.00%	0.00%	0.00%	0.51%	2.04%	0.00%	0.83%	0.47%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.61%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
