Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Шумерлинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037					
		18.78%	17.11%	23.33%	20.28%	22.69%	14.52%	10.96%	13.89%	15.09%	19.92%	13.69%	24.22%	18.52%	23.77%	15.85%	14.22%	18.67%	14.16%	20.69%	23.46%	12.56%	14.73%	9.87%	29.89%	6.33%	9.69%	13.29%	23.37%	33.63%	28.77%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	45	5	0	2	5	3	1	3	0	0	5	0	1	0	1	0	3	3	0	0	1	0	0	6	1	1	0	2	2	0					
		0.77%	2.19%	0.00%	1.40%	2.10%	2.42%	1.37%	2.08%	0.00%	0.00%	0.87%	0.00%	1.23%	0.00%	1.22%	0.00%	0.80%	1.37%	0.00%	0.00%	0.48%	0.00%	0.00%	1.59%	0.63%	0.26%	0.00%	1.09%	0.44%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3223	123	38	84	109	58	47	75	34	129	337	98	24	62	44	122	206	134	31	44	129	155	111	171	132	276	92	93	192	73					
		55.37%	53.95%	63.33%	58.74%	45.80%	46.77%	64.38%	52.08%	64.15%	52.44%	58.41%	38.28%	29.63%	50.82%	53.66%	52.59%	54.93%	61.19%	53.45%	54.32%	62.32%	69.20%	73.03%	45.24%	83.54%	72.25%	64.34%	50.54%	42.20%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	3	0	0	0	0	2	0	0	3	0					
		0.24%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.39%	0.00%	0.00%	0.00%	0.43%	0.53%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.66%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
