Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Топчихинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590					
		18.95%	18.05%	17.52%	23.17%	24.58%	19.20%	13.83%	20.00%	15.04%	18.67%	23.55%	18.18%	26.88%	19.05%	15.43%	13.95%	19.10%	17.39%	19.51%	25.44%	16.82%	14.69%	18.55%	19.40%	18.20%	15.32%	23.53%	15.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	70	5	1	7	7	3	0	2	5	3	2	0	0	1	3	8	1	3	2	1	2	1	2	0	4	1	0	6					
		0.66%	0.42%	0.15%	0.74%	0.65%	0.93%	0.00%	0.91%	1.11%	2.00%	0.65%	0.00%	0.00%	0.30%	0.41%	3.10%	0.30%	2.17%	0.49%	0.88%	1.87%	0.70%	0.81%	0.00%	0.72%	0.45%	0.00%	1.06%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2236	247	166	230	216	40	115	46	93	21	62	45	14	101	171	50	79	34	70	10	10	12	52	78	104	48	26	96					
		21.08%	20.93%	24.23%	24.44%	20.11%	12.38%	28.40%	20.91%	20.58%	14.00%	20.00%	22.73%	15.05%	30.06%	23.55%	19.38%	23.58%	24.64%	17.07%	8.77%	9.35%	8.39%	20.97%	26.09%	18.74%	21.62%	21.85%	16.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	168	24	11	31	24	4	4	0	2	2	3	1	1	3	13	5	8	1	13	0	1	2	1	1	4	2	3	4					
		1.58%	2.03%	1.61%	3.29%	2.23%	1.24%	0.99%	0.00%	0.44%	1.33%	0.97%	0.51%	1.08%	0.89%	1.79%	1.94%	2.39%	0.72%	3.17%	0.00%	0.93%	1.40%	0.40%	0.33%	0.72%	0.90%	2.52%	0.71%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4298	476	242	315	393	149	175	100	200	75	99	83	46	115	285	115	139	48	184	62	62	79	111	103	230	92	36	284					
		40.52%	40.34%	35.33%	33.48%	36.59%	46.13%	43.21%	45.45%	44.25%	50.00%	31.94%	41.92%	49.46%	34.23%	39.26%	44.57%	41.49%	34.78%	44.88%	54.39%	57.94%	55.24%	44.76%	34.45%	41.44%	41.44%	30.25%	50.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	4	6	5	6	0	0	1	0	1	0	0	0	2	1	1	1	0	0	0	0	1	1	0	0	0	0	0					
		0.28%	0.34%	0.88%	0.53%	0.56%	0.00%	0.00%	0.45%	0.00%	0.67%	0.00%	0.00%	0.00%	0.60%	0.14%	0.39%	0.30%	0.00%	0.00%	0.00%	0.00%	0.70%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
