16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																													
18	Богданов Андрей Владимирович	23	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	2	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0					
		3.15%	9.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	9.09%	0.00%	0.00%	8.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	9.09%	0.00%	0.00%	9.09%	14.29%	0.00%	0.00%	9.09%	0.00%	0.00%	0.00%	0.00%	0.00%	10.00%	0.00%	11.11%	0.00%	11.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	20.00%	0.00%	20.00%	0.00%	0.00%	11.11%	11.11%	0.00%	0.00%	0.00%	10.00%	9.09%	11.11%	0.00%	0.00%	0.00%	7.14%	0.00%	9.09%	0.00%	0.00%	10.00%	0.00%	0.00%	10.00%	0.00%					
19	Жириновский Владимир Вольфович	153	3	3	0	3	4	1	1	1	0	2	4	4	1	4	2	3	5	3	0	2	2	2	5	3	1	2	3	1	1	4	2	2	2	3	2	2	0	3	1	2	4	3	5	2	0	3	0	1	0	2	3	1	0	1	2	2	2	3	3	0	5	0	3	2	6	4	1	3	2	1					
		20.93%	27.27%	27.27%	0.00%	27.27%	36.36%	10.00%	10.00%	10.00%	0.00%	18.18%	36.36%	36.36%	8.33%	36.36%	18.18%	27.27%	50.00%	27.27%	0.00%	18.18%	18.18%	16.67%	38.46%	27.27%	14.29%	25.00%	27.27%	9.09%	9.09%	36.36%	20.00%	22.22%	18.18%	30.00%	20.00%	22.22%	0.00%	33.33%	9.09%	18.18%	40.00%	33.33%	45.45%	22.22%	0.00%	27.27%	0.00%	9.09%	0.00%	22.22%	33.33%	10.00%	0.00%	8.33%	20.00%	18.18%	22.22%	25.00%	27.27%	0.00%	35.71%	0.00%	27.27%	18.18%	54.55%	40.00%	14.29%	30.00%	20.00%	9.09%					
20	Зюганов Геннадий Андреевич	93	0	2	0	0	4	1	2	1	1	1	0	0	4	0	0	4	0	4	11	0	3	0	0	4	1	0	1	1	2	1	4	2	2	0	0	2	2	0	2	2	1	1	0	1	2	0	0	0	3	0	0	0	0	2	0	0	0	4	1	1	3	1	0	1	1	0	2	0	2	3					
		12.72%	0.00%	18.18%	0.00%	0.00%	36.36%	10.00%	20.00%	10.00%	12.50%	9.09%	0.00%	0.00%	33.33%	0.00%	0.00%	36.36%	0.00%	36.36%	100.00%	0.00%	27.27%	0.00%	0.00%	36.36%	14.29%	0.00%	9.09%	9.09%	18.18%	9.09%	40.00%	22.22%	18.18%	0.00%	0.00%	22.22%	20.00%	0.00%	18.18%	18.18%	10.00%	11.11%	0.00%	11.11%	20.00%	0.00%	0.00%	0.00%	27.27%	0.00%	0.00%	0.00%	0.00%	16.67%	0.00%	0.00%	0.00%	33.33%	9.09%	9.09%	21.43%	9.09%	0.00%	9.09%	9.09%	0.00%	28.57%	0.00%	20.00%	27.27%					
21	Медведев Дмитрий Анатольевич	448	7	3	9	8	3	8	7	8	7	7	7	7	6	7	9	4	5	4	0	9	5	10	6	3	4	6	7	8	4	6	4	5	7	6	8	4	8	5	8	7	5	5	6	6	6	8	8	10	8	6	5	9	10	9	7	7	6	5	7	10	5	10	7	7	3	5	3	7	5	7					
		61.29%	63.64%	27.27%	100.00%	72.73%	27.27%	80.00%	70.00%	80.00%	87.50%	63.64%	63.64%	63.64%	50.00%	63.64%	81.82%	36.36%	50.00%	36.36%	0.00%	81.82%	45.45%	83.33%	46.15%	27.27%	57.14%	75.00%	63.64%	72.73%	36.36%	54.55%	40.00%	55.56%	63.64%	60.00%	80.00%	44.44%	80.00%	55.56%	72.73%	63.64%	50.00%	55.56%	54.55%	66.67%	60.00%	72.73%	80.00%	90.91%	72.73%	66.67%	55.56%	90.00%	90.91%	75.00%	70.00%	63.64%	66.67%	41.67%	63.64%	90.91%	35.71%	90.91%	63.64%	63.64%	27.27%	50.00%	42.86%	70.00%	50.00%	63.64%					
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
