Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																	
Дата голосования: 18.09.2016																																	
																																	
Наименование Избирательной комиссии:    район Крылатское																																	
																																	
Сводная таблица итогов голосования по федеральному избирательному округу																																	
																																	
		Сумма	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №2588	УИК №2589	УИК №2590									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	342	16	17	13	25	25	2	14	13	29	27	12	16	19	7	18	16	7	20	11	11	18	6									
		1.71%	1.61%	1.81%	1.51%	2.41%	2.29%	0.25%	1.96%	1.80%	1.92%	2.74%	1.46%	1.67%	2.07%	0.65%	1.92%	1.61%	0.77%	2.72%	1.20%	1.43%	2.29%	1.23%									
24	"6. Политическая партия ""Гражданская Платформа"""	61	4	3	3	2	3	1	3	2	2	4	3	2	1	1	3	8	5	2	3	1	3	2									
		0.31%	0.40%	0.32%	0.35%	0.19%	0.27%	0.12%	0.42%	0.28%	0.13%	0.41%	0.36%	0.21%	0.11%	0.09%	0.32%	0.81%	0.55%	0.27%	0.33%	0.13%	0.38%	0.41%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2224	108	147	114	114	135	61	96	62	302	97	74	117	99	65	87	94	72	94	78	87	94	27									
		11.13%	10.89%	15.62%	13.21%	10.97%	12.34%	7.48%	13.45%	8.59%	20.00%	9.85%	8.98%	12.20%	10.78%	6.05%	9.27%	9.47%	7.94%	12.81%	8.49%	11.31%	11.97%	5.56%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	519	32	23	21	25	28	19	19	13	18	27	14	23	35	17	27	34	20	16	38	34	23	13									
		2.60%	3.23%	2.44%	2.43%	2.41%	2.56%	2.33%	2.66%	1.80%	1.19%	2.74%	1.70%	2.40%	3.81%	1.58%	2.88%	3.42%	2.21%	2.18%	4.13%	4.42%	2.93%	2.67%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	894	66	51	56	36	43	41	44	41	26	55	14	50	35	48	43	38	50	35	49	39	24	10									
		4.47%	6.65%	5.42%	6.49%	3.46%	3.93%	5.02%	6.16%	5.68%	1.72%	5.58%	1.70%	5.21%	3.81%	4.47%	4.58%	3.83%	5.51%	4.77%	5.33%	5.07%	3.06%	2.06%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	58	1	4	3	4	7	3	1	1	5	3	3	2	5	1	4	2	1	1	3	2	2	0									
		0.29%	0.10%	0.43%	0.35%	0.38%	0.64%	0.37%	0.14%	0.14%	0.33%	0.30%	0.36%	0.21%	0.54%	0.09%	0.43%	0.20%	0.11%	0.14%	0.33%	0.26%	0.25%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2192	113	100	113	121	108	69	87	99	55	121	101	141	109	49	147	132	105	62	148	94	67	51									
		10.97%	11.39%	10.63%	13.09%	11.65%	9.87%	8.46%	12.18%	13.71%	3.64%	12.28%	12.26%	14.70%	11.87%	4.56%	15.65%	13.29%	11.58%	8.45%	16.10%	12.22%	8.54%	10.49%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	3075	119	156	147	172	145	157	91	112	160	157	113	133	156	209	140	155	146	156	134	148	122	47									
		15.39%	11.99%	16.58%	17.03%	16.55%	13.25%	19.24%	12.75%	15.51%	10.60%	15.94%	13.71%	13.87%	16.99%	19.44%	14.91%	15.61%	16.10%	21.25%	14.58%	19.25%	15.54%	9.67%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	108	11	3	6	3	9	4	2	6	7	0	2	3	5	6	11	5	8	4	1	5	3	4									
		0.54%	1.11%	0.32%	0.70%	0.29%	0.82%	0.49%	0.28%	0.83%	0.46%	0.00%	0.24%	0.31%	0.54%	0.56%	1.17%	0.50%	0.88%	0.54%	0.11%	0.65%	0.38%	0.82%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1138	53	47	51	91	67	44	47	60	47	51	29	63	59	58	53	66	61	40	40	57	39	15									
		5.69%	5.34%	4.99%	5.91%	8.76%	6.12%	5.39%	6.58%	8.31%	3.11%	5.18%	3.52%	6.57%	6.43%	5.40%	5.64%	6.65%	6.73%	5.45%	4.35%	7.41%	4.97%	3.09%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
