7	Число избирательных бюллетеней в переносных ящиках для голосования	1382	45	11	161	23	19	15	9	23	24	4	15	24	49	5	14	26	11	21	17	6	7	11	25	10	6	27	17	5	14	33	4	16	27	12	17	19	8	56	60	17	57	5	8	17	10	11	9	2	49	18	12	16	11	4	10	10	14	3	7	5	9	5	7	6	16	5	26	21	21	31	15	18	11									
8	Число бюллетеней в стационарных ящиках для голосования	81198	1252	1323	890	1021	1268	992	1409	1241	987	1366	1273	1612	1175	1424	1084	892	893	1364	1071	1025	860	1468	1307	824	1172	1056	1051	1229	1115	1208	1273	1159	1069	1336	1023	1009	548	1469	1505	1309	421	904	1481	526	867	699	898	601	701	1307	981	1061	1017	932	1058	960	933	1017	1019	1170	885	1065	984	1239	937	963	1224	1659	1719	1181	1329	1812	1096									
9	Число недействительных избирательных бюллетеней	1100	13	16	14	14	22	15	20	11	13	17	24	116	17	26	17	9	13	15	9	17	10	14	15	7	13	12	17	16	22	22	16	13	20	8	17	9	14	18	18	14	6	15	21	8	8	9	14	4	6	24	3	8	7	3	0	11	3	9	20	17	16	16	9	14	13	7	12	21	24	6	23	20	10									
10	Число действительных избирательных бюллетеней	81480	1284	1318	1037	1030	1265	992	1398	1253	998	1353	1264	1520	1207	1403	1081	909	891	1370	1079	1014	857	1465	1317	827	1165	1071	1051	1218	1107	1219	1261	1162	1076	1340	1023	1019	542	1507	1547	1312	472	894	1468	535	869	701	893	599	744	1301	990	1069	1021	933	1068	959	944	1011	1006	1158	878	1054	982	1231	940	961	1238	1659	1716	1206	1321	1810	1097									
11	Число полученных открепительных  удостоверений	1545	30	20	20	20	20	20	30	20	20	30	20	30	20	20	20	20	20	20	20	20	25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	20	0	25	35	25	20	20	20	20	20	30	20	20	20	20	20	20	20	20	20	25	20	20	30	20	20	20	20	20	20	20	20	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1120	20	14	14	15	18	18	23	15	17	23	15	28	14	15	15	15	8	18	6	14	19	15	13	9	11	16	13	11	15	15	17	16	13	11	10	13	6	18	19	17	0	24	25	10	11	5	19	13	12	26	20	18	13	14	17	17	17	13	16	24	18	17	25	14	17	18	20	17	13	7	12	18	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	853	9	20	8	6	10	11	55	9	24	12	21	12	10	15	16	5	9	3	17	5	12	10	7	1	12	2	11	3	12	7	7	21	37	28	12	6	10	24	5	5	17	4	8	0	17	17	10	7	17	12	10	24	11	11	12	16	8	8	7	6	16	10	12	15	3	3	20	11	5	6	2	13	6									
14	Число неиспользованных открепительных удостоверений	425	10	6	6	5	2	2	7	5	3	7	5	2	6	5	5	5	12	2	14	6	6	5	7	11	9	4	7	9	5	5	3	4	7	9	10	7	14	2	11	3	0	1	10	15	9	15	1	7	8	4	0	2	7	6	3	3	3	7	4	1	2	3	5	6	3	2	0	3	7	13	8	2	12									
15	Число открепительных удостоверений, выданных избирателям ТИК	619	7	18	4	6	11	7	6	11	5	9	10	12	7	7	16	6	10	13	11	7	5	11	10	1	7	9	7	13	8	19	14	15	5	12	2	7	10	23	18	9	0	10	22	0	3	1	7	5	7	3	9	4	5	3	8	5	9	5	10	10	2	3	5	6	0	7	22	12	7	13	8	8	12									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																				
19	Жириновский Владимир Вольфович	8610	124	119	123	107	121	90	127	106	98	128	127	140	101	118	112	104	98	155	114	123	85	146	150	84	121	89	103	115	103	118	138	124	115	156	112	91	38	174	176	139	48	98	172	56	108	85	103	58	77	127	109	101	113	106	119	113	100	119	111	122	105	125	105	147	128	108	147	188	217	117	155	184	127									
		10.43%	9.56%	8.92%	11.70%	10.25%	9.40%	8.94%	8.96%	8.39%	9.69%	9.34%	9.86%	8.56%	8.25%	8.26%	10.20%	11.33%	10.84%	11.19%	10.48%	11.93%	9.80%	9.87%	11.26%	10.07%	10.27%	8.22%	9.64%	9.32%	9.12%	9.51%	10.81%	10.55%	10.49%	11.57%	10.77%	8.85%	6.83%	11.41%	11.25%	10.48%	10.04%	10.78%	11.55%	10.31%	12.31%	11.97%	11.36%	9.62%	10.27%	9.58%	10.98%	9.38%	10.99%	11.32%	11.14%	11.65%	10.56%	11.67%	10.82%	10.38%	11.74%	11.68%	10.60%	11.81%	13.43%	11.16%	11.76%	11.19%	12.47%	9.65%	11.53%	10.05%	11.47%									
20	Зюганов Геннадий Андреевич	8641	107	127	102	99	126	111	149	113	88	136	141	203	116	160	118	86	98	136	109	105	88	123	123	85	130	123	133	150	132	130	152	127	121	129	107	114	76	164	155	146	48	85	164	34	109	75	102	54	89	147	123	127	124	116	121	98	118	110	130	134	74	111	92	111	93	95	124	169	154	105	154	219	94									
		10.46%	8.25%	9.52%	9.71%	9.48%	9.79%	11.02%	10.51%	8.94%	8.70%	9.93%	10.95%	12.41%	9.48%	11.20%	10.75%	9.37%	10.84%	9.82%	10.02%	10.18%	10.15%	8.32%	9.23%	10.19%	11.04%	11.36%	12.45%	12.16%	11.69%	10.48%	11.90%	10.81%	11.04%	9.57%	10.29%	11.09%	13.67%	10.75%	9.90%	11.01%	10.04%	9.35%	11.01%	6.26%	12.43%	10.56%	11.25%	8.96%	11.87%	11.09%	12.39%	11.79%	12.06%	12.39%	11.33%	10.10%	12.46%	10.78%	12.67%	11.40%	8.28%	10.37%	9.28%	8.92%	9.76%	9.81%	9.92%	10.06%	8.85%	8.66%	11.46%	11.97%	8.49%									
21	Миронов Сергей Михайлович	2372	56	34	26	28	45	25	52	43	35	46	30	33	34	45	25	28	27	26	43	32	32	40	46	28	39	30	43	33	39	35	36	47	32	28	39	30	11	44	36	41	17	22	38	17	27	17	26	18	21	44	30	27	27	25	33	22	30	27	24	36	27	24	22	29	24	20	31	43	44	36	34	58	30									
		2.87%	4.32%	2.55%	2.47%	2.68%	3.50%	2.48%	3.67%	3.40%	3.46%	3.36%	2.33%	2.02%	2.78%	3.15%	2.28%	3.05%	2.99%	1.88%	3.95%	3.10%	3.69%	2.70%	3.45%	3.36%	3.31%	2.77%	4.03%	2.67%	3.45%	2.82%	2.82%	4.00%	2.92%	2.08%	3.75%	2.92%	1.98%	2.89%	2.30%	3.09%	3.56%	2.42%	2.55%	3.13%	3.08%	2.39%	2.87%	2.99%	2.80%	3.32%	3.02%	2.51%	2.63%	2.67%	3.09%	2.27%	3.17%	2.65%	2.34%	3.06%	3.02%	2.24%	2.22%	2.33%	2.52%	2.07%	2.48%	2.56%	2.53%	2.97%	2.53%	3.17%	2.71%									
22	Прохоров Михаил Дмитриевич	4974	98	115	82	85	108	99	122	88	84	99	86	124	74	113	93	51	56	85	78	84	50	115	106	58	54	45	63	46	59	73	69	76	34	78	86	66	40	89	104	60	26	70	82	31	45	27	39	37	48	72	57	67	64	29	64	31	55	57	51	72	43	52	63	60	40	31	49	81	84	38	59	115	40									
		6.02%	7.56%	8.62%	7.80%	8.14%	8.39%	9.83%	8.60%	6.96%	8.31%	7.23%	6.68%	7.58%	6.05%	7.91%	8.47%	5.56%	6.19%	6.14%	7.17%	8.15%	5.77%	7.78%	7.96%	6.95%	4.58%	4.16%	5.90%	3.73%	5.23%	5.88%	5.40%	6.47%	3.10%	5.79%	8.27%	6.42%	7.19%	5.84%	6.65%	4.52%	5.44%	7.70%	5.51%	5.71%	5.13%	3.80%	4.30%	6.14%	6.40%	5.43%	5.74%	6.22%	6.23%	3.10%	5.99%	3.20%	5.81%	5.59%	4.97%	6.13%	4.81%	4.86%	6.36%	4.82%	4.20%	3.20%	3.92%	4.82%	4.83%	3.14%	4.39%	6.28%	3.61%									
23	Путин Владимир Владимирович	56883	899	923	704	711	865	667	948	903	693	944	880	1020	882	967	733	640	612	968	735	670	602	1041	892	572	821	784	709	874	774	863	866	788	774	949	679	718	377	1036	1076	926	333	619	1012	397	580	497	623	432	509	911	671	747	693	657	731	695	641	698	690	794	629	742	700	884	655	707	887	1178	1217	910	919	1234	806									
		68.88%	69.31%	69.19%	66.98%	68.10%	67.21%	66.24%	66.85%	71.44%	68.55%	68.91%	68.32%	62.35%	72.06%	67.67%	66.76%	69.72%	67.70%	69.89%	67.56%	64.99%	69.43%	70.39%	66.97%	68.59%	69.69%	72.39%	66.39%	70.83%	68.56%	69.54%	67.82%	67.06%	70.62%	70.40%	65.29%	69.84%	67.81%	67.93%	68.75%	69.83%	69.67%	68.10%	67.97%	73.11%	66.13%	70.00%	68.69%	71.64%	67.87%	68.75%	67.57%	69.36%	67.41%	70.19%	68.45%	71.65%	67.69%	68.43%	67.25%	67.57%	70.36%	69.35%	70.64%	71.00%	68.73%	73.04%	70.96%	70.12%	69.94%	75.08%	68.38%	67.43%	72.81%									
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
