Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Саратовская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	1	0	0	0	0	1	3	0	0	1	0	0	2	0	3	0	2	3	1	0	1	0	0	2	0	2	0	1	0	0	0	0	0	2	0	1	1	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	893	50	17	9	2	31	31	28	51	6	21	11	35	54	7	12	2	58	15	11	72	9	0	45	19	12	43	4	12	14	6	10	6	38	31	57	18	36	10					
		2.58%	3.93%	2.27%	3.21%	1.63%	5.67%	2.01%	2.01%	7.29%	0.58%	1.56%	2.98%	2.16%	3.21%	3.21%	1.53%	1.31%	2.37%	1.02%	1.01%	6.79%	3.70%	0.00%	10.51%	5.59%	2.09%	3.01%	1.75%	2.89%	3.01%	0.59%	5.05%	0.67%	3.74%	2.74%	2.81%	0.81%	2.60%	1.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	394	15	9	0	0	18	13	19	35	20	19	3	21	11	1	3	1	18	12	10	3	2	0	27	7	3	15	4	3	4	4	11	4	16	27	5	25	2	4					
		1.14%	1.18%	1.20%	0.00%	0.00%	3.29%	0.84%	1.37%	5.00%	1.93%	1.41%	0.81%	1.30%	0.65%	0.46%	0.38%	0.65%	0.74%	0.81%	0.92%	0.28%	0.82%	0.00%	6.31%	2.06%	0.52%	1.05%	1.75%	0.72%	0.86%	0.39%	5.56%	0.44%	1.58%	2.39%	0.25%	1.12%	0.14%	0.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	0	0	0	0	0	0	0	6	0	0	0	2	3	0	1	0	2	0	0	1	0	0	4	2	1	3	0	1	0	1	0	3	2	2	3	4	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.12%	0.18%	0.00%	0.13%	0.00%	0.08%	0.00%	0.00%	0.09%	0.00%	0.00%	0.93%	0.59%	0.17%	0.21%	0.00%	0.24%	0.00%	0.10%	0.00%	0.33%	0.20%	0.18%	0.15%	0.18%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	714	16	11	3	0	26	22	8	51	16	27	2	10	15	2	20	5	23	78	101	3	2	4	25	27	6	7	5	3	2	15	5	8	22	23	30	52	25	14					
		2.07%	1.26%	1.47%	1.07%	0.00%	4.75%	1.43%	0.58%	7.29%	1.54%	2.01%	0.54%	0.62%	0.89%	0.92%	2.55%	3.27%	0.94%	5.30%	9.25%	0.28%	0.82%	3.96%	5.84%	7.94%	1.04%	0.49%	2.19%	0.72%	0.43%	1.47%	2.53%	0.89%	2.17%	2.03%	1.48%	2.33%	1.81%	2.61%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	0	1	0	0	8	2	0	12	0	0	1	2	2	0	2	0	6	0	0	2	0	0	1	0	1	3	1	0	2	3	0	2	3	6	0	6	1	0					
		0.19%	0.00%	0.13%	0.00%	0.00%	1.46%	0.13%	0.00%	1.71%	0.00%	0.00%	0.27%	0.12%	0.12%	0.00%	0.25%	0.00%	0.25%	0.00%	0.00%	0.19%	0.00%	0.00%	0.23%	0.00%	0.17%	0.21%	0.44%	0.00%	0.43%	0.29%	0.00%	0.22%	0.30%	0.53%	0.00%	0.27%	0.07%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	32310	1190	712	268	121	460	1470	1331	540	994	1279	351	1537	1597	208	746	145	2336	1368	970	975	229	96	317	285	549	1349	214	391	438	990	168	873	934	1041	1936	2076	1318	508					
		93.50%	93.55%	94.93%	95.71%	98.37%	84.10%	95.39%	95.69%	77.14%	95.95%	95.02%	95.12%	94.99%	94.95%	95.41%	95.03%	94.77%	95.50%	92.87%	88.83%	91.98%	94.24%	95.05%	74.07%	83.82%	95.48%	94.40%	93.86%	94.22%	94.19%	96.96%	84.85%	96.78%	92.02%	92.04%	95.32%	93.05%	95.16%	94.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	0	0	0	0	1	1	0	2	0	0	1	1	0	0	1	0	3	0	0	3	0	0	0	0	1	2	0	2	1	1	0	3	0	1	0	2	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.18%	0.06%	0.00%	0.29%	0.00%	0.00%	0.27%	0.06%	0.00%	0.00%	0.13%	0.00%	0.12%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.17%	0.14%	0.00%	0.48%	0.22%	0.10%	0.00%	0.33%	0.00%	0.09%	0.00%	0.09%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
