Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Федоровская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №3194	УИК №3195	УИК №3196	УИК №3197	УИК №3198	УИК №3199	УИК №3200	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	357	3	19	15	7	19	10	7	5	5	5	5	3	11	19	8	14	9	1	14	5	11	11	19	3	6	9	5	11	2	12	8	7	15	29	25					
		2.89%	1.36%	3.55%	3.62%	5.30%	2.09%	4.73%	3.05%	4.13%	2.03%	3.08%	1.75%	1.53%	5.02%	4.07%	4.21%	7.44%	2.26%	0.45%	2.89%	3.28%	2.44%	3.53%	3.20%	1.62%	2.10%	4.56%	3.37%	3.65%	0.65%	3.65%	2.20%	3.04%	2.67%	2.54%	2.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	111	1	1	1	1	17	0	2	1	0	3	1	1	0	2	2	1	4	0	0	1	13	2	9	2	0	2	2	2	1	2	0	3	6	17	11					
		0.90%	0.45%	0.18%	0.24%	0.75%	1.87%	0.0%	0.87%	0.82%	0.0%	1.85%	0.35%	0.51%	0.0%	0.42%	1.05%	0.53%	1.00%	0.0%	0.0%	0.65%	2.89%	0.64%	1.51%	1.08%	0.0%	1.01%	1.35%	0.66%	0.32%	0.60%	0.0%	1.30%	1.07%	1.49%	1.14%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	347	1	25	15	9	28	3	4	3	6	7	3	2	1	6	12	3	8	3	18	5	12	11	13	8	11	2	3	12	22	3	12	6	20	27	23					
		2.81%	0.45%	4.68%	3.62%	6.81%	3.08%	1.42%	1.74%	2.47%	2.43%	4.32%	1.05%	1.02%	0.45%	1.28%	6.31%	1.59%	2.01%	1.35%	3.72%	3.28%	2.67%	3.53%	2.19%	4.32%	3.85%	1.01%	2.02%	3.98%	7.23%	0.91%	3.31%	2.60%	3.57%	2.37%	2.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	2	3	6	5	13	6	2	0	0	2	4	2	0	1	3	0	4	3	4	0	6	2	3	2	4	0	1	1	2	2	5	2	10	15	20					
		1.09%	0.91%	0.56%	1.44%	3.78%	1.43%	2.84%	0.87%	0.0%	0.0%	1.23%	1.40%	1.02%	0.0%	0.21%	1.57%	0.0%	1.00%	1.35%	0.82%	0.0%	1.33%	0.64%	0.50%	1.08%	1.40%	0.0%	0.67%	0.33%	0.65%	0.60%	1.38%	0.86%	1.78%	1.31%	2.07%					
22	"5. ""За Русь Святую"""	70	1	1	0	2	4	0	4	1	0	1	0	0	0	0	0	0	3	1	2	1	3	2	10	3	2	1	2	2	9	2	2	1	3	0	7					
		0.56%	0.45%	0.18%	0.0%	1.51%	0.44%	0.0%	1.74%	0.82%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.45%	0.41%	0.65%	0.66%	0.64%	1.68%	1.62%	0.70%	0.50%	1.35%	0.66%	2.96%	0.60%	0.55%	0.43%	0.53%	0.0%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	0	1	1	0	1	2	0	0	1	1	1	0	0	2	0	0	1	0	4	1	5	1	0	2	0	0	0	0	1	1	1	1	1	1	5					
		0.28%	0.0%	0.18%	0.24%	0.0%	0.11%	0.94%	0.0%	0.0%	0.40%	0.61%	0.35%	0.0%	0.0%	0.42%	0.0%	0.0%	0.25%	0.0%	0.82%	0.65%	1.11%	0.32%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.32%	0.30%	0.27%	0.43%	0.17%	0.08%	0.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	74	0	3	1	0	2	1	4	2	0	0	0	0	0	0	2	1	1	0	7	0	0	6	1	1	0	5	0	1	3	1	3	0	3	12	14					
		0.60%	0.0%	0.56%	0.24%	0.0%	0.22%	0.47%	1.74%	1.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.53%	0.25%	0.0%	1.44%	0.0%	0.0%	1.92%	0.16%	0.54%	0.0%	2.53%	0.0%	0.33%	0.98%	0.30%	0.82%	0.0%	0.53%	1.05%	1.45%					
25	"8. ""Народно-республиканская партия России"""	51	2	2	1	0	4	1	2	0	0	0	1	1	2	5	2	0	2	0	1	0	3	3	3	0	1	0	1	0	1	2	1	1	0	3	6					
		0.41%	0.91%	0.37%	0.24%	0.0%	0.44%	0.47%	0.87%	0.0%	0.0%	0.0%	0.35%	0.51%	0.91%	1.07%	1.05%	0.0%	0.50%	0.0%	0.20%	0.0%	0.66%	0.96%	0.50%	0.0%	0.35%	0.0%	0.67%	0.0%	0.32%	0.60%	0.27%	0.43%	0.0%	0.26%	0.62%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	1	3	9	2	3	0	0	0	0	1	1	0	0	1	0	0	0	1	2	2	1	1	0	1	1	3	0	1	0	0	1	0	2	9	4					
		0.40%	0.45%	0.56%	2.17%	1.51%	0.33%	0.0%	0.0%	0.0%	0.0%	0.61%	0.35%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.45%	0.41%	1.31%	0.22%	0.32%	0.0%	0.54%	0.35%	1.52%	0.0%	0.33%	0.0%	0.0%	0.27%	0.0%	0.35%	0.79%	0.41%					
27	"10. ""Аграрная партия России"""	1680	34	102	83	4	149	18	27	16	39	28	37	25	15	41	24	22	50	49	140	21	71	44	67	19	44	49	23	30	46	45	79	20	70	95	54					
		13.62%	15.52%	19.10%	20.04%	3.03%	16.40%	8.53%	11.79%	13.22%	15.85%	17.28%	12.98%	12.75%	6.84%	8.79%	12.63%	11.70%	12.56%	22.07%	28.98%	13.81%	15.81%	14.14%	11.29%	10.27%	15.43%	24.87%	15.54%	9.96%	15.13%	13.71%	21.82%	8.69%	12.49%	8.34%	5.60%					
28	"11. ""Истинные патриоты России"""	35	1	7	3	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	0	1	1	0	2	0	0	0	0	0	0	2	1	3	4					
		0.28%	0.45%	1.31%	0.72%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.32%	0.16%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.17%	0.26%	0.41%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	91	0	2	4	3	3	2	1	0	1	0	0	2	0	3	0	0	1	1	2	0	5	1	2	3	5	2	3	3	5	2	3	4	4	14	10					
		0.73%	0.0%	0.37%	0.96%	2.27%	0.33%	0.94%	0.43%	0.0%	0.40%	0.0%	0.0%	1.02%	0.0%	0.64%	0.0%	0.0%	0.25%	0.45%	0.41%	0.0%	1.11%	0.32%	0.33%	1.62%	1.75%	1.01%	2.02%	0.99%	1.64%	0.60%	0.82%	1.73%	0.71%	1.22%	1.03%					
30	"13. ""Демократическая партия России"""	73	1	5	2	2	4	1	0	5	2	1	2	0	1	2	0	1	2	0	2	1	1	3	5	1	2	3	0	3	2	0	5	1	2	5	6					
		0.59%	0.45%	0.93%	0.48%	1.51%	0.44%	0.47%	0.0%	4.13%	0.81%	0.61%	0.70%	0.0%	0.45%	0.42%	0.0%	0.53%	0.50%	0.0%	0.41%	0.65%	0.22%	0.96%	0.84%	0.54%	0.70%	1.52%	0.0%	0.99%	0.65%	0.0%	1.38%	0.43%	0.35%	0.43%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	75	0	1	0	0	10	1	1	0	1	2	1	0	1	7	2	1	0	1	2	0	4	2	3	1	2	3	2	3	3	2	4	0	5	9	1					
		0.60%	0.0%	0.18%	0.0%	0.0%	1.10%	0.47%	0.43%	0.0%	0.40%	1.23%	0.35%	0.0%	0.45%	1.50%	1.05%	0.53%	0.0%	0.45%	0.41%	0.0%	0.89%	0.64%	0.50%	0.54%	0.70%	1.52%	1.35%	0.99%	0.98%	0.60%	1.10%	0.0%	0.89%	0.79%	0.10%					
32	"15. ""Партия СЛОН"""	25	2	2	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	3	1	2	1	0	1	2	0					
		0.20%	0.91%	0.37%	0.0%	0.0%	0.22%	0.0%	0.43%	0.82%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.32%	0.16%	0.0%	0.0%	1.01%	0.67%	0.99%	0.32%	0.60%	0.27%	0.0%	0.17%	0.17%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	487	6	15	9	5	25	2	8	2	4	4	3	2	1	10	4	7	14	9	13	5	22	7	41	4	7	0	4	20	15	4	13	6	21	94	81					
		3.94%	2.73%	2.80%	2.17%	3.78%	2.75%	0.94%	3.49%	1.65%	1.62%	2.46%	1.05%	1.02%	0.45%	2.14%	2.10%	3.72%	3.51%	4.05%	2.69%	3.28%	4.89%	2.25%	6.91%	2.16%	2.45%	0.0%	2.70%	6.64%	4.93%	1.21%	3.59%	2.60%	3.74%	8.25%	8.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	140	3	9	10	4	11	5	0	0	1	1	6	1	2	10	1	4	2	2	9	1	6	4	9	1	3	4	1	2	2	0	1	6	6	10	3					
		1.13%	1.36%	1.68%	2.41%	3.03%	1.21%	2.36%	0.0%	0.0%	0.40%	0.61%	2.10%	0.51%	0.91%	2.14%	0.52%	2.12%	0.50%	0.90%	1.86%	0.65%	1.33%	1.28%	1.51%	0.54%	1.05%	2.03%	0.67%	0.66%	0.65%	0.0%	0.27%	2.60%	1.07%	0.87%	0.31%					
35	"18. ""ЛДПР"""	1206	4	23	10	11	95	3	25	16	4	22	10	30	3	35	21	2	25	25	21	9	73	14	77	37	29	3	26	37	37	24	40	13	101	187	114					
		9.78%	1.82%	4.30%	2.41%	8.33%	10.46%	1.42%	10.91%	13.22%	1.62%	13.58%	3.50%	15.30%	1.36%	7.51%	11.05%	1.06%	6.28%	11.26%	4.34%	5.92%	16.25%	4.50%	12.98%	20.0%	10.17%	1.52%	17.56%	12.29%	12.17%	7.31%	11.04%	5.65%	18.03%	16.41%	11.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	252	4	7	2	0	16	0	7	3	5	3	0	2	0	7	5	2	2	3	14	3	10	8	19	3	3	10	2	6	3	2	14	4	5	40	38					
		2.04%	1.82%	1.31%	0.48%	0.0%	1.76%	0.0%	3.05%	2.47%	2.03%	1.85%	0.0%	1.02%	0.0%	1.50%	2.63%	1.06%	0.50%	1.35%	2.89%	1.97%	2.22%	2.57%	3.20%	1.62%	1.05%	5.07%	1.35%	1.99%	0.98%	0.60%	3.86%	1.73%	0.89%	3.51%	3.94%					
37	"20. ""Политическая партия ""Единая Россия"""	4245	57	167	108	38	256	113	81	41	145	49	174	75	144	242	77	110	118	68	112	53	141	124	193	34	80	63	35	92	105	142	82	112	166	304	344					
		34.42%	26.02%	31.27%	26.08%	28.78%	28.19%	53.55%	35.37%	33.88%	58.94%	30.24%	61.05%	38.26%	65.75%	51.93%	40.52%	58.51%	29.64%	30.63%	23.18%	34.86%	31.40%	39.87%	32.54%	18.37%	28.07%	31.97%	23.64%	30.56%	34.53%	43.29%	22.65%	48.69%	29.64%	26.69%	35.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	0	1	1	0	2	1	0	0	1	0	1	1	0	2	0	0	0	1	8	1	2	0	2	0	3	0	0	1	1	0	0	1	2	0	2					
		0.27%	0.0%	0.18%	0.24%	0.0%	0.22%	0.47%	0.0%	0.0%	0.40%	0.0%	0.35%	0.51%	0.0%	0.42%	0.0%	0.0%	0.0%	0.45%	1.65%	0.65%	0.44%	0.0%	0.33%	0.0%	1.05%	0.0%	0.0%	0.33%	0.32%	0.0%	0.0%	0.43%	0.35%	0.0%	0.20%					
39	"22. ""Развитие предпринимательства"""	50	1	0	3	0	0	0	0	0	0	0	1	1	2	3	0	0	1	1	3	0	1	1	0	1	1	0	0	0	0	2	3	1	6	12	6					
		0.40%	0.45%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.51%	0.91%	0.64%	0.0%	0.0%	0.25%	0.45%	0.62%	0.0%	0.22%	0.32%	0.0%	0.54%	0.35%	0.0%	0.0%	0.0%	0.0%	0.60%	0.82%	0.43%	1.07%	1.05%	0.62%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1947	76	88	93	17	166	19	44	21	17	22	26	30	22	53	13	13	128	44	68	24	45	36	83	48	57	19	21	51	26	55	60	19	74	212	157					
		15.78%	34.70%	16.47%	22.46%	12.87%	18.28%	9.00%	19.21%	17.35%	6.91%	13.58%	9.12%	15.30%	10.04%	11.37%	6.84%	6.91%	32.16%	19.81%	14.07%	15.78%	10.02%	11.57%	13.99%	25.94%	20.0%	9.64%	14.18%	16.94%	8.55%	16.76%	16.57%	8.26%	13.21%	18.61%	16.28%					
																																										
41	Против всех	239	3	13	9	4	18	10	0	1	3	7	2	4	4	0	4	3	4	4	4	3	10	6	18	1	8	5	4	4	12	6	7	2	13	24	19					
		1.93%	1.36%	2.43%	2.17%	3.03%	1.98%	4.73%	0.0%	0.82%	1.21%	4.32%	0.70%	2.04%	1.82%	0.0%	2.10%	1.59%	1.00%	1.80%	0.82%	1.97%	2.22%	1.92%	3.03%	0.54%	2.80%	2.53%	2.70%	1.32%	3.94%	1.82%	1.93%	0.86%	2.32%	2.10%	1.97%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
