Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Советская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
		0.26%	0.0%	0.0%	0.0%	0.56%	0.0%	0.25%	0.0%	0.0%	0.0%	0.22%	0.0%	0.23%	0.0%	0.36%	0.0%	0.0%	0.31%	1.05%	0.44%	0.0%	0.26%	0.94%	0.16%	0.10%	0.13%	0.49%	0.36%	0.38%	0.34%	0.34%	0.16%	0.69%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	2	2	0	0	0	1	0	1	0	0	0	0	2	4	0	0	2	1	0	1	2	0	1	0	3	0	2	2	3	1	1	1	0	2	2	0					
		0.26%	1.14%	0.80%	0.0%	0.0%	0.0%	0.25%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.07%	0.73%	0.0%	0.0%	0.63%	0.35%	0.0%	0.82%	0.26%	0.0%	0.16%	0.0%	0.40%	0.0%	0.24%	0.25%	0.34%	0.17%	0.16%	0.17%	0.0%	1.35%	1.13%	0.0%					
32	"15. ""Партия СЛОН"""	25	0	1	0	2	0	1	2	0	1	2	0	1	0	1	0	0	0	0	0	0	1	0	1	3	2	1	1	0	2	0	2	1	0	0	0	0					
		0.18%	0.0%	0.40%	0.0%	1.12%	0.0%	0.25%	1.00%	0.0%	1.42%	0.44%	0.0%	0.23%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.16%	0.31%	0.26%	0.16%	0.12%	0.0%	0.23%	0.0%	0.33%	0.17%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	990	2	4	10	10	4	20	9	9	3	28	6	21	10	35	5	4	11	8	16	6	67	6	52	94	61	51	93	77	71	47	46	68	4	11	9	12					
		7.30%	1.14%	1.61%	5.49%	5.64%	2.43%	5.02%	4.52%	4.01%	4.28%	6.23%	4.95%	4.95%	5.37%	6.41%	2.63%	1.78%	3.50%	2.80%	7.14%	4.95%	8.92%	5.66%	8.32%	9.77%	8.15%	8.40%	11.17%	9.94%	8.18%	8.04%	7.64%	11.86%	3.27%	7.43%	5.11%	7.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	1	1	1	1	0	3	0	0	0	1	0	1	2	2	0	0	0	0	0	3	1	0	0	3	0	4	3	0	2	2	3	1	1	0	0	0					
		0.26%	0.57%	0.40%	0.54%	0.56%	0.0%	0.75%	0.0%	0.0%	0.0%	0.22%	0.0%	0.23%	1.07%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	2.47%	0.13%	0.0%	0.0%	0.31%	0.0%	0.65%	0.36%	0.0%	0.23%	0.34%	0.49%	0.17%	0.81%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1705	31	37	30	27	18	48	26	20	10	40	27	44	34	62	10	23	46	36	46	10	86	30	87	114	96	66	78	91	88	95	79	75	38	18	32	7					
		12.57%	17.81%	14.97%	16.48%	15.25%	10.97%	12.06%	13.06%	8.92%	14.28%	8.90%	22.31%	10.37%	18.27%	11.35%	5.26%	10.26%	14.64%	12.63%	20.53%	8.26%	11.45%	28.30%	13.92%	11.85%	12.83%	10.87%	9.37%	11.75%	10.14%	16.26%	13.12%	13.08%	31.14%	12.16%	18.18%	4.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	369	2	6	2	2	4	7	0	11	3	5	0	6	4	6	6	3	14	6	3	9	15	2	19	55	26	12	27	28	26	11	21	12	6	2	3	5					
		2.72%	1.14%	2.42%	1.09%	1.12%	2.43%	1.75%	0.0%	4.91%	4.28%	1.11%	0.0%	1.41%	2.15%	1.09%	3.15%	1.33%	4.45%	2.10%	1.33%	7.43%	1.99%	1.88%	3.04%	5.71%	3.47%	1.97%	3.24%	3.61%	2.99%	1.88%	3.48%	2.09%	4.91%	1.35%	1.70%	3.14%					
37	"20. ""Политическая партия ""Единая Россия"""	4353	38	90	62	48	60	121	62	65	31	164	25	115	40	205	62	51	105	41	85	49	237	11	209	288	240	205	284	245	329	191	208	198	30	56	39	64					
		32.11%	21.83%	36.43%	34.06%	27.11%	36.58%	30.40%	31.15%	29.01%	44.28%	36.52%	20.66%	27.12%	21.50%	37.54%	32.63%	22.76%	33.43%	14.38%	37.94%	40.49%	31.55%	10.37%	33.44%	29.93%	32.08%	33.77%	34.13%	31.65%	37.94%	32.70%	34.55%	34.55%	24.59%	37.83%	22.15%	40.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	1	1	1	0	2	1	0	0	1	1	0	2	1	0	2	0	0	1	0	1	0	1	0	2	3	0	1	2	0	1	0	0	0	0	0					
		0.18%	0.0%	0.40%	0.54%	0.56%	0.0%	0.50%	0.50%	0.0%	0.0%	0.22%	0.82%	0.0%	1.07%	0.18%	0.0%	0.89%	0.0%	0.0%	0.44%	0.0%	0.13%	0.0%	0.16%	0.0%	0.26%	0.49%	0.0%	0.12%	0.23%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	42	2	0	0	0	0	1	1	1	0	2	0	2	0	2	2	0	0	0	2	0	2	0	2	1	4	3	2	2	3	6	0	2	0	0	0	0					
		0.30%	1.14%	0.0%	0.0%	0.0%	0.0%	0.25%	0.50%	0.44%	0.0%	0.44%	0.0%	0.47%	0.0%	0.36%	1.05%	0.0%	0.0%	0.0%	0.89%	0.0%	0.26%	0.0%	0.32%	0.10%	0.53%	0.49%	0.24%	0.25%	0.34%	1.02%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1672	22	25	26	12	27	25	19	42	1	24	30	102	38	54	8	36	47	36	13	9	66	17	67	122	115	86	127	108	93	71	80	65	5	16	28	10					
		12.33%	12.64%	10.12%	14.28%	6.77%	16.46%	6.28%	9.54%	18.74%	1.42%	5.34%	24.79%	24.05%	20.43%	9.89%	4.21%	16.07%	14.96%	12.63%	5.80%	7.43%	8.78%	16.03%	10.72%	12.68%	15.37%	14.16%	15.26%	13.95%	10.72%	12.15%	13.28%	11.34%	4.09%	10.81%	15.90%	6.28%					
																																											
41	Против всех	356	3	2	6	4	3	12	8	1	1	10	2	5	3	2	4	5	4	6	8	0	17	6	28	22	24	21	31	29	25	15	19	17	0	1	9	3					
		2.62%	1.72%	0.80%	3.29%	2.25%	1.82%	3.01%	4.02%	0.44%	1.42%	2.22%	1.65%	1.17%	1.61%	0.36%	2.10%	2.23%	1.27%	2.10%	3.57%	0.0%	2.26%	5.66%	4.48%	2.28%	3.20%	3.45%	3.72%	3.74%	2.88%	2.56%	3.15%	2.96%	0.0%	0.67%	5.11%	1.88%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
