Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Касимовская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	493	9	10	9	9	9	9	9	9	9	9	10	9	9	9	9	9	9	9	10	9	9	9	9	9	10	10	9	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	10	10	9	10	10	9	16	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	96	4	3	0	1	1	0	2	3	0	0	3	1	0	0	0	0	0	0	4	0	0	1	0	2	5	4	1	2	0	0	0	0	0	4	1	5	0	1	0	3	7	2	0	0	8	4	3	5	3	0	6	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	164	2	2	1	5	4	4	2	5	0	1	4	0	1	0	4	1	0	2	4	1	2	3	0	1	14	1	3	6	1	0	4	14	3	0	0	7	4	0	4	3	3	2	3	2	9	3	2	10	3	0	6	8					
14	Число погашенных неиспользованных открепительных удостоверений	397	5	7	9	8	8	9	7	6	9	9	7	8	9	9	9	9	9	9	6	9	9	8	9	7	5	6	8	8	9	9	9	9	9	5	8	4	9	8	9	6	2	7	9	9	2	6	6	5	7	9	10	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	506	26	14	2	6	15	3	3	15	9	4	22	3	0	6	8	1	6	4	11	5	12	6	3	7	19	11	5	14	1	0	8	8	4	4	1	14	8	1	12	18	24	24	2	9	32	6	1	21	27	1	22	18					
		3.21%	7.62%	3.51%	0.88%	2.58%	7.11%	2.94%	1.69%	4.42%	9.38%	4.08%	7.31%	1.91%	0.00%	1.98%	2.94%	0.46%	4.44%	1.99%	2.26%	2.34%	4.60%	3.05%	1.42%	9.72%	2.36%	2.32%	3.18%	2.63%	0.99%	0.00%	2.09%	2.25%	1.86%	2.08%	0.50%	3.20%	3.35%	0.79%	4.18%	8.49%	5.84%	9.16%	1.68%	4.13%	4.94%	1.68%	0.96%	2.46%	3.73%	0.83%	2.95%	1.85%					
19	2.Всероссийская политическая партия «Гражданская Сила»	68	1	2	3	0	0	0	0	1	0	0	2	0	1	2	1	0	0	0	1	1	0	1	0	1	9	2	0	2	0	0	3	1	0	1	2	2	0	0	1	0	0	0	2	0	6	1	0	6	8	0	1	4					
		0.43%	0.29%	0.50%	1.33%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.66%	0.00%	0.74%	0.66%	0.37%	0.00%	0.00%	0.00%	0.21%	0.47%	0.00%	0.51%	0.00%	1.39%	1.12%	0.42%	0.00%	0.38%	0.00%	0.00%	0.78%	0.28%	0.00%	0.52%	0.99%	0.46%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	1.68%	0.00%	0.93%	0.28%	0.00%	0.70%	1.11%	0.00%	0.13%	0.41%					
20	3.Политическая партия «Демократическая партия России»	16	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0					
		0.10%	0.29%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.29%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.64%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.15%	0.28%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1814	36	23	14	28	27	4	9	43	7	2	26	9	20	40	22	5	4	23	61	33	21	25	23	3	66	82	9	83	6	8	46	32	27	15	11	33	14	13	16	17	51	23	10	27	160	63	18	134	132	15	70	125					
		11.50%	10.56%	5.76%	6.19%	12.02%	12.80%	3.92%	5.08%	12.68%	7.29%	2.04%	8.64%	5.73%	14.81%	13.20%	8.09%	2.28%	2.96%	11.44%	12.53%	15.42%	8.05%	12.69%	10.90%	4.17%	8.21%	17.30%	5.73%	15.60%	5.94%	5.88%	12.01%	8.99%	12.56%	7.81%	5.47%	7.55%	5.86%	10.32%	5.57%	8.02%	12.41%	8.78%	8.40%	12.39%	24.69%	17.60%	17.31%	15.71%	18.26%	12.40%	9.38%	12.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	1	1	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	4	2	0	4	3	0	1	5					
		0.22%	0.29%	0.25%	0.00%	0.00%	0.00%	0.00%	1.13%	0.29%	1.04%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.42%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.62%	0.56%	0.00%	0.47%	0.41%	0.00%	0.13%	0.51%					
23	6.Политическая партия «Партия социальной справедливости»	21	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	2	4					
		0.13%	0.59%	0.25%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.19%	0.00%	0.00%	0.00%	0.28%	0.00%	0.52%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.28%	0.00%	0.27%	0.41%					
24	7.Политическая партия «Либерально-демократическая партия России»	1495	26	30	12	22	21	7	23	35	13	11	33	10	15	27	25	14	8	22	44	18	16	12	19	7	123	43	18	51	7	6	27	35	21	13	23	29	24	10	33	13	56	35	5	19	75	47	7	83	65	8	66	83					
		9.48%	7.62%	7.52%	5.31%	9.44%	9.95%	6.86%	12.99%	10.32%	13.54%	11.22%	10.96%	6.37%	11.11%	8.91%	9.19%	6.39%	5.93%	10.95%	9.03%	8.41%	6.13%	6.09%	9.00%	9.72%	15.30%	9.07%	11.46%	9.59%	6.93%	4.41%	7.05%	9.83%	9.77%	6.77%	11.44%	6.64%	10.04%	7.94%	11.50%	6.13%	13.63%	13.36%	4.20%	8.72%	11.57%	13.13%	6.73%	9.73%	8.99%	6.61%	8.85%	8.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1352	20	25	19	17	22	20	10	26	3	2	24	18	20	46	20	14	7	13	45	18	22	17	23	2	70	38	3	49	7	8	42	36	18	15	11	25	13	16	17	13	44	17	4	7	53	32	10	105	83	9	69	85					
		8.57%	5.87%	6.27%	8.41%	7.30%	10.43%	19.61%	5.65%	7.67%	3.13%	2.04%	7.97%	11.46%	14.81%	15.18%	7.35%	6.39%	5.19%	6.47%	9.24%	8.41%	8.43%	8.63%	10.90%	2.78%	8.71%	8.02%	1.91%	9.21%	6.93%	5.88%	10.97%	10.11%	8.37%	7.81%	5.47%	5.72%	5.44%	12.70%	5.92%	6.13%	10.71%	6.49%	3.36%	3.21%	8.18%	8.94%	9.62%	12.31%	11.48%	7.44%	9.25%	8.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	140	4	1	7	0	0	1	3	3	0	0	3	0	0	2	2	4	1	4	1	1	4	2	4	0	5	8	1	2	2	1	7	3	0	2	1	3	0	0	3	2	5	5	1	0	6	4	1	7	10	3	5	6					
		0.89%	1.17%	0.25%	3.10%	0.00%	0.00%	0.98%	1.69%	0.88%	0.00%	0.00%	0.99%	0.00%	0.00%	0.66%	0.74%	1.83%	0.74%	1.99%	0.21%	0.47%	1.53%	1.02%	1.90%	0.00%	0.62%	1.69%	0.64%	0.38%	1.98%	0.74%	1.83%	0.84%	0.00%	1.04%	0.50%	0.69%	0.00%	0.00%	1.05%	0.94%	1.22%	1.91%	0.84%	0.00%	0.93%	1.12%	0.96%	0.82%	1.38%	2.48%	0.67%	0.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10119	219	299	167	155	124	67	123	204	63	79	186	115	75	179	193	180	109	129	318	136	183	132	137	52	497	277	120	319	76	112	247	237	144	140	148	322	179	84	199	147	229	155	94	150	294	198	67	467	378	85	500	630					
		64.15%	64.22%	74.94%	73.89%	66.52%	58.77%	65.69%	69.49%	60.18%	65.63%	80.61%	61.79%	73.25%	55.56%	59.08%	70.96%	82.19%	80.74%	64.18%	65.30%	63.55%	70.11%	67.01%	64.93%	72.22%	61.82%	58.44%	76.43%	59.96%	75.25%	82.35%	64.49%	66.57%	66.98%	72.92%	73.63%	73.68%	74.90%	66.67%	69.34%	69.34%	55.72%	59.16%	78.99%	68.81%	45.37%	55.31%	64.42%	54.75%	52.28%	70.25%	67.02%	64.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	82	1	2	1	2	1	0	2	4	0	0	1	1	2	0	0	0	0	0	1	0	1	1	1	0	8	6	0	0	0	0	1	1	1	1	0	4	0	0	2	0	0	0	1	3	7	0	0	9	9	0	6	2					
		0.52%	0.29%	0.50%	0.44%	0.86%	0.47%	0.00%	1.13%	1.18%	0.00%	0.00%	0.33%	0.64%	1.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.38%	0.51%	0.47%	0.00%	0.99%	1.27%	0.00%	0.00%	0.00%	0.00%	0.26%	0.28%	0.47%	0.52%	0.00%	0.92%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.84%	1.38%	1.08%	0.00%	0.00%	1.06%	1.24%	0.00%	0.80%	0.21%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
