Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																							
Дата голосования: 04.12.2011																																																							
																																																							
Наименование Избирательной комиссии:    Касимовская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1977	38	53	23	33	34	18	28	54	37	10	42	26	13	43	27	18	13	48	21	16	27	143	45	83	42	60	15	13	63	45	23	38	16	8	20	25	75	26	3	26	72	50	8	131	85	11	130	99					
		13.10%	12.06%	14.10%	12.23%	19.41%	21.25%	18.37%	17.83%	16.67%	10.03%	7.25%	13.21%	17.22%	11.93%	14.53%	15.43%	17.48%	7.98%	11.27%	10.82%	9.14%	11.64%	15.84%	20.00%	17.66%	15.79%	12.68%	14.15%	11.61%	11.98%	12.40%	7.06%	9.22%	5.88%	7.02%	9.76%	13.51%	18.25%	10.53%	2.94%	12.75%	9.81%	14.93%	8.51%	13.22%	13.24%	14.47%	16.33%	11.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2080	33	46	40	23	20	18	23	53	64	25	48	19	13	20	20	7	26	43	26	32	30	191	42	58	36	78	13	12	91	55	44	63	17	18	42	27	56	33	4	17	80	33	13	154	82	7	92	93					
		13.78%	10.48%	12.23%	21.28%	13.53%	12.50%	18.37%	14.65%	16.36%	17.34%	18.12%	15.09%	12.58%	11.93%	6.76%	11.43%	6.80%	15.95%	10.09%	13.40%	18.29%	12.93%	21.15%	18.67%	12.34%	13.53%	16.49%	12.26%	10.71%	17.30%	15.15%	13.50%	15.29%	6.25%	15.79%	20.49%	14.59%	13.63%	13.36%	3.92%	8.33%	10.90%	9.85%	13.83%	15.54%	12.77%	9.21%	11.56%	10.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	131	5	2	3	2	0	0	2	0	1	1	2	0	1	1	0	1	1	0	3	1	4	14	2	3	2	4	0	1	10	1	5	5	1	1	0	1	2	2	1	2	10	3	1	17	6	0	2	5					
		0.87%	1.59%	0.53%	1.60%	1.18%	0.00%	0.00%	1.27%	0.00%	0.27%	0.72%	0.63%	0.00%	0.92%	0.34%	0.00%	0.97%	0.61%	0.00%	1.55%	0.57%	1.72%	1.55%	0.89%	0.64%	0.75%	0.85%	0.00%	0.89%	1.90%	0.28%	1.53%	1.21%	0.37%	0.88%	0.00%	0.54%	0.49%	0.81%	0.98%	0.98%	1.36%	0.90%	1.06%	1.72%	0.93%	0.00%	0.25%	0.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2993	58	67	24	28	29	13	17	63	52	12	85	14	14	26	24	16	29	101	36	38	50	143	40	89	48	108	11	11	100	110	37	57	22	16	33	31	94	30	10	41	260	105	38	192	187	14	171	199					
		19.83%	18.41%	17.82%	12.77%	16.47%	18.13%	13.27%	10.83%	19.44%	14.09%	8.70%	26.73%	9.27%	12.84%	8.78%	13.71%	15.53%	17.79%	23.71%	18.56%	21.71%	21.55%	15.84%	17.78%	18.94%	18.05%	22.83%	10.38%	9.82%	19.01%	30.30%	11.35%	13.83%	8.09%	14.04%	16.10%	16.76%	22.87%	12.15%	9.80%	20.10%	35.42%	31.34%	40.43%	19.37%	29.13%	18.42%	21.48%	23.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	208	4	4	4	2	4	0	2	6	4	0	4	0	1	4	1	1	0	13	2	0	2	28	2	5	3	3	0	6	15	6	1	6	2	0	3	3	3	2	1	2	9	5	1	21	8	0	7	8					
		1.38%	1.27%	1.06%	2.13%	1.18%	2.50%	0.00%	1.27%	1.85%	1.08%	0.00%	1.26%	0.00%	0.92%	1.35%	0.57%	0.97%	0.00%	3.05%	1.03%	0.00%	0.86%	3.10%	0.89%	1.06%	1.13%	0.63%	0.00%	5.36%	2.85%	1.65%	0.31%	1.46%	0.74%	0.00%	1.46%	1.62%	0.73%	0.81%	0.98%	0.98%	1.23%	1.49%	1.06%	2.12%	1.25%	0.00%	0.88%	0.93%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7426	173	199	90	82	62	48	83	141	206	88	136	92	64	202	102	60	92	215	106	86	117	372	92	225	135	212	66	68	241	137	205	236	213	69	102	95	174	154	82	115	291	133	33	455	263	41	386	387					
		49.21%	54.92%	52.93%	47.87%	48.24%	38.75%	48.98%	52.87%	43.52%	55.83%	63.77%	42.77%	60.93%	58.72%	68.24%	58.29%	58.25%	56.44%	50.47%	54.64%	49.14%	50.43%	41.20%	40.89%	47.87%	50.75%	44.82%	62.26%	60.71%	45.82%	37.74%	62.88%	57.28%	78.31%	60.53%	49.76%	51.35%	42.34%	62.35%	80.39%	56.37%	39.65%	39.70%	35.11%	45.91%	40.97%	53.95%	48.49%	44.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	76	2	3	2	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	4	1	3	0	5	1	1	4	7	1	2	1	1	2	1	3	0	0	1	1	2	0	8	3	1	3	7					
		0.50%	0.63%	0.80%	1.06%	0.00%	0.00%	1.02%	1.27%	0.00%	0.54%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.44%	0.64%	0.00%	1.06%	0.94%	0.89%	0.76%	1.93%	0.31%	0.49%	0.37%	0.88%	0.98%	0.54%	0.73%	0.00%	0.00%	0.49%	0.14%	0.60%	0.00%	0.81%	0.47%	1.32%	0.38%	0.81%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
