Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Карсунская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	470	25	25	20	10	10	15	15	15	5	15	10	15	15	10	10	10	10	10	10	15	15	15	10	15	10	15	10	15	10	25	15	15	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	29	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	3	0	0	0	2	0	0	0	6	5	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	38	1	2	4	0	0	0	2	0	0	13	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	3	0	4	0	2	2	0	0	0	0					
14	Число погашенных открепительных удостоверений	441	23	23	17	10	10	15	15	15	5	15	10	15	14	10	10	10	10	10	10	13	13	12	10	15	10	13	10	15	10	19	10	14	10	10	10					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	143	5	5	3	5	3	4	1	3	1	8	9	1	7	2	3	0	5	1	4	3	4	9	2	7	0	3	2	3	3	19	2	9	3	1	3					
		1.07%	0.51%	0.41%	0.27%	3.08%	2.4%	0.95%	0.28%	0.77%	1.40%	1.39%	4.63%	0.29%	2.16%	1.85%	1.97%	0.0%	2.74%	0.42%	2.23%	0.70%	0.83%	2.06%	0.76%	1.75%	0.0%	0.78%	0.86%	0.71%	2.60%	1.51%	0.50%	1.66%	1.04%	0.76%	1.07%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	84	11	7	5	0	1	0	2	1	0	4	0	0	2	0	4	1	2	6	0	3	3	5	3	1	0	2	2	4	0	3	1	7	1	0	3					
		0.63%	1.13%	0.57%	0.45%	0.0%	0.8%	0.0%	0.57%	0.25%	0.0%	0.69%	0.0%	0.0%	0.61%	0.0%	2.63%	1.07%	1.09%	2.57%	0.0%	0.70%	0.62%	1.14%	1.15%	0.25%	0.0%	0.52%	0.86%	0.95%	0.0%	0.23%	0.25%	1.29%	0.34%	0.0%	1.07%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	231	23	30	15	2	2	3	8	11	2	7	8	4	4	2	2	2	6	1	5	7	5	2	1	2	0	8	2	11	1	26	8	9	5	2	5					
		1.73%	2.38%	2.48%	1.37%	1.23%	1.6%	0.71%	2.28%	2.84%	2.81%	1.22%	4.12%	1.18%	1.23%	1.85%	1.31%	2.15%	3.29%	0.42%	2.79%	1.65%	1.03%	0.45%	0.38%	0.50%	0.0%	2.08%	0.86%	2.63%	0.86%	2.07%	2.03%	1.66%	1.74%	1.53%	1.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	156	20	24	23	1	0	4	1	1	0	6	1	1	2	0	0	0	0	3	1	3	4	2	2	1	0	4	3	3	4	23	12	5	1	0	1					
		1.17%	2.07%	1.98%	2.10%	0.61%	0.0%	0.95%	0.28%	0.25%	0.0%	1.04%	0.51%	0.29%	0.61%	0.0%	0.0%	0.0%	0.0%	1.28%	0.55%	0.70%	0.83%	0.45%	0.76%	0.25%	0.0%	1.04%	1.29%	0.71%	3.47%	1.83%	3.05%	0.92%	0.34%	0.0%	0.35%					
22	"5. ""За Русь Святую"""	55	7	4	3	1	0	0	2	0	0	4	0	0	0	0	1	0	0	1	1	1	4	2	1	2	0	1	4	1	0	8	1	4	0	0	2					
		0.41%	0.72%	0.33%	0.27%	0.61%	0.0%	0.0%	0.57%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.42%	0.55%	0.23%	0.83%	0.45%	0.38%	0.50%	0.0%	0.26%	1.73%	0.23%	0.0%	0.63%	0.25%	0.74%	0.0%	0.0%	0.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	3	2	2	0	0	2	0	2	0	1	0	0	1	0	1	0	0	0	0	0	1	2	0	2	0	0	0	2	0	2	1	1	2	1	2					
		0.22%	0.31%	0.16%	0.18%	0.0%	0.0%	0.47%	0.0%	0.51%	0.0%	0.17%	0.0%	0.0%	0.30%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.45%	0.0%	0.50%	0.0%	0.0%	0.0%	0.47%	0.0%	0.15%	0.25%	0.18%	0.69%	0.76%	0.71%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	6	4	3	1	1	0	1	0	0	0	0	2	2	1	0	0	3	0	0	3	2	2	0	1	0	1	1	1	0	2	3	1	0	0	0					
		0.30%	0.62%	0.33%	0.27%	0.61%	0.8%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.59%	0.61%	0.92%	0.0%	0.0%	1.64%	0.0%	0.0%	0.70%	0.41%	0.45%	0.0%	0.25%	0.0%	0.26%	0.43%	0.23%	0.0%	0.15%	0.76%	0.18%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	1	3	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	3	1	0	1	0	1	1	0	1	0	0	2	0	1	0					
		0.15%	0.10%	0.24%	0.0%	0.0%	0.0%	0.23%	0.0%	0.25%	0.0%	0.17%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.22%	0.0%	0.25%	0.0%	0.26%	0.43%	0.0%	0.86%	0.0%	0.0%	0.37%	0.0%	0.76%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	3	3	5	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	1	2	1	2	0	0	0	0	1					
		0.19%	0.31%	0.24%	0.45%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.20%	0.0%	0.0%	0.75%	0.0%	0.0%	0.43%	0.47%	0.86%	0.15%	0.0%	0.0%	0.0%	0.0%	0.35%					
27	"10. ""Аграрная партия России"""	850	46	83	55	7	8	18	26	40	2	36	20	12	12	6	11	6	23	10	8	37	57	24	28	17	0	18	26	19	11	43	15	44	17	6	59					
		6.38%	4.76%	6.86%	5.04%	4.32%	6.4%	4.27%	7.42%	10.33%	2.81%	6.29%	10.30%	3.55%	3.70%	5.55%	7.23%	6.45%	12.63%	4.29%	4.46%	8.72%	11.85%	5.50%	10.76%	4.27%	0.0%	4.68%	11.25%	4.55%	9.56%	3.42%	3.81%	8.16%	5.92%	4.61%	21.07%					
28	"11. ""Истинные патриоты России"""	29	0	3	2	0	0	0	0	0	0	0	0	1	6	0	1	0	0	0	3	0	1	1	0	7	0	0	1	2	0	0	1	0	0	0	0					
		0.21%	0.0%	0.24%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	1.85%	0.0%	0.65%	0.0%	0.0%	0.0%	1.67%	0.0%	0.20%	0.22%	0.0%	1.75%	0.0%	0.0%	0.43%	0.47%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	7	12	7	2	1	4	3	0	1	2	3	3	2	3	2	2	1	1	4	0	4	7	2	2	0	6	2	0	0	5	1	5	1	0	1					
		0.72%	0.72%	0.99%	0.64%	1.23%	0.8%	0.95%	0.85%	0.0%	1.40%	0.34%	1.54%	0.88%	0.61%	2.77%	1.31%	2.15%	0.54%	0.42%	2.23%	0.0%	0.83%	1.60%	0.76%	0.50%	0.0%	1.56%	0.86%	0.0%	0.0%	0.39%	0.25%	0.92%	0.34%	0.0%	0.35%					
30	"13. ""Демократическая партия России"""	20	1	2	0	0	1	1	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	2	0	0	0	1	0	0	0	2	2	1	0	0	0					
		0.15%	0.10%	0.16%	0.0%	0.0%	0.8%	0.23%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	2.74%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.15%	0.50%	0.18%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	1	2	0	3	0	3	0	0	0	3	4	1	3	0	0	0	2	0	0	1	0	0	0	1	0	1	0	1	0	3	0	2	2	1	0					
		0.25%	0.10%	0.16%	0.0%	1.85%	0.0%	0.71%	0.0%	0.0%	0.0%	0.52%	2.06%	0.29%	0.92%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.25%	0.0%	0.26%	0.0%	0.23%	0.0%	0.23%	0.0%	0.37%	0.69%	0.76%	0.0%					
32	"15. ""Партия СЛОН"""	18	0	2	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	2	0	1	0	2	1	2	0	0	0					
		0.13%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.17%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.52%	0.0%	0.23%	0.0%	0.15%	0.25%	0.37%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	924	57	83	104	12	7	23	21	15	1	37	7	17	7	8	7	0	17	8	19	24	23	15	13	17	7	25	13	12	7	174	55	55	9	10	15					
		6.94%	5.90%	6.86%	9.53%	7.40%	5.6%	5.46%	6.0%	3.87%	1.40%	6.46%	3.60%	5.02%	2.16%	7.40%	4.60%	0.0%	9.34%	3.43%	10.61%	5.66%	4.78%	3.44%	5.0%	4.27%	5.98%	6.51%	5.62%	2.87%	6.08%	13.86%	13.99%	10.20%	3.13%	7.69%	5.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	1	1	2	0	1	1	0	3	0	2	0	0	1	2	1	0	0	0	4	1	0	3	1	0	1	2	0	0	2	1	1	6	1	0	3					
		0.30%	0.10%	0.08%	0.18%	0.0%	0.8%	0.23%	0.0%	0.77%	0.0%	0.34%	0.0%	0.0%	0.30%	1.85%	0.65%	0.0%	0.0%	0.0%	2.23%	0.23%	0.0%	0.68%	0.38%	0.0%	0.85%	0.52%	0.0%	0.0%	1.73%	0.07%	0.25%	1.11%	0.34%	0.0%	1.07%					
35	"18. ""ЛДПР"""	1773	148	188	200	27	17	64	67	45	10	74	8	26	10	12	2	13	23	24	2	50	52	62	37	28	15	46	24	34	22	194	59	111	24	15	40					
		13.32%	15.33%	15.55%	18.33%	16.66%	13.6%	15.20%	19.14%	11.62%	14.08%	12.93%	4.12%	7.69%	3.08%	11.11%	1.31%	13.97%	12.63%	10.30%	1.11%	11.79%	10.81%	14.22%	14.23%	7.03%	12.82%	11.97%	10.38%	8.15%	19.13%	15.45%	15.01%	20.59%	8.36%	11.53%	14.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	216	25	17	22	3	3	7	5	8	2	13	0	3	6	0	3	1	1	2	0	3	8	4	4	3	3	15	1	10	2	28	6	4	1	0	3					
		1.62%	2.59%	1.40%	2.01%	1.85%	2.4%	1.66%	1.42%	2.06%	2.81%	2.27%	0.0%	0.88%	1.85%	0.0%	1.97%	1.07%	0.54%	0.85%	0.0%	0.70%	1.66%	0.91%	1.53%	0.75%	2.56%	3.90%	0.43%	2.39%	1.73%	2.23%	1.52%	0.74%	0.34%	0.0%	1.07%					
37	"20. ""Политическая партия ""Единая Россия"""	5856	368	472	423	50	68	222	144	181	46	307	69	209	149	49	93	51	60	135	87	209	199	232	135	238	58	159	89	229	37	440	143	167	177	72	89					
		44.02%	38.13%	39.04%	38.77%	30.86%	54.4%	52.73%	41.14%	46.77%	64.78%	53.67%	35.56%	61.83%	45.98%	45.37%	61.18%	54.83%	32.96%	57.93%	48.60%	49.29%	41.37%	53.21%	51.92%	59.79%	49.57%	41.40%	38.52%	54.91%	32.17%	35.05%	36.38%	30.98%	61.67%	55.38%	31.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	1	0	2	0	1	4	0	2	0	3	0	0	2	1	0	0	0	11	0	0	1	2	0	2	0	2	1	3	0	3	0	3	2	0	1					
		0.35%	0.10%	0.0%	0.18%	0.0%	0.8%	0.95%	0.0%	0.51%	0.0%	0.52%	0.0%	0.0%	0.61%	0.92%	0.0%	0.0%	0.0%	4.72%	0.0%	0.0%	0.20%	0.45%	0.0%	0.50%	0.0%	0.52%	0.43%	0.71%	0.0%	0.23%	0.0%	0.55%	0.69%	0.0%	0.35%					
39	"22. ""Развитие предпринимательства"""	22	3	4	3	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	1	0	0	1	1	1	0	0					
		0.16%	0.31%	0.33%	0.27%	0.0%	0.0%	0.23%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.22%	0.0%	0.0%	0.0%	0.52%	0.0%	0.23%	0.0%	0.0%	0.25%	0.18%	0.34%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1788	171	179	152	35	3	42	41	40	5	41	30	48	65	18	11	14	26	18	28	62	79	46	21	45	6	48	38	67	24	210	58	64	24	16	13					
		13.44%	17.72%	14.80%	13.93%	21.60%	2.4%	9.97%	11.71%	10.33%	7.04%	7.16%	15.46%	14.20%	20.06%	16.66%	7.23%	15.05%	14.28%	7.72%	15.64%	14.62%	16.42%	10.55%	8.07%	11.30%	5.12%	12.5%	16.45%	16.06%	20.86%	16.73%	14.75%	11.87%	8.36%	12.30%	4.64%					
																																										
41	Против всех	402	38	54	49	2	1	10	5	8	0	12	2	4	16	1	5	1	1	4	3	8	10	10	8	6	1	21	10	9	0	46	7	21	15	5	9					
		3.02%	3.93%	4.46%	4.49%	1.23%	0.8%	2.37%	1.42%	2.06%	0.0%	2.09%	1.03%	1.18%	4.93%	0.92%	3.28%	1.07%	0.54%	1.71%	1.67%	1.88%	2.07%	2.29%	3.07%	1.50%	0.85%	5.46%	4.32%	2.15%	0.0%	3.66%	1.78%	3.89%	5.22%	3.84%	3.21%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
