Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Дивеевская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962					
24	7.Политическая партия «Либерально-демократическая партия России»	637	29	16	25	94	59	60	38	29	21	11	23	5	6	13	18	7	125	7	17	28	6					
		7.35%	6.68%	4.92%	6.25%	8.35%	7.14%	5.56%	9.22%	8.98%	12.35%	3.23%	5.91%	6.85%	8.57%	6.19%	8.87%	5.79%	8.97%	4.67%	8.81%	8.16%	6.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	584	20	15	21	113	76	109	23	12	3	9	13	0	3	3	5	16	96	4	12	24	7					
		6.73%	4.61%	4.62%	5.25%	10.04%	9.20%	10.10%	5.58%	3.72%	1.76%	2.64%	3.34%	0.00%	4.29%	1.43%	2.46%	13.22%	6.89%	2.67%	6.22%	6.99%	7.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	55	1	1	1	7	10	6	3	1	3	2	2	2	0	1	3	1	8	1	1	1	0					
		0.63%	0.23%	0.31%	0.25%	0.62%	1.21%	0.56%	0.73%	0.31%	1.76%	0.59%	0.51%	2.74%	0.00%	0.48%	1.48%	0.83%	0.57%	0.67%	0.52%	0.29%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6110	310	249	281	714	573	714	266	229	129	265	325	51	54	173	139	82	987	118	129	252	70					
		70.46%	71.43%	76.62%	70.25%	63.41%	69.37%	66.17%	64.56%	70.90%	75.88%	77.71%	83.55%	69.86%	77.14%	82.38%	68.47%	67.77%	70.80%	78.67%	66.84%	73.47%	77.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	52	2	0	3	8	4	8	0	5	1	2	1	0	0	1	2	0	11	0	0	3	1					
		0.60%	0.46%	0.00%	0.75%	0.71%	0.48%	0.74%	0.00%	1.55%	0.59%	0.59%	0.26%	0.00%	0.00%	0.48%	0.99%	0.00%	0.79%	0.00%	0.00%	0.87%	1.11%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
