Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Стерлибашевская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	223	8	4	11	10	2	1	2	6	4	3	1	10	0	6	2	2	4	0	14	11	22	17	0	25	3	5	9	7	2	3	2	4	23					
		1.70%	1.45%	0.90%	1.90%	1.86%	2.94%	0.48%	0.40%	1.18%	0.63%	1.39%	0.42%	5.58%	0.0%	2.65%	1.66%	0.97%	1.55%	0.0%	3.20%	1.90%	2.50%	2.01%	0.0%	2.87%	0.81%	1.66%	1.45%	1.78%	0.68%	0.62%	1.36%	1.57%	5.13%					
37	"20. ""Политическая партия ""Единая Россия"""	6344	239	378	329	158	36	60	400	272	472	81	152	77	195	137	51	114	98	195	178	190	304	306	45	309	225	104	241	242	189	310	71	83	103					
		48.38%	43.53%	85.32%	57.11%	29.47%	52.94%	29.26%	80.48%	53.86%	74.80%	37.67%	64.13%	43.01%	59.45%	60.61%	42.5%	55.60%	38.13%	57.01%	40.73%	32.92%	34.62%	36.25%	52.94%	35.51%	60.81%	34.66%	38.99%	61.57%	65.17%	64.31%	48.29%	32.67%	22.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	2	0	6	2	3	6	4	1	0	0	1	1	0	1	0	0	3	0	0	1	4	4	0	0	1	3	1	1	0	2	1	1	3					
		0.39%	0.36%	0.0%	1.04%	0.37%	4.41%	2.92%	0.80%	0.19%	0.0%	0.0%	0.42%	0.55%	0.0%	0.44%	0.0%	0.0%	1.16%	0.0%	0.0%	0.17%	0.45%	0.47%	0.0%	0.0%	0.27%	1.0%	0.16%	0.25%	0.0%	0.41%	0.68%	0.39%	0.66%					
39	"22. ""Развитие предпринимательства"""	47	0	0	0	3	0	1	0	2	4	0	1	0	3	0	1	0	3	0	5	0	2	4	0	4	1	1	2	3	0	2	0	0	5					
		0.35%	0.0%	0.0%	0.0%	0.55%	0.0%	0.48%	0.0%	0.39%	0.63%	0.0%	0.42%	0.0%	0.91%	0.0%	0.83%	0.0%	1.16%	0.0%	1.14%	0.0%	0.22%	0.47%	0.0%	0.45%	0.27%	0.33%	0.32%	0.76%	0.0%	0.41%	0.0%	0.0%	1.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2135	114	6	55	159	4	32	32	70	40	33	22	11	38	29	11	38	42	50	77	145	185	185	8	200	45	59	136	50	31	65	18	55	90					
		16.28%	20.76%	1.35%	9.54%	29.66%	5.88%	15.60%	6.43%	13.86%	6.33%	15.34%	9.28%	6.14%	11.58%	12.83%	9.16%	18.53%	16.34%	14.61%	17.62%	25.12%	21.07%	21.91%	9.41%	22.98%	12.16%	19.66%	22.00%	12.72%	10.68%	13.48%	12.24%	21.65%	20.08%					
																																								
41	Против всех	266	13	7	10	4	2	2	1	14	7	11	5	2	4	4	3	7	8	6	9	21	19	19	1	21	9	5	13	8	6	12	3	2	8					
		2.02%	2.36%	1.58%	1.73%	0.74%	2.94%	0.97%	0.20%	2.77%	1.10%	5.11%	2.10%	1.11%	1.21%	1.76%	2.5%	3.41%	3.11%	1.75%	2.05%	3.63%	2.16%	2.25%	1.17%	2.41%	2.43%	1.66%	2.10%	2.03%	2.06%	2.48%	2.04%	0.78%	1.78%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
