Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Аскизская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	343	11	20	20	2	3	1	17	16	6	4	6	17	4	3	4	3	1	2	4	17	1	18	2	1	1	4	2	6	1	1	1	2	16	9	30	13	18	4	8	2	2	13	15	3	4	2	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	343	11	20	20	2	3	1	17	16	6	4	6	17	4	3	4	3	1	2	4	17	1	18	2	1	1	4	2	6	1	1	1	2	16	9	30	13	18	4	8	2	2	13	15	3	4	2	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	198	16	5	10	1	2	2	11	16	2	7	8	3	3	2	3	2	2	1	2	4	1	8	2	2	1	1	1	4	1	4	2	2	6	5	11	3	5	1	6	5	4	6	5	2	3	0	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	87	6	13	1	0	1	0	0	8	2	1	3	0	0	1	6	0	0	0	1	1	1	2	0	0	0	5	3	1	0	1	0	0	0	3	12	6	4	0	0	0	2	1	1	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	1.Политическая партия «Аграрная партия России»	490	26	25	38	3	12	3	10	20	2	20	35	13	1	8	17	2	1	3	4	36	1	10	1	0	1	6	18	21	15	5	8	3	13	3	8	16	20	2	10	1	6	10	8	4	3	9	0	9					
		2.67%	2.55%	2.32%	4.24%	1.39%	4.23%	2.48%	1.35%	2.04%	0.84%	4.89%	7.31%	6.95%	0.97%	3.45%	4.23%	1.34%	1.12%	3.09%	1.27%	5.56%	1.23%	3.05%	2.00%	0.00%	1.96%	1.82%	10.17%	4.37%	8.11%	4.39%	18.60%	2.10%	1.83%	0.74%	1.03%	1.49%	1.85%	2.15%	1.10%	1.02%	2.53%	1.42%	1.02%	1.92%	1.56%	5.39%	0.00%	13.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	66	4	1	2	0	0	1	3	6	0	1	4	3	0	1	0	0	1	0	0	1	0	2	1	1	0	3	0	0	0	0	0	0	3	5	6	1	4	1	3	0	2	2	1	2	0	1	0	0					
		0.36%	0.39%	0.09%	0.22%	0.00%	0.00%	0.83%	0.40%	0.61%	0.00%	0.24%	0.84%	1.60%	0.00%	0.43%	0.00%	0.00%	1.12%	0.00%	0.00%	0.15%	0.00%	0.61%	2.00%	1.03%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	1.23%	0.78%	0.09%	0.37%	1.08%	0.33%	0.00%	0.84%	0.28%	0.13%	0.96%	0.00%	0.60%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	1	4	2	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	2	0	0	0	1					
		0.11%	0.10%	0.37%	0.22%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.24%	0.21%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.19%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.96%	0.00%	0.00%	0.00%	1.52%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1840	85	102	84	11	9	13	94	132	23	74	66	35	8	21	36	14	7	2	15	49	10	36	2	9	4	22	5	56	7	3	4	16	98	32	52	110	79	1	59	9	35	117	118	33	22	16	4	1					
		10.04%	8.34%	9.45%	9.36%	5.09%	3.17%	10.74%	12.67%	13.47%	9.66%	18.09%	13.78%	18.72%	7.77%	9.05%	8.96%	9.40%	7.87%	2.06%	4.75%	7.57%	12.35%	10.98%	4.00%	9.28%	7.84%	6.67%	2.82%	11.64%	3.78%	2.63%	9.30%	11.19%	13.82%	7.90%	6.73%	10.25%	7.31%	1.08%	6.48%	9.18%	14.77%	16.64%	15.09%	15.87%	11.46%	9.58%	6.15%	1.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	3	9	2	1	0	1	0	0	1	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	1	1	0	2	1	0	1	3	1	0	0	0	0					
		0.21%	0.29%	0.83%	0.22%	0.46%	0.00%	0.83%	0.00%	0.00%	0.42%	0.98%	0.42%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.54%	0.88%	0.00%	0.00%	0.00%	0.25%	0.00%	0.09%	0.09%	0.00%	0.22%	1.02%	0.00%	0.14%	0.38%	0.48%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	57	1	0	2	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	1	2	0	2	1	2	0	1	5	0	3	0	1	25	2	0	0	1	0	0					
		0.31%	0.10%	0.00%	0.22%	0.00%	0.00%	0.00%	0.13%	0.10%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.21%	0.54%	1.75%	0.00%	1.40%	0.14%	0.49%	0.00%	0.09%	0.46%	0.00%	0.33%	0.00%	0.42%	3.56%	0.26%	0.00%	0.00%	0.60%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1260	49	41	42	8	5	2	46	92	37	9	15	7	1	3	4	3	3	2	14	35	8	16	3	4	2	18	0	10	7	1	1	2	57	36	84	131	133	14	69	9	19	85	89	22	14	6	1	1					
		6.87%	4.81%	3.80%	4.68%	3.70%	1.76%	1.65%	6.20%	9.39%	15.55%	2.20%	3.13%	3.74%	0.97%	1.29%	0.99%	2.01%	3.37%	2.06%	4.43%	5.41%	9.88%	4.88%	6.00%	4.12%	3.92%	5.45%	0.00%	2.08%	3.78%	0.88%	2.33%	1.40%	8.04%	8.89%	10.87%	12.21%	12.30%	15.05%	7.58%	9.18%	8.02%	12.09%	11.38%	10.58%	7.29%	3.59%	1.54%	1.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	593	36	46	32	1	3	0	17	30	12	13	12	6	5	3	9	7	1	0	9	9	0	10	1	2	2	5	3	12	3	0	0	6	24	22	28	91	49	1	28	1	8	0	29	3	8	3	2	1					
		3.24%	3.53%	4.26%	3.57%	0.46%	1.06%	0.00%	2.29%	3.06%	5.04%	3.18%	2.51%	3.21%	4.85%	1.29%	2.24%	4.70%	1.12%	0.00%	2.85%	1.39%	0.00%	3.05%	2.00%	2.06%	3.92%	1.52%	1.69%	2.49%	1.62%	0.00%	0.00%	4.20%	3.39%	5.43%	3.62%	8.48%	4.53%	1.08%	3.08%	1.02%	3.38%	0.00%	3.71%	1.44%	4.17%	1.80%	3.08%	1.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	443	45	45	34	5	10	0	28	29	9	17	23	4	3	4	5	5	0	0	7	6	1	6	2	0	1	2	3	12	1	1	1	1	5	6	4	10	16	4	5	0	12	26	26	5	9	2	2	1					
		2.42%	4.42%	4.17%	3.79%	2.31%	3.52%	0.00%	3.77%	2.96%	3.78%	4.16%	4.80%	2.14%	2.91%	1.72%	1.24%	3.36%	0.00%	0.00%	2.22%	0.93%	1.23%	1.83%	4.00%	0.00%	1.96%	0.61%	1.69%	2.49%	0.54%	0.88%	2.33%	0.70%	0.71%	1.48%	0.52%	0.93%	1.48%	4.30%	0.55%	0.00%	5.06%	3.70%	3.32%	2.40%	4.69%	1.20%	3.08%	1.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13248	759	787	640	186	242	96	539	650	141	262	315	118	83	190	327	110	75	90	261	491	60	247	40	78	41	258	145	365	150	100	29	107	497	295	580	690	763	67	725	77	149	428	495	133	133	128	55	51					
		72.28%	74.48%	72.94%	71.35%	86.11%	85.21%	79.34%	72.64%	66.33%	59.24%	64.06%	65.76%	63.10%	80.58%	81.90%	81.34%	73.83%	84.27%	92.78%	82.59%	75.89%	74.07%	75.30%	80.00%	80.41%	80.39%	78.18%	81.92%	75.88%	81.08%	87.72%	67.44%	74.83%	70.10%	72.84%	75.03%	64.31%	70.58%	72.04%	79.67%	78.57%	62.87%	60.88%	63.30%	63.94%	69.27%	76.65%	84.62%	77.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	4	11	9	1	0	1	2	2	5	3	0	0	0	2	1	1	0	0	2	0	0	1	0	1	0	0	0	1	0	1	0	0	2	2	4	3	3	1	1	0	2	4	2	2	1	1	0	1					
		0.42%	0.39%	1.02%	1.00%	0.46%	0.00%	0.83%	0.27%	0.20%	2.10%	0.73%	0.00%	0.00%	0.00%	0.86%	0.25%	0.67%	0.00%	0.00%	0.63%	0.00%	0.00%	0.30%	0.00%	1.03%	0.00%	0.00%	0.00%	0.21%	0.00%	0.88%	0.00%	0.00%	0.28%	0.49%	0.52%	0.28%	0.28%	1.08%	0.11%	0.00%	0.84%	0.57%	0.26%	0.96%	0.52%	0.60%	0.00%	1.52%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
