Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Каргопольская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353					
11	Число полученных открепительных  удостоверений	390	15	15	15	15	10	10	15	10	10	10	10	15	10	10	10	15	15	5	5	5	5	10	5	5	10	15	10	5	15	10	10	15	15	10	15	10					
12	Число выданных открепительных удостоверений	88	6	8	3	8	2	5	2	1	5	0	4	0	0	4	1	3	3	0	0	0	0	0	0	0	2	6	0	0	5	0	4	7	1	3	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	78	2	11	2	8	4	3	1	0	0	0	3	8	1	3	1	2	1	0	1	0	0	3	1	0	3	2	0	1	1	0	5	4	3	0	3	1					
14	Число неиспользованных открепительных удостоверений	302	9	7	12	7	8	5	13	9	5	10	6	15	10	6	9	12	12	5	5	5	5	10	5	5	8	9	10	5	10	10	6	8	14	7	13	7					
15	"Число открепительных удостоверений, выданных в ТИК"	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	194	25	24	17	15	4	7	14	3	2	0	1	4	1	5	4	4	3	1	1	0	0	3	3	0	4	2	3	1	11	2	4	6	6	2	8	4					
		1.78%	2.81%	2.91%	2.14%	1.62%	0.82%	1.01%	2.04%	2.46%	2.90%	0.00%	0.61%	1.35%	1.69%	2.50%	3.60%	1.61%	0.98%	1.47%	1.79%	0.00%	0.00%	1.00%	2.59%	0.00%	3.36%	0.65%	3.16%	0.78%	2.11%	0.80%	1.87%	1.74%	1.83%	1.13%	1.68%	2.80%					
19	. Малышкин Олег Александрович	189	18	10	17	17	11	9	17	1	1	3	0	1	2	3	4	6	3	0	3	0	2	3	2	3	5	7	1	5	2	5	5	7	5	4	5	2					
		1.73%	2.02%	1.21%	2.14%	1.84%	2.27%	1.29%	2.48%	0.82%	1.45%	2.91%	0.00%	0.34%	3.39%	1.50%	3.60%	2.41%	0.98%	0.00%	5.36%	0.00%	1.82%	1.00%	1.72%	3.75%	4.20%	2.29%	1.05%	3.91%	0.38%	2.00%	2.34%	2.03%	1.52%	2.26%	1.05%	1.40%					
20	. Миронов Сергей Михайлович	76	4	13	5	9	3	5	7	0	0	1	0	2	0	3	0	2	1	1	0	0	0	1	1	3	0	3	1	0	3	1	1	1	2	1	2	0					
		0.70%	0.45%	1.58%	0.63%	0.97%	0.62%	0.72%	1.02%	0.00%	0.00%	0.97%	0.00%	0.68%	0.00%	1.50%	0.00%	0.80%	0.33%	1.47%	0.00%	0.00%	0.00%	0.33%	0.86%	3.75%	0.00%	0.98%	1.05%	0.00%	0.58%	0.40%	0.47%	0.29%	0.61%	0.56%	0.42%	0.00%					
21	. Путин Владимир Владимирович	8727	710	607	587	663	381	553	552	109	54	95	141	264	49	152	80	214	267	55	39	78	102	257	98	52	91	264	71	94	415	210	173	291	278	156	411	114					
		80.08%	79.78%	73.67%	73.84%	71.68%	78.56%	79.57%	80.58%	89.34%	78.26%	92.23%	86.50%	89.19%	83.05%	76.00%	72.07%	85.94%	87.25%	80.88%	69.64%	87.64%	92.73%	85.67%	84.48%	65.00%	76.47%	86.27%	74.74%	73.44%	79.65%	84.00%	80.84%	84.59%	84.76%	88.14%	86.16%	79.72%					
22	. Хакамада Ирина Муцуовна	239	17	31	31	28	15	25	14	3	1	0	2	3	0	5	5	3	7	0	0	0	1	6	1	2	3	6	3	1	9	0	3	3	2	0	4	5					
		2.19%	1.91%	3.76%	3.90%	3.03%	3.09%	3.60%	2.04%	2.46%	1.45%	0.00%	1.23%	1.01%	0.00%	2.50%	4.50%	1.20%	2.29%	0.00%	0.00%	0.00%	0.91%	2.00%	0.86%	2.50%	2.52%	1.96%	3.16%	0.78%	1.73%	0.00%	1.40%	0.87%	0.61%	0.00%	0.84%	3.50%					
23	. Харитонов Николай Михайлович	1254	91	125	119	165	62	80	66	6	11	2	15	19	6	31	15	16	22	10	11	9	3	23	10	15	14	17	15	25	71	29	24	33	31	11	37	15					
		11.51%	10.22%	15.17%	14.97%	17.84%	12.78%	11.51%	9.64%	4.92%	15.94%	1.94%	9.20%	6.42%	10.17%	15.50%	13.51%	6.43%	7.19%	14.71%	19.64%	10.11%	2.73%	7.67%	8.62%	18.75%	11.76%	5.56%	15.79%	19.53%	13.63%	11.60%	11.21%	9.59%	9.45%	6.21%	7.76%	10.49%					
																																											
24	Против всех	143	20	12	18	15	9	13	8	0	0	0	2	1	1	1	3	4	2	0	1	0	1	3	1	3	1	5	0	0	6	0	2	2	4	2	2	1					
		1.31%	2.25%	1.46%	2.26%	1.62%	1.86%	1.87%	1.17%	0.00%	0.00%	0.00%	1.23%	0.34%	1.69%	0.50%	2.70%	1.61%	0.65%	0.00%	1.79%	0.00%	0.91%	1.00%	0.86%	3.75%	0.84%	1.63%	0.00%	0.00%	1.15%	0.00%	0.93%	0.58%	1.22%	1.13%	0.42%	0.70%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
