7	Число избирательных бюллетеней в переносных ящиках для голосования	4196	291	62	117	203	54	171	58	44	3	74	51	73	87	18	117	24	99	122	60	39	84	19	69	35	44	458	136	252	264	109	106	86	151	107	74	51	53	76	106	149					
8	Число бюллетеней в стационарных ящиках для голосования	20217	232	427	178	82	634	149	627	328	73	139	264	241	196	135	867	1097	964	184	403	98	343	104	408	179	310	664	786	760	696	798	819	845	699	934	753	727	774	806	829	665					
9	Число недействительных избирательных бюллетеней	240	3	2	6	1	10	0	8	5	0	1	8	2	2	0	8	11	14	5	4	2	5	1	3	5	4	13	5	5	17	7	7	9	14	9	3	10	7	7	13	4					
10	Число действительных избирательных бюллетеней	24173	520	487	289	284	678	320	677	367	76	212	307	312	281	153	976	1110	1049	301	459	135	422	122	474	209	350	1109	917	1007	943	900	918	922	836	1032	824	768	820	875	922	810					
11	Число полученных открепительных  удостоверений	587	10	5	5	5	14	10	35	5	5	3	10	5	10	10	15	25	10	10	13	16	10	5	10	5	3	25	25	20	25	25	20	20	23	25	20	25	20	25	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	449	10	5	5	5	14	5	35	3	5	1	7	2	0	1	9	15	5	10	13	15	10	2	5	1	0	17	21	17	21	24	17	14	22	13	14	23	13	20	17	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	264	39	6	4	4	6	11	6	7	1	3	3	6	4	3	11	6	8	6	6	0	5	4	2	2	2	9	1	3	6	8	5	4	11	14	4	6	2	10	19	7					
14	Число неиспользованных открепительных удостоверений	138	0	0	0	0	0	5	0	2	0	2	3	3	10	9	6	10	5	0	0	1	0	3	5	4	3	8	4	3	4	1	3	6	1	12	6	2	7	5	3	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	1	1	2	1	1	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	331	3	6	2	5	12	5	9	7	2	3	4	2	3	3	13	10	20	2	10	2	5	3	7	2	6	29	20	17	7	11	13	9	12	14	12	7	11	5	12	6					
		1.36%	0.57%	1.23%	0.68%	1.75%	1.74%	1.56%	1.31%	1.88%	2.63%	1.41%	1.27%	0.64%	1.06%	1.96%	1.32%	0.89%	1.88%	0.65%	2.16%	1.46%	1.17%	2.44%	1.47%	0.93%	1.69%	2.58%	2.17%	1.68%	0.73%	1.21%	1.41%	0.97%	1.41%	1.34%	1.45%	0.90%	1.33%	0.57%	1.28%	0.74%					
19	Жириновский Владимир Вольфович	3193	98	42	41	49	129	31	99	41	12	36	59	42	27	20	148	160	143	33	64	15	62	11	62	32	41	138	111	106	104	99	99	100	104	156	115	102	134	109	123	96					
		13.08%	18.74%	8.59%	13.90%	17.19%	18.75%	9.69%	14.45%	11.02%	15.79%	16.90%	18.73%	13.38%	9.54%	13.07%	15.04%	14.27%	13.45%	10.78%	13.82%	10.95%	14.52%	8.94%	12.99%	14.95%	11.58%	12.30%	12.04%	10.47%	10.83%	10.92%	10.70%	10.74%	12.24%	14.99%	13.91%	13.11%	16.20%	12.36%	13.16%	11.79%					
20	Зюганов Геннадий Андреевич	4269	78	68	85	21	88	68	118	64	7	34	30	48	33	17	237	336	343	41	66	22	73	8	68	32	59	159	158	157	161	149	145	158	126	168	151	143	103	159	179	109					
		17.49%	14.91%	13.91%	28.81%	7.37%	12.79%	21.25%	17.23%	17.20%	9.21%	15.96%	9.52%	15.29%	11.66%	11.11%	24.09%	29.97%	32.27%	13.40%	14.25%	16.06%	17.10%	6.50%	14.26%	14.95%	16.67%	14.17%	17.14%	15.51%	16.77%	16.43%	15.68%	16.97%	14.82%	16.14%	18.26%	18.38%	12.45%	18.03%	19.14%	13.39%					
21	Медведев Дмитрий Анатольевич	16380	341	371	161	209	449	216	451	255	55	139	214	220	218	113	578	604	543	225	319	96	282	100	337	143	244	783	628	727	671	641	661	655	594	694	546	516	572	602	608	599					
		67.10%	65.20%	75.87%	54.58%	73.33%	65.26%	67.50%	65.84%	68.55%	72.37%	65.26%	67.94%	70.06%	77.03%	73.86%	58.74%	53.88%	51.08%	73.53%	68.90%	70.07%	66.04%	81.30%	70.65%	66.82%	68.93%	69.79%	68.11%	71.84%	69.90%	70.67%	71.46%	70.35%	69.88%	66.67%	66.02%	66.32%	69.17%	68.25%	65.03%	73.59%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
