Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Собинская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232					
14	Число неиспользованных открепительных удостоверений	107	2	4	5	4	5	3	8	7	1	2	2	2	4	3	5	4	2	5	3	0	7	5	7	4	13					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	418	9	7	11	11	18	10	16	17	4	14	19	7	9	0	31	82	82	10	9	20	16	0	8	4	4					
		3.59%	1.91%	1.69%	3.38%	3.68%	2.55%	2.91%	1.95%	3.94%	3.60%	6.83%	4.92%	1.78%	3.15%	0.00%	3.02%	6.46%	6.39%	3.33%	1.68%	12.42%	3.52%	0.00%	1.51%	1.54%	1.13%					
19	. Малышкин Олег Александрович	415	8	21	5	11	31	10	24	13	3	8	23	9	4	7	41	47	69	17	10	6	9	1	15	10	13					
		3.56%	1.69%	5.08%	1.54%	3.68%	4.39%	2.91%	2.92%	3.01%	2.70%	3.90%	5.96%	2.29%	1.40%	4.79%	3.99%	3.70%	5.38%	5.67%	1.86%	3.73%	1.98%	0.78%	2.83%	3.85%	3.66%					
20	. Миронов Сергей Михайлович	95	5	1	3	6	1	3	4	3	1	3	2	4	1	0	10	8	11	3	6	2	6	0	2	3	7					
		0.82%	1.06%	0.24%	0.92%	2.01%	0.14%	0.87%	0.49%	0.69%	0.90%	1.46%	0.52%	1.02%	0.35%	0.00%	0.97%	0.63%	0.86%	1.00%	1.12%	1.24%	1.32%	0.00%	0.38%	1.15%	1.97%					
21	. Путин Владимир Владимирович	8186	386	315	223	237	507	237	642	326	88	152	253	301	223	130	624	709	763	221	422	105	325	110	409	198	280					
		70.29%	81.78%	76.27%	68.62%	79.26%	71.81%	68.90%	78.20%	75.46%	79.28%	74.15%	65.54%	76.59%	77.97%	89.04%	60.70%	55.83%	59.47%	73.67%	78.58%	65.22%	71.43%	85.94%	77.17%	76.15%	78.87%					
22	. Хакамада Ирина Муцуовна	234	12	6	5	1	15	12	15	14	3	4	4	10	9	0	23	28	22	4	7	4	15	4	7	9	1					
		2.01%	2.54%	1.45%	1.54%	0.33%	2.12%	3.49%	1.83%	3.24%	2.70%	1.95%	1.04%	2.54%	3.15%	0.00%	2.24%	2.20%	1.71%	1.33%	1.30%	2.48%	3.30%	3.12%	1.32%	3.46%	0.28%					
23	. Харитонов Николай Михайлович	1784	47	46	67	30	92	60	88	38	7	21	62	51	30	4	254	324	250	35	65	11	65	12	62	27	36					
		15.32%	9.96%	11.14%	20.62%	10.03%	13.03%	17.44%	10.72%	8.80%	6.31%	10.24%	16.06%	12.98%	10.49%	2.74%	24.71%	25.51%	19.49%	11.67%	12.10%	6.83%	14.29%	9.38%	11.70%	10.38%	10.14%					
																																
24	Против всех	419	5	7	10	2	37	11	25	17	3	0	19	7	9	4	37	65	79	2	13	11	16	1	24	7	8					
		3.60%	1.06%	1.69%	3.08%	0.67%	5.24%	3.20%	3.05%	3.94%	2.70%	0.00%	4.92%	1.78%	3.15%	2.74%	3.60%	5.12%	6.16%	0.67%	2.42%	6.83%	3.52%	0.78%	4.53%	2.69%	2.25%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
