Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
"Наименование Избирательной комиссии:    Тверь, Центральная"																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217					
		0.13%	0.12%	0.20%	0.24%	0.0%	0.10%	0.0%	0.24%	0.09%	0.08%	0.31%	0.0%	0.09%	0.0%	0.17%	0.20%	0.07%	0.0%	0.30%	0.15%	0.0%	0.34%	0.12%	0.08%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	197	9	10	6	5	6	7	4	7	12	6	10	9	9	13	7	10	8	6	12	8	12	5	13	1	2	0					
		0.67%	0.58%	0.69%	0.48%	0.79%	0.60%	0.66%	0.33%	0.65%	0.98%	0.47%	0.82%	0.83%	0.63%	1.15%	0.48%	0.78%	0.65%	0.36%	0.92%	0.64%	0.83%	0.32%	1.06%	0.90%	3.17%	0.0%					
27	"10. ""Аграрная партия России"""	878	42	40	38	16	25	32	44	32	28	29	49	34	41	42	46	30	32	64	38	36	53	53	30	1	2	1					
		3.02%	2.72%	2.76%	3.09%	2.53%	2.50%	3.05%	3.66%	2.98%	2.30%	2.28%	4.03%	3.15%	2.90%	3.72%	3.17%	2.35%	2.62%	3.88%	2.91%	2.88%	3.66%	3.43%	2.44%	0.90%	3.17%	2.04%					
28	"11. ""Истинные патриоты России"""	18	0	0	1	0	2	0	0	2	0	2	0	0	0	1	1	0	2	2	2	0	0	3	0	0	0	0					
		0.06%	0.0%	0.0%	0.08%	0.0%	0.20%	0.0%	0.0%	0.18%	0.0%	0.15%	0.0%	0.0%	0.0%	0.08%	0.06%	0.0%	0.16%	0.12%	0.15%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	602	37	42	20	9	15	27	30	21	15	38	25	28	28	21	15	31	20	23	20	29	28	47	28	3	0	2					
		2.07%	2.39%	2.90%	1.62%	1.42%	1.50%	2.57%	2.49%	1.96%	1.23%	2.99%	2.06%	2.59%	1.98%	1.86%	1.03%	2.43%	1.64%	1.39%	1.53%	2.32%	1.93%	3.04%	2.28%	2.70%	0.0%	4.08%					
30	"13. ""Демократическая партия России"""	64	2	4	2	1	4	5	1	1	4	1	2	2	3	2	8	5	4	1	2	2	2	2	4	0	0	0					
		0.22%	0.12%	0.27%	0.16%	0.15%	0.40%	0.47%	0.08%	0.09%	0.32%	0.07%	0.16%	0.18%	0.21%	0.17%	0.55%	0.39%	0.32%	0.06%	0.15%	0.16%	0.13%	0.12%	0.32%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	3	0	2	1	2	4	5	4	1	3	1	1	2	0	2	5	2	4	0	3	2	7	3	3	0	0					
		0.20%	0.19%	0.0%	0.16%	0.15%	0.20%	0.38%	0.41%	0.37%	0.08%	0.23%	0.08%	0.09%	0.14%	0.0%	0.13%	0.39%	0.16%	0.24%	0.0%	0.24%	0.13%	0.45%	0.24%	2.70%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	44	4	4	0	0	3	2	0	1	2	0	0	5	4	3	2	1	1	1	3	3	3	2	0	0	0	0					
		0.15%	0.25%	0.27%	0.0%	0.0%	0.30%	0.19%	0.0%	0.09%	0.16%	0.0%	0.0%	0.46%	0.28%	0.26%	0.13%	0.07%	0.08%	0.06%	0.23%	0.24%	0.20%	0.12%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3426	211	127	149	85	125	109	151	142	171	151	139	98	165	118	165	166	128	196	142	169	160	182	171	2	1	3					
		11.79%	13.68%	8.77%	12.13%	13.49%	12.51%	10.40%	12.57%	13.25%	14.08%	11.89%	11.45%	9.09%	11.69%	10.46%	11.37%	13.01%	10.51%	11.88%	10.89%	13.53%	11.07%	11.81%	13.94%	1.80%	1.58%	6.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	0	0	1	1	2	0	2	2	0	0	1	0	1	3	1	1	1	1	2	2	2	1	0	0	0					
		0.08%	0.12%	0.0%	0.0%	0.15%	0.10%	0.19%	0.0%	0.18%	0.16%	0.0%	0.0%	0.09%	0.0%	0.08%	0.20%	0.07%	0.08%	0.06%	0.07%	0.16%	0.13%	0.12%	0.08%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3124	159	190	148	42	89	85	95	101	99	124	159	121	175	140	176	124	158	171	166	114	164	164	134	15	4	7					
		10.75%	10.31%	13.13%	12.05%	6.66%	8.90%	8.11%	7.91%	9.43%	8.15%	9.77%	13.10%	11.23%	12.40%	12.41%	12.13%	9.72%	12.98%	10.36%	12.73%	9.12%	11.34%	10.64%	10.92%	13.51%	6.34%	14.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	451	30	32	18	12	14	33	12	17	26	8	18	13	21	14	20	22	26	21	14	21	25	23	8	1	1	1					
		1.55%	1.94%	2.21%	1.46%	1.90%	1.40%	3.14%	0.99%	1.58%	2.14%	0.63%	1.48%	1.20%	1.48%	1.24%	1.37%	1.72%	2.13%	1.27%	1.07%	1.68%	1.73%	1.49%	0.65%	0.90%	1.58%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	7813	384	416	251	170	261	228	283	292	304	316	326	321	397	345	425	353	341	429	373	365	413	438	318	32	21	11					
		26.88%	24.90%	28.74%	20.43%	26.98%	26.12%	21.75%	23.56%	27.26%	25.04%	24.90%	26.87%	29.80%	28.13%	30.58%	29.31%	27.68%	28.01%	26.01%	28.62%	29.22%	28.58%	28.42%	25.93%	28.82%	33.33%	22.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	0	1	1	1	2	2	3	1	1	1	1	1	0	2	0	2	4	0	0	1	2	2	1	0	0					
		0.10%	0.06%	0.0%	0.08%	0.15%	0.10%	0.19%	0.16%	0.28%	0.08%	0.07%	0.08%	0.09%	0.07%	0.0%	0.13%	0.0%	0.16%	0.24%	0.0%	0.0%	0.06%	0.12%	0.16%	0.90%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	81	6	6	0	1	3	1	2	7	2	4	2	4	8	3	1	2	4	7	7	4	2	1	4	0	0	0					
		0.27%	0.38%	0.41%	0.0%	0.15%	0.30%	0.09%	0.16%	0.65%	0.16%	0.31%	0.16%	0.37%	0.56%	0.26%	0.06%	0.15%	0.32%	0.42%	0.53%	0.32%	0.13%	0.06%	0.32%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3455	147	152	185	79	118	137	172	109	113	165	122	126	171	134	183	191	164	175	139	155	170	166	160	13	6	3					
		11.89%	9.53%	10.50%	15.06%	12.53%	11.81%	13.07%	14.32%	10.17%	9.30%	13.00%	10.05%	11.69%	12.11%	11.87%	12.62%	14.98%	13.47%	10.61%	10.66%	12.40%	11.76%	10.77%	13.05%	11.71%	9.52%	6.12%					
																																	
41	Против всех	1217	70	59	49	25	51	50	48	34	40	56	48	46	57	36	69	42	48	75	60	24	67	81	46	17	11	8					
		4.18%	4.53%	4.07%	3.99%	3.96%	5.10%	4.77%	3.99%	3.17%	3.29%	4.41%	3.95%	4.27%	4.03%	3.19%	4.75%	3.29%	3.94%	4.54%	4.60%	1.92%	4.63%	5.25%	3.75%	15.31%	17.46%	16.32%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
