Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Володарская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93					
23	"6. ""Объединенная Российская партия ""Русь"""	52	2	2	1	0	2	2	1	1	0	2	2	3	3	0	0	0	1	0	3	0	0	1	2	1	5	0	0	1	0	0	1	1	0	0	0	7	1	3	0	0	0	1	3					
		0.29%	0.18%	0.20%	0.10%	0.0%	2.59%	0.28%	0.17%	0.29%	0.0%	0.92%	0.50%	1.32%	0.40%	0.0%	0.0%	0.0%	0.61%	0.0%	0.52%	0.0%	0.0%	0.20%	0.70%	0.35%	1.05%	0.0%	0.0%	0.18%	0.0%	0.0%	1.36%	0.20%	0.0%	0.0%	0.0%	0.84%	0.10%	0.35%	0.0%	0.0%	0.0%	0.49%	1.03%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	4	8	3	3	0	2	1	1	3	3	2	5	0	0	0	1	1	0	2	0	0	1	2	0	0	1	0	2	1	0	0	2	2	2	3	4	2	2	1	0	0	0	3					
		0.38%	0.36%	0.80%	0.30%	0.78%	0.0%	0.28%	0.17%	0.29%	0.60%	1.38%	0.50%	2.21%	0.0%	0.0%	0.0%	1.53%	0.61%	0.0%	0.35%	0.0%	0.0%	0.20%	0.70%	0.0%	0.0%	0.71%	0.0%	0.36%	0.4%	0.0%	0.0%	0.40%	0.59%	0.59%	0.75%	0.48%	0.20%	0.23%	0.16%	0.0%	0.0%	0.0%	1.03%					
25	"8. ""Народно-республиканская партия России"""	33	3	0	2	0	0	1	0	0	0	2	1	0	2	0	0	1	0	0	0	0	0	1	2	2	2	0	2	2	0	0	0	0	0	2	1	3	0	0	1	1	0	0	2					
		0.18%	0.27%	0.0%	0.20%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.92%	0.25%	0.0%	0.26%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.70%	0.70%	0.42%	0.0%	0.57%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.25%	0.36%	0.0%	0.0%	0.16%	0.62%	0.0%	0.0%	0.68%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	2	2	2	0	0	0	6	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	3	4	0	1	0	0	0	0	0					
		0.17%	0.18%	0.20%	0.20%	0.0%	0.0%	0.0%	1.05%	0.29%	0.20%	0.0%	0.25%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.21%	0.71%	0.0%	0.18%	0.4%	0.0%	0.0%	0.0%	0.29%	0.0%	0.75%	0.48%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	594	16	35	26	7	2	16	21	10	45	1	23	4	38	9	16	0	3	8	11	8	1	4	9	6	7	0	4	15	4	3	1	24	84	14	4	14	37	13	26	7	2	2	14					
		3.40%	1.47%	3.50%	2.62%	1.83%	2.59%	2.28%	3.69%	2.94%	9.09%	0.46%	5.76%	1.76%	5.09%	6.52%	6.61%	0.0%	1.84%	6.29%	1.93%	6.55%	0.48%	0.82%	3.18%	2.12%	1.47%	0.0%	1.14%	2.77%	1.6%	4.28%	1.36%	4.87%	24.92%	4.16%	1.00%	1.69%	3.74%	1.55%	4.24%	4.40%	1.29%	0.99%	4.81%					
28	"11. ""Истинные патриоты России"""	44	3	2	2	0	0	1	0	2	1	1	4	0	1	0	0	0	0	1	3	2	0	1	0	0	0	0	1	1	0	0	0	0	5	3	1	6	1	2	0	0	0	0	0					
		0.25%	0.27%	0.20%	0.20%	0.0%	0.0%	0.14%	0.0%	0.58%	0.20%	0.46%	1.00%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.78%	0.52%	1.63%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.28%	0.18%	0.0%	0.0%	0.0%	0.0%	1.48%	0.89%	0.25%	0.72%	0.10%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	308	21	20	19	11	2	11	7	14	5	4	12	6	10	0	5	2	6	0	3	1	3	9	7	6	5	3	4	6	4	0	1	6	3	20	9	20	10	7	16	0	2	0	8					
		1.76%	1.93%	2.00%	1.92%	2.88%	2.59%	1.57%	1.23%	4.11%	1.01%	1.85%	3.00%	2.65%	1.34%	0.0%	2.06%	3.07%	3.68%	0.0%	0.52%	0.81%	1.45%	1.85%	2.47%	2.12%	1.05%	2.15%	1.14%	1.10%	1.6%	0.0%	1.36%	1.21%	0.89%	5.95%	2.25%	2.42%	1.01%	0.83%	2.61%	0.0%	1.29%	0.0%	2.74%					
30	"13. ""Демократическая партия России"""	58	3	1	6	2	0	2	2	0	0	1	1	2	5	0	1	0	1	0	0	1	2	2	0	0	2	2	1	0	0	0	0	1	1	2	0	7	5	3	2	0	0	0	0					
		0.33%	0.27%	0.10%	0.60%	0.52%	0.0%	0.28%	0.35%	0.0%	0.0%	0.46%	0.25%	0.88%	0.67%	0.0%	0.41%	0.0%	0.61%	0.0%	0.0%	0.81%	0.97%	0.41%	0.0%	0.0%	0.42%	1.43%	0.28%	0.0%	0.0%	0.0%	0.0%	0.20%	0.29%	0.59%	0.0%	0.84%	0.50%	0.35%	0.32%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	302	7	8	22	5	10	17	13	9	9	7	2	1	8	1	1	21	3	3	12	3	4	6	7	11	7	0	8	13	2	1	0	9	7	11	6	11	3	6	6	11	1	5	5					
		1.73%	0.64%	0.80%	2.22%	1.31%	12.98%	2.42%	2.28%	2.64%	1.81%	3.24%	0.50%	0.44%	1.07%	0.72%	0.41%	32.30%	1.84%	2.36%	2.10%	2.45%	1.94%	1.23%	2.47%	3.88%	1.47%	0.0%	2.28%	2.40%	0.8%	1.42%	0.0%	1.82%	2.07%	3.27%	1.50%	1.33%	0.30%	0.71%	0.98%	6.91%	0.64%	2.48%	1.71%					
32	"15. ""Партия СЛОН"""	39	0	1	1	1	0	2	0	4	1	2	1	1	0	0	0	0	1	0	3	0	0	6	0	0	0	0	1	1	0	0	0	0	1	2	0	0	2	3	3	0	2	0	0					
		0.22%	0.0%	0.10%	0.10%	0.26%	0.0%	0.28%	0.0%	1.17%	0.20%	0.92%	0.25%	0.44%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.52%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.28%	0.18%	0.0%	0.0%	0.0%	0.0%	0.29%	0.59%	0.0%	0.0%	0.20%	0.35%	0.49%	0.0%	1.29%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	789	59	46	58	18	5	27	35	6	28	15	12	17	15	6	11	0	4	2	27	7	5	24	14	10	14	4	17	24	16	0	2	22	11	8	15	29	52	67	32	9	2	3	11					
		4.52%	5.43%	4.60%	5.86%	4.72%	6.49%	3.85%	6.15%	1.76%	5.65%	6.94%	3.00%	7.52%	2.01%	4.34%	4.54%	0.0%	2.45%	1.57%	4.74%	5.73%	2.42%	4.95%	4.94%	3.53%	2.95%	2.87%	4.85%	4.43%	6.4%	0.0%	2.73%	4.47%	3.26%	2.38%	3.75%	3.51%	5.26%	8.03%	5.22%	5.66%	1.29%	1.49%	3.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	114	2	1	6	5	0	2	6	0	8	3	2	4	2	1	1	1	1	1	3	1	2	4	2	1	3	2	4	9	1	0	0	2	4	4	1	1	3	3	9	1	1	1	6					
		0.65%	0.18%	0.10%	0.60%	1.31%	0.0%	0.28%	1.05%	0.0%	1.61%	1.38%	0.50%	1.76%	0.26%	0.72%	0.41%	1.53%	0.61%	0.78%	0.52%	0.81%	0.97%	0.82%	0.70%	0.35%	0.63%	1.43%	1.14%	1.66%	0.4%	0.0%	0.0%	0.40%	1.18%	1.19%	0.25%	0.12%	0.30%	0.35%	1.47%	0.62%	0.64%	0.49%	2.06%					
35	"18. ""ЛДПР"""	1046	108	116	64	5	7	77	67	33	7	6	16	5	26	4	1	2	7	12	6	1	11	24	13	7	63	22	4	12	1	0	1	10	6	10	35	80	89	57	14	4	4	2	7					
		6.00%	9.95%	11.61%	6.47%	1.31%	9.09%	11.0%	11.77%	9.70%	1.41%	2.77%	4.01%	2.21%	3.48%	2.89%	0.41%	3.07%	4.29%	9.44%	1.05%	0.81%	5.33%	4.95%	4.59%	2.47%	13.29%	15.82%	1.14%	2.21%	0.4%	0.0%	1.36%	2.03%	1.78%	2.97%	8.77%	9.70%	9.01%	6.83%	2.28%	2.51%	2.58%	0.99%	2.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	221	8	13	13	7	0	10	7	2	10	2	3	2	10	2	1	2	1	0	5	0	2	8	6	1	8	6	3	8	3	1	1	9	6	2	6	10	15	9	6	1	1	7	4					
		1.26%	0.73%	1.30%	1.31%	1.83%	0.0%	1.42%	1.23%	0.58%	2.02%	0.92%	0.75%	0.88%	1.34%	1.44%	0.41%	3.07%	0.61%	0.0%	0.87%	0.0%	0.97%	1.65%	2.12%	0.35%	1.68%	4.31%	0.85%	1.47%	1.2%	1.42%	1.36%	1.82%	1.78%	0.59%	1.50%	1.21%	1.51%	1.07%	0.98%	0.62%	0.64%	3.48%	1.37%					
37	"20. ""Политическая партия ""Единая Россия"""	7427	477	379	390	132	13	309	171	140	169	103	148	43	263	43	130	21	65	28	338	51	119	217	100	104	210	42	214	269	141	49	31	178	82	146	196	333	470	392	317	40	98	137	129					
		42.61%	43.96%	37.93%	39.43%	34.64%	16.88%	44.14%	30.05%	41.17%	34.14%	47.68%	37.09%	19.02%	35.25%	31.15%	53.71%	32.30%	39.87%	22.04%	59.40%	41.80%	57.76%	44.83%	35.33%	36.74%	44.30%	30.21%	61.14%	49.72%	56.4%	70.0%	42.46%	36.17%	24.33%	43.45%	49.12%	40.41%	47.61%	47.00%	51.79%	25.15%	63.22%	68.15%	44.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	4	3	3	1	0	0	1	2	2	0	1	1	1	1	1	1	1	1	0	1	1	3	1	3	5	1	1	2	1	0	0	3	0	0	2	0	3	2	0	0	0	0	1					
		0.30%	0.36%	0.30%	0.30%	0.26%	0.0%	0.0%	0.17%	0.58%	0.40%	0.0%	0.25%	0.44%	0.13%	0.72%	0.41%	1.53%	0.61%	0.78%	0.0%	0.81%	0.48%	0.61%	0.35%	1.06%	1.05%	0.71%	0.28%	0.36%	0.4%	0.0%	0.0%	0.60%	0.0%	0.0%	0.50%	0.0%	0.30%	0.23%	0.0%	0.0%	0.0%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	57	6	2	13	1	0	4	6	0	4	0	1	0	0	1	0	0	0	0	2	0	1	1	0	0	0	1	1	2	0	0	0	0	1	0	0	4	3	2	0	0	0	1	0					
		0.32%	0.55%	0.20%	1.31%	0.26%	0.0%	0.57%	1.05%	0.0%	0.80%	0.0%	0.25%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.48%	0.20%	0.0%	0.0%	0.0%	0.71%	0.28%	0.36%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.48%	0.30%	0.23%	0.0%	0.0%	0.0%	0.49%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3553	222	224	225	124	12	122	133	61	106	33	87	95	235	52	45	3	23	56	85	29	22	88	49	80	63	21	41	81	36	4	15	156	76	59	35	185	192	133	83	73	20	21	48					
		20.38%	20.46%	22.42%	22.75%	32.54%	15.58%	17.42%	23.37%	17.94%	21.41%	15.27%	21.80%	42.03%	31.50%	37.68%	18.59%	4.61%	14.11%	44.09%	14.93%	23.77%	10.67%	18.18%	17.31%	28.26%	13.29%	15.10%	11.71%	14.97%	14.4%	5.71%	20.54%	31.70%	22.55%	17.55%	8.77%	22.45%	19.45%	15.94%	13.56%	45.91%	12.90%	10.44%	16.49%					
																																																		
41	Против всех	480	38	45	25	9	2	24	13	19	6	2	20	11	20	7	3	1	7	1	3	2	7	17	10	12	5	5	7	12	3	4	3	14	3	11	7	18	14	34	16	5	3	1	11					
		2.75%	3.50%	4.50%	2.52%	2.36%	2.59%	3.42%	2.28%	5.58%	1.21%	0.92%	5.01%	4.86%	2.68%	5.07%	1.23%	1.53%	4.29%	0.78%	0.52%	1.63%	3.39%	3.51%	3.53%	4.24%	1.05%	3.59%	2.0%	2.21%	1.2%	5.71%	4.10%	2.84%	0.89%	3.27%	1.75%	2.18%	1.41%	4.07%	2.61%	3.14%	1.93%	0.49%	3.78%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
