Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Шекснинская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097					
11	Число полученных открепительных  удостоверений	440	10	25	20	15	20	20	15	50	10	15	5	10	5	5	10	5	10	10	10	10	10	5	10	5	5	15	10	10	10	5	10	15	5	10	25	10					
12	Число выданных открепительных удостоверений	166	7	15	15	6	14	10	4	25	1	12	1	5	0	0	3	0	1	2	2	1	8	0	5	3	1	0	0	7	5	0	0	0	0	3	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	199	8	13	20	5	12	11	4	15	7	12	3	12	1	2	7	0	4	4	4	2	1	1	6	3	0	13	3	7	0	1	4	2	4	3	3	2					
14	Число неиспользованных открепительных удостоверений	274	3	10	5	9	6	10	11	25	9	3	4	5	5	5	7	5	9	8	8	9	2	5	5	2	4	15	10	3	5	5	10	15	5	7	15	10					
15	"Число открепительных удостоверений, выданных в ТИК"	6	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	476	6	56	70	29	54	42	34	39	11	33	1	3	0	1	5	1	4	5	6	1	4	4	5	0	0	24	0	7	2	1	5	5	2	4	12	0					
		3.01%	1.61%	6.15%	4.81%	3.88%	3.43%	3.02%	5.19%	2.42%	2.62%	2.88%	1.85%	0.97%	0.00%	1.41%	2.18%	1.28%	2.44%	4.13%	2.17%	1.08%	1.75%	4.40%	1.50%	0.00%	0.00%	3.61%	0.00%	3.12%	0.99%	1.01%	2.50%	0.84%	2.78%	1.93%	1.73%	0.00%					
19	. Малышкин Олег Александрович	332	12	24	31	18	54	37	19	18	6	24	0	5	1	0	5	0	3	5	1	2	6	1	4	2	7	11	0	5	4	0	1	15	0	1	6	4					
		2.10%	3.22%	2.64%	2.13%	2.41%	3.43%	2.66%	2.90%	1.12%	1.43%	2.10%	0.00%	1.62%	1.69%	0.00%	2.18%	0.00%	1.83%	4.13%	0.36%	2.15%	2.62%	1.10%	1.20%	3.45%	11.67%	1.65%	0.00%	2.23%	1.97%	0.00%	0.50%	2.53%	0.00%	0.48%	0.86%	1.72%					
20	. Миронов Сергей Михайлович	134	5	10	13	12	14	23	8	8	3	3	0	0	0	0	3	0	0	0	3	1	0	0	1	0	1	6	2	2	1	0	1	5	2	1	4	2					
		0.85%	1.34%	1.10%	0.89%	1.61%	0.89%	1.65%	1.22%	0.50%	0.71%	0.26%	0.00%	0.00%	0.00%	0.00%	1.31%	0.00%	0.00%	0.00%	1.09%	1.08%	0.00%	0.00%	0.30%	0.00%	1.67%	0.90%	2.27%	0.89%	0.49%	0.00%	0.50%	0.84%	2.78%	0.48%	0.58%	0.86%					
21	. Путин Владимир Владимирович	11950	307	633	1033	539	1073	976	433	1263	337	924	40	256	52	58	168	60	105	102	210	72	183	54	289	52	44	508	60	180	157	87	169	497	65	168	605	191					
		75.69%	82.31%	69.56%	71.00%	72.16%	68.13%	70.11%	66.11%	78.35%	80.24%	80.70%	74.07%	82.85%	88.14%	81.69%	73.36%	76.92%	64.02%	84.30%	76.09%	77.42%	79.91%	59.34%	86.53%	89.66%	73.33%	76.39%	68.18%	80.36%	77.34%	87.88%	84.50%	83.67%	90.28%	81.16%	87.18%	82.33%					
22	. Хакамада Ирина Муцуовна	382	5	30	53	24	63	44	21	42	6	23	1	6	2	2	2	2	2	1	2	1	2	0	8	0	1	13	2	3	3	2	3	5	0	0	8	0					
		2.42%	1.34%	3.30%	3.64%	3.21%	4.00%	3.16%	3.21%	2.61%	1.43%	2.01%	1.85%	1.94%	3.39%	2.82%	0.87%	2.56%	1.22%	0.83%	0.72%	1.08%	0.87%	0.00%	2.40%	0.00%	1.67%	1.95%	2.27%	1.34%	1.48%	2.02%	1.50%	0.84%	0.00%	0.00%	1.15%	0.00%					
23	. Харитонов Николай Михайлович	2061	28	134	223	92	252	214	120	192	40	107	11	35	4	10	40	13	40	8	51	14	32	31	23	3	6	84	23	23	33	7	16	50	2	28	41	31					
		13.05%	7.51%	14.73%	15.33%	12.32%	16.00%	15.37%	18.32%	11.91%	9.52%	9.34%	20.37%	11.33%	6.78%	14.08%	17.47%	16.67%	24.39%	6.61%	18.48%	15.05%	13.97%	34.07%	6.89%	5.17%	10.00%	12.63%	26.14%	10.27%	16.26%	7.07%	8.00%	8.42%	2.78%	13.53%	5.91%	13.36%					
																																											
24	Против всех	355	9	19	30	25	55	50	18	35	13	27	0	1	0	0	4	1	9	0	3	0	2	0	4	0	1	6	1	4	2	0	5	12	0	4	13	2					
		2.25%	2.41%	2.09%	2.06%	3.35%	3.49%	3.59%	2.75%	2.17%	3.10%	2.36%	0.00%	0.32%	0.00%	0.00%	1.75%	1.28%	5.49%	0.00%	1.09%	0.00%	0.87%	0.00%	1.20%	0.00%	1.67%	0.90%	1.14%	1.79%	0.99%	0.00%	2.50%	2.02%	0.00%	1.93%	1.87%	0.86%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
