Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Лосиноостровский район																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №3167	УИК №3168					
		3.22%	3.60%	3.36%	1.99%	2.86%	2.90%	3.36%	2.79%	3.10%	4.43%	4.10%	2.74%	2.90%	2.95%	3.49%	2.69%	2.88%	3.21%	2.56%	3.24%	2.80%	3.41%	3.50%	5.61%	2.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	757	57	24	41	30	26	22	23	21	25	30	39	49	30	47	41	43	28	35	39	32	33	30	8	4					
		2.47%	3.80%	2.07%	3.26%	2.68%	1.93%	1.99%	1.89%	1.86%	1.76%	1.86%	2.97%	3.09%	2.27%	3.15%	2.98%	3.02%	1.91%	2.72%	2.58%	2.49%	2.55%	2.28%	0.82%	2.80%					
20	3.Политическая партия «Демократическая партия России»	66	5	3	1	4	4	4	1	0	5	3	3	4	2	2	4	3	4	3	3	2	3	2	1	0					
		0.22%	0.33%	0.26%	0.08%	0.36%	0.30%	0.36%	0.08%	0.00%	0.35%	0.19%	0.23%	0.25%	0.15%	0.13%	0.29%	0.21%	0.27%	0.23%	0.20%	0.16%	0.23%	0.15%	0.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4518	212	180	200	159	175	161	148	141	229	192	131	275	207	238	206	211	212	206	219	190	185	211	227	3					
		14.73%	14.12%	15.49%	15.89%	14.20%	13.01%	14.61%	12.13%	12.50%	16.10%	11.93%	9.98%	17.32%	15.63%	15.97%	14.97%	14.82%	14.48%	15.99%	14.47%	14.80%	14.32%	16.03%	23.16%	2.10%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	713	56	18	45	23	26	21	33	31	29	27	22	39	22	38	50	43	29	26	31	24	39	31	9	1					
		2.33%	3.73%	1.55%	3.57%	2.05%	1.93%	1.91%	2.70%	2.75%	2.04%	1.68%	1.68%	2.46%	1.66%	2.55%	3.63%	3.02%	1.98%	2.02%	2.05%	1.87%	3.02%	2.36%	0.92%	0.70%					
23	6.Политическая партия «Партия социальной справедливости»	103	3	3	8	3	5	10	8	4	6	4	7	4	7	2	2	4	2	7	7	3	1	2	1	0					
		0.34%	0.20%	0.26%	0.64%	0.27%	0.37%	0.91%	0.66%	0.35%	0.42%	0.25%	0.53%	0.25%	0.53%	0.13%	0.15%	0.28%	0.14%	0.54%	0.46%	0.23%	0.08%	0.15%	0.10%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2185	109	72	95	79	97	92	90	92	94	138	109	79	100	88	91	92	108	100	107	111	99	106	29	8					
		7.13%	7.26%	6.20%	7.55%	7.05%	7.21%	8.35%	7.38%	8.16%	6.61%	8.57%	8.31%	4.97%	7.55%	5.91%	6.61%	6.46%	7.38%	7.76%	7.07%	8.64%	7.66%	8.05%	2.96%	5.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2615	148	93	98	104	127	91	87	93	142	122	100	148	124	132	103	121	125	117	139	109	105	99	82	6					
		8.53%	9.86%	8.00%	7.78%	9.29%	9.44%	8.26%	7.13%	8.24%	9.99%	7.58%	7.62%	9.32%	9.37%	8.86%	7.49%	8.50%	8.54%	9.08%	9.19%	8.49%	8.13%	7.52%	8.37%	4.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	461	14	17	21	13	19	20	22	25	28	19	18	19	34	18	31	20	16	12	23	21	9	21	19	2					
		1.50%	0.93%	1.46%	1.67%	1.16%	1.41%	1.81%	1.80%	2.22%	1.97%	1.18%	1.37%	1.20%	2.57%	1.21%	2.25%	1.40%	1.09%	0.93%	1.52%	1.64%	0.70%	1.60%	1.94%	1.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15826	714	617	606	559	721	571	674	598	686	928	769	779	664	737	716	738	779	619	767	646	666	653	508	111					
		51.61%	47.57%	53.10%	48.13%	49.91%	53.61%	51.81%	55.25%	53.01%	48.24%	57.64%	58.61%	49.06%	50.15%	49.46%	52.03%	51.83%	53.21%	48.06%	50.69%	50.31%	51.55%	49.62%	51.84%	77.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2037	113	87	100	99	92	58	79	67	92	62	63	126	78	122	81	89	99	117	106	96	90	89	28	4					
		6.64%	7.53%	7.49%	7.94%	8.84%	6.84%	5.26%	6.48%	5.94%	6.47%	3.85%	4.80%	7.93%	5.89%	8.19%	5.89%	6.25%	6.76%	9.08%	7.01%	7.48%	6.97%	6.76%	2.86%	2.80%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
