Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Троицкая																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653					
		0.79%	0.31%	0.65%	0.16%	0.88%	0.35%	2.17%	0.41%	0.00%	3.33%	0.49%	0.00%	1.19%	0.00%	0.52%	1.14%	0.83%	0.79%	0.43%	1.33%	1.35%	0.00%	0.81%	1.19%	1.36%	0.00%	0.00%	0.00%	0.72%	0.82%	3.41%	0.00%	1.19%	1.49%	0.00%	0.60%	1.27%	1.38%	2.08%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2536	158	156	148	164	311	93	55	10	45	202	16	10	14	40	80	2	18	97	11	45	45	42	14	40	8	26	14	55	55	12	23	114	36	1	117	44	127	63	2	23					
		22.63%	24.84%	25.28%	23.87%	29.03%	27.26%	25.20%	22.82%	15.63%	50.00%	32.90%	13.22%	11.90%	25.45%	20.73%	22.73%	1.67%	14.17%	42.17%	14.67%	15.20%	26.16%	16.94%	16.67%	13.61%	14.29%	7.81%	16.67%	19.78%	15.07%	13.64%	25.84%	19.32%	17.82%	2.33%	23.45%	27.85%	19.45%	26.25%	4.00%	33.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	141	8	17	14	8	23	4	1	0	0	6	1	0	0	3	1	0	1	2	1	3	2	1	0	1	0	6	0	2	2	1	1	9	2	0	6	5	8	2	0	0					
		1.26%	1.26%	2.76%	2.26%	1.42%	2.02%	1.08%	0.41%	0.00%	0.00%	0.98%	0.83%	0.00%	0.00%	1.55%	0.28%	0.00%	0.79%	0.87%	1.33%	1.01%	1.16%	0.40%	0.00%	0.34%	0.00%	1.80%	0.00%	0.72%	0.55%	1.14%	1.12%	1.53%	0.99%	0.00%	1.20%	3.16%	1.23%	0.83%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4049	223	235	205	191	360	127	101	40	22	202	51	42	12	68	132	50	39	74	27	125	52	105	37	128	28	170	48	116	151	39	30	192	78	21	160	40	217	74	21	16					
		36.14%	35.06%	38.09%	33.06%	33.81%	31.55%	34.42%	41.91%	62.50%	24.44%	32.90%	42.15%	50.00%	21.82%	35.23%	37.50%	41.67%	30.71%	32.17%	36.00%	42.23%	30.23%	42.34%	44.05%	43.54%	50.00%	51.05%	57.14%	41.73%	41.37%	44.32%	33.71%	32.54%	38.61%	48.84%	32.06%	25.32%	33.23%	30.83%	42.00%	23.53%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	2	1	0	3	4	1	0	0	0	1	0	0	1	0	3	2	0	0	0	0	2	2	0	0	0	3	0	1	0	0	2	0	1	0	1	0	3	0	0	0					
		0.29%	0.31%	0.16%	0.00%	0.53%	0.35%	0.27%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	1.82%	0.00%	0.85%	1.67%	0.00%	0.00%	0.00%	0.00%	1.16%	0.81%	0.00%	0.00%	0.00%	0.90%	0.00%	0.36%	0.00%	0.00%	2.25%	0.00%	0.50%	0.00%	0.20%	0.00%	0.46%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
