Выборы Президента Российской Федерации																																																													
																																																													
Наименование Избирательной комиссии:    Чановская																																																													
																																																													
Итоги голосования 																																																													
																																																													
		Сумма	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137					
11	Число полученных открепительных  удостоверений	496	10	20	20	15	40	20	10	10	5	10	8	8	5	5	5	8	5	6	10	5	8	5	5	10	5	6	6	20	5	5	8	5	5	20	7	15	5	5	5	1	5	10	5	5	5	10	10	20	5	10	10	10	5	10					
12	Число выданных открепительных удостоверений	58	5	6	5	2	9	2	1	0	0	1	0	0	0	0	0	0	0	0	6	0	2	0	0	1	0	0	0	2	0	0	0	1	1	0	1	8	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	56	3	1	2	11	1	1	1	0	0	0	1	1	0	0	0	0	0	3	5	0	0	1	1	0	0	1	0	2	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	2	0	2	5	1	1	0	0	2	1					
14	Число неиспользованных открепительных удостоверений	438	5	14	15	13	31	18	9	10	5	9	8	8	5	5	5	8	5	6	4	5	6	5	5	9	5	6	6	18	5	5	8	4	4	20	6	7	5	5	5	1	4	10	5	5	5	10	10	17	5	10	10	9	5	10					
15	"Число открепительных удостоверений, выданных в ТИК"	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	. Глазьев Сергей Юрьевич	231	13	16	14	20	33	4	6	7	1	3	2	3	0	0	0	2	1	0	2	0	3	2	0	1	1	0	0	2	1	0	2	0	0	7	3	1	7	3	1	0	7	2	0	1	0	3	28	17	8	1	1	0	1	1					
		1.44%	1.47%	1.95%	3.15%	2.12%	3.39%	1.04%	2.73%	1.73%	0.60%	1.19%	0.57%	1.54%	0.00%	0.00%	0.00%	0.61%	0.77%	0.00%	0.45%	0.00%	1.41%	1.55%	0.00%	0.21%	0.81%	0.00%	0.00%	0.50%	1.49%	0.00%	0.51%	0.00%	0.00%	1.01%	0.65%	0.23%	3.30%	2.27%	0.76%	0.00%	3.10%	0.52%	0.00%	0.33%	0.00%	0.82%	7.93%	2.81%	2.96%	0.32%	0.62%	0.00%	1.00%	0.42%					
19	. Малышкин Олег Александрович	412	25	19	11	26	23	5	4	28	2	8	9	5	6	8	0	8	13	2	13	4	3	3	2	6	5	3	5	2	0	0	9	0	1	13	14	10	18	3	5	2	9	10	0	1	5	6	10	26	4	5	1	4	2	6					
		2.56%	2.83%	2.31%	2.47%	2.76%	2.36%	1.30%	1.82%	6.93%	1.20%	3.17%	2.55%	2.56%	6.82%	8.42%	0.00%	2.44%	10.00%	0.97%	2.91%	3.23%	1.41%	2.33%	1.09%	1.26%	4.07%	1.62%	2.99%	0.50%	0.00%	0.00%	2.31%	0.00%	0.88%	1.88%	3.04%	2.30%	8.49%	2.27%	3.79%	5.26%	3.98%	2.58%	0.00%	0.33%	6.02%	1.63%	2.83%	4.29%	1.48%	1.61%	0.62%	1.82%	2.00%	2.50%					
20	. Миронов Сергей Михайлович	75	2	11	2	0	2	2	0	0	0	1	0	0	0	0	1	4	0	0	0	2	1	1	1	2	4	0	0	2	0	0	2	0	4	0	3	1	1	2	1	0	1	4	0	1	2	1	2	3	4	1	0	1	2	1					
		0.47%	0.23%	1.34%	0.45%	0.00%	0.21%	0.52%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.67%	1.22%	0.00%	0.00%	0.00%	1.61%	0.47%	0.78%	0.54%	0.42%	3.25%	0.00%	0.00%	0.50%	0.00%	0.00%	0.51%	0.00%	3.54%	0.00%	0.65%	0.23%	0.47%	1.52%	0.76%	0.00%	0.44%	1.03%	0.00%	0.33%	2.41%	0.27%	0.57%	0.50%	1.48%	0.32%	0.00%	0.45%	2.00%	0.42%					
21	. Путин Владимир Владимирович	9276	427	416	212	433	493	239	144	219	58	143	224	140	47	72	59	162	88	137	287	71	138	80	106	311	48	119	111	232	48	36	205	47	82	522	334	224	111	88	79	20	155	262	64	133	49	235	203	350	161	205	106	116	66	159					
		57.67%	48.30%	50.61%	47.64%	45.97%	50.67%	61.92%	65.45%	54.21%	34.94%	56.75%	63.46%	71.79%	53.41%	75.79%	39.33%	49.39%	67.69%	66.50%	64.35%	57.26%	64.79%	62.02%	57.61%	65.06%	39.02%	64.32%	66.47%	57.86%	71.64%	56.25%	52.56%	39.50%	72.57%	75.32%	72.61%	51.61%	52.36%	66.67%	59.85%	52.63%	68.58%	67.70%	53.78%	44.33%	59.04%	64.03%	57.51%	57.76%	59.63%	66.13%	65.43%	52.73%	66.00%	66.25%					
22	. Хакамада Ирина Муцуовна	223	9	23	5	14	23	7	1	4	1	0	0	0	4	0	6	6	1	2	3	6	3	1	1	11	6	4	8	4	0	0	4	2	3	2	3	6	1	0	1	3	0	2	0	3	1	6	7	7	2	6	2	4	3	2					
		1.39%	1.02%	2.80%	1.12%	1.49%	2.36%	1.81%	0.45%	0.99%	0.60%	0.00%	0.00%	0.00%	4.55%	0.00%	4.00%	1.83%	0.77%	0.97%	0.67%	4.84%	1.41%	0.78%	0.54%	2.30%	4.88%	2.16%	4.79%	1.00%	0.00%	0.00%	1.03%	1.68%	2.65%	0.29%	0.65%	1.38%	0.47%	0.00%	0.76%	7.89%	0.00%	0.52%	0.00%	1.00%	1.20%	1.63%	1.98%	1.16%	0.74%	1.94%	1.23%	1.82%	3.00%	0.83%					
23	. Харитонов Николай Михайлович	5477	382	302	189	410	357	118	63	139	102	93	109	42	28	15	83	141	25	59	135	34	60	37	73	135	53	50	42	154	16	27	167	67	22	139	97	187	73	32	38	13	49	99	55	150	25	104	90	189	85	89	49	95	25	65					
		34.05%	43.21%	36.74%	42.47%	43.52%	36.69%	30.57%	28.64%	34.41%	61.45%	36.90%	30.88%	21.54%	31.82%	15.79%	55.33%	42.99%	19.23%	28.64%	30.27%	27.42%	28.17%	28.68%	39.67%	28.24%	43.09%	27.03%	25.15%	38.40%	23.88%	42.19%	42.82%	56.30%	19.47%	20.06%	21.09%	43.09%	34.43%	24.24%	28.79%	34.21%	21.68%	25.58%	46.22%	50.00%	30.12%	28.34%	25.50%	31.19%	31.48%	28.71%	30.25%	43.18%	25.00%	27.08%					
																																																													
24	Против всех	189	15	25	7	23	33	5	2	2	1	1	1	3	0	0	0	4	1	2	1	3	0	1	1	4	3	2	0	3	0	0	0	0	1	5	3	0	0	0	4	0	1	3	0	1	1	6	9	6	4	0	2	0	0	0					
		1.17%	1.70%	3.04%	1.57%	2.44%	3.39%	1.30%	0.91%	0.50%	0.60%	0.40%	0.28%	1.54%	0.00%	0.00%	0.00%	1.22%	0.77%	0.97%	0.22%	2.42%	0.00%	0.78%	0.54%	0.84%	2.44%	1.08%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.88%	0.72%	0.65%	0.00%	0.00%	0.00%	3.03%	0.00%	0.44%	0.78%	0.00%	0.33%	1.20%	1.63%	2.55%	0.99%	1.48%	0.00%	1.23%	0.00%	0.00%	0.00%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
