15	"Число открепительных удостоверений, выданных избирателям ТИК"	74	4	3	2	3	5	6	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	185	44	8	9	14	2	1	1	5	9	1	5	1	2	4	1	0	4	1	3	0	0	5	0	3	1	1	2	1	2	1	2	0	0	1	1	0	8	1	1	2	1	0	0	3	1	1	3	0	1	3	5	1	0	2	2	0	4	11					
		1.15%	5.19%	1.37%	1.33%	2.10%	0.83%	0.51%	1.06%	0.98%	1.58%	0.42%	1.45%	0.58%	0.87%	1.08%	0.53%	0.00%	5.63%	0.67%	1.06%	0.00%	0.00%	1.51%	0.00%	1.58%	0.80%	0.63%	0.43%	0.84%	1.12%	0.61%	0.51%	0.00%	0.00%	0.27%	1.09%	0.00%	1.11%	0.26%	0.25%	0.99%	0.88%	0.00%	0.00%	1.42%	0.26%	0.76%	1.13%	0.00%	0.25%	0.92%	0.87%	0.40%	0.00%	1.24%	0.88%	0.00%	1.56%	1.66%					
19	Жириновский Владимир Вольфович	2264	137	66	69	106	51	25	22	69	82	28	57	23	41	35	20	14	20	30	26	46	28	57	36	15	26	51	31	34	28	38	46	10	21	47	20	24	65	55	74	29	13	25	5	27	24	16	10	16	55	47	96	26	14	20	41	4	18	105					
		14.09%	16.16%	11.28%	10.21%	15.89%	21.16%	12.69%	23.40%	13.56%	14.39%	11.76%	16.47%	13.37%	17.75%	9.41%	10.70%	16.87%	28.17%	20.00%	9.15%	37.70%	13.53%	17.17%	30.00%	7.89%	20.80%	32.08%	6.64%	28.57%	15.64%	23.17%	11.62%	17.86%	36.84%	12.60%	21.74%	25.00%	9.04%	14.25%	18.73%	14.29%	11.40%	20.16%	14.71%	12.74%	6.15%	12.21%	3.77%	17.02%	13.82%	14.37%	16.78%	10.40%	4.98%	12.42%	17.98%	4.35%	7.00%	15.84%					
20	Зюганов Геннадий Андреевич	3591	207	149	144	153	39	59	13	152	171	47	66	61	63	69	38	20	7	46	73	15	51	81	15	30	13	16	55	27	35	18	82	7	9	98	20	10	128	44	85	49	5	20	7	33	99	22	92	10	88	92	130	94	78	43	42	15	48	208					
		22.34%	24.41%	25.47%	21.30%	22.94%	16.18%	29.95%	13.83%	29.86%	30.00%	19.75%	19.08%	35.47%	27.27%	18.55%	20.32%	24.10%	9.86%	30.67%	25.70%	12.30%	24.64%	24.40%	12.50%	15.79%	10.40%	10.06%	11.78%	22.69%	19.55%	10.98%	20.71%	12.50%	15.79%	26.27%	21.74%	10.42%	17.80%	11.40%	21.52%	24.14%	4.39%	16.13%	20.59%	15.57%	25.38%	16.79%	34.72%	10.64%	22.11%	28.13%	22.73%	37.60%	27.76%	26.71%	18.42%	16.30%	18.68%	31.37%					
21	Медведев Дмитрий Анатольевич	9860	435	352	447	385	146	112	58	279	302	161	218	86	121	260	126	48	40	73	181	61	123	181	67	142	85	89	375	56	110	106	263	39	27	225	51	62	514	284	233	122	94	79	21	141	266	92	160	66	252	183	334	129	178	93	141	73	187	326					
		61.35%	51.30%	60.17%	66.12%	57.72%	60.58%	56.85%	61.70%	54.81%	52.98%	67.65%	63.01%	50.00%	52.38%	69.89%	67.38%	57.83%	56.34%	48.67%	63.73%	50.00%	59.42%	54.52%	55.83%	74.74%	68.00%	55.97%	80.30%	47.06%	61.45%	64.63%	66.41%	69.64%	47.37%	60.32%	55.43%	64.58%	71.49%	73.58%	58.99%	60.10%	82.46%	63.71%	61.76%	66.51%	68.21%	70.23%	60.38%	70.21%	63.32%	55.96%	58.39%	51.60%	63.35%	57.76%	61.84%	79.35%	72.76%	49.17%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
