Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Мирнинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583					
25	"8. ""Народно-республиканская партия России"""	15	1	2	5	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.05%	0.10%	0.29%	0.18%	0.14%	0.0%	0.05%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	83	11	14	4	14	7	10	8	1	0	5	3	0	0	0	1	0	1	2	0	2	0					
		0.48%	0.59%	0.76%	0.23%	0.87%	0.49%	0.63%	0.45%	2.5%	0.0%	0.54%	0.32%	0.0%	0.0%	0.0%	0.52%	0.0%	0.45%	0.74%	0.0%	0.24%	0.0%					
27	"10. ""Аграрная партия России"""	224	28	33	32	35	26	24	31	0	2	6	2	0	0	0	1	1	0	2	0	1	0					
		1.31%	1.51%	1.80%	1.90%	2.18%	1.82%	1.53%	1.77%	0.0%	0.74%	0.65%	0.21%	0.0%	0.0%	0.0%	0.52%	0.48%	0.0%	0.74%	0.0%	0.12%	0.0%					
28	"11. ""Истинные патриоты России"""	23	2	0	2	0	5	1	2	0	2	2	3	1	1	1	0	0	1	0	0	0	0					
		0.13%	0.10%	0.0%	0.11%	0.0%	0.35%	0.06%	0.11%	0.0%	0.74%	0.21%	0.32%	0.51%	0.46%	0.25%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	240	37	28	23	43	24	19	31	2	3	6	11	2	0	0	2	0	0	0	1	2	6					
		1.40%	2.00%	1.53%	1.37%	2.68%	1.68%	1.21%	1.77%	5.0%	1.11%	0.65%	1.19%	1.03%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.36%	0.24%	1.46%					
30	"13. ""Демократическая партия России"""	33	4	7	6	3	2	4	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.21%	0.38%	0.35%	0.18%	0.14%	0.25%	0.11%	0.0%	0.0%	0.21%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	2	3	1	0	1	3	0	1	4	4	1	0	0	3	0	0	2	0	1	0					
		0.15%	0.05%	0.10%	0.17%	0.06%	0.0%	0.06%	0.17%	0.0%	0.37%	0.43%	0.43%	0.51%	0.0%	0.0%	1.57%	0.0%	0.0%	0.74%	0.0%	0.12%	0.0%					
32	"15. ""Партия СЛОН"""	32	4	3	5	3	1	3	5	0	2	2	1	0	0	0	1	0	2	0	0	0	0					
		0.18%	0.21%	0.16%	0.29%	0.18%	0.07%	0.19%	0.28%	0.0%	0.74%	0.21%	0.10%	0.0%	0.0%	0.0%	0.52%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1113	162	155	125	151	130	154	175	4	5	13	16	2	2	4	5	1	0	3	1	1	4					
		6.53%	8.78%	8.49%	7.44%	9.41%	9.13%	9.84%	10.02%	10.0%	1.85%	1.42%	1.73%	1.03%	0.93%	1.01%	2.63%	0.48%	0.0%	1.11%	0.36%	0.12%	0.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	2	7	3	1	0	1	2	0	0	1	3	0	0	2	1	1	2	0	1	0	0					
		0.15%	0.10%	0.38%	0.17%	0.06%	0.0%	0.06%	0.11%	0.0%	0.0%	0.10%	0.32%	0.0%	0.0%	0.50%	0.52%	0.48%	0.91%	0.0%	0.36%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2066	275	226	221	189	183	186	185	5	83	199	107	20	3	49	24	17	17	44	4	29	0					
		12.13%	14.91%	12.38%	13.17%	11.78%	12.86%	11.88%	10.59%	12.5%	30.74%	21.86%	11.60%	10.30%	1.40%	12.37%	12.63%	8.17%	7.79%	16.41%	1.47%	3.48%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	157	20	21	22	18	21	29	10	0	3	5	4	0	1	0	1	0	1	0	0	1	0					
		0.92%	1.08%	1.15%	1.31%	1.12%	1.47%	1.85%	0.57%	0.0%	1.11%	0.54%	0.43%	0.0%	0.46%	0.0%	0.52%	0.0%	0.45%	0.0%	0.0%	0.12%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8838	778	763	743	652	624	618	741	11	115	486	627	157	196	304	122	166	175	168	248	752	392					
		51.90%	42.19%	41.80%	44.27%	40.64%	43.85%	39.48%	42.43%	27.5%	42.59%	53.40%	68.00%	80.92%	92.01%	76.76%	64.21%	79.80%	80.27%	62.68%	91.51%	90.38%	95.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	3	1	3	2	0	4	2	0	1	0	3	0	1	0	0	0	0	0	0	2	1					
		0.13%	0.16%	0.05%	0.17%	0.12%	0.0%	0.25%	0.11%	0.0%	0.37%	0.0%	0.32%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.24%					
39	"22. ""Развитие предпринимательства"""	43	2	9	5	5	1	4	5	1	0	6	1	0	1	0	1	0	0	0	0	2	0					
		0.25%	0.10%	0.49%	0.29%	0.31%	0.07%	0.25%	0.28%	2.5%	0.0%	0.65%	0.10%	0.0%	0.46%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	748	90	92	91	92	71	108	110	5	6	28	23	2	0	4	2	1	2	11	0	5	5					
		4.39%	4.88%	5.04%	5.42%	5.73%	4.98%	6.90%	6.30%	12.5%	2.22%	3.07%	2.49%	1.03%	0.0%	1.01%	1.05%	0.48%	0.91%	4.10%	0.0%	0.60%	1.22%					
																												
41	Против всех	1219	140	158	147	140	119	155	138	3	19	71	38	3	5	18	8	14	5	13	6	19	0					
		7.15%	7.59%	8.65%	8.76%	8.72%	8.36%	9.90%	7.90%	7.5%	7.03%	7.80%	4.12%	1.54%	2.34%	4.54%	4.21%	6.73%	2.29%	4.85%	2.21%	2.28%	0.0%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
