Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Ирбейская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.99%	0.58%	0.0%	0.0%	0.0%	0.0%	1.51%	0.35%	0.0%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.35%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	6	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.47%	0.0%	0.0%	0.0%	0.0%	0.43%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	1.01%	0.0%	0.31%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	467	9	8	1	4	4	25	5	12	31	19	8	2	36	17	16	15	15	16	3	1	16	0	4	10	11	1	7	10	20	10	4	22	7	8	5	6	42	12	19	3	2	1					
		7.28%	4.26%	5.22%	4.0%	2.66%	11.76%	10.96%	5.74%	7.36%	15.73%	14.84%	2.50%	2.70%	3.65%	4.43%	12.12%	11.81%	14.85%	9.35%	4.0%	5.0%	16.66%	0.0%	6.06%	3.57%	4.54%	2.17%	14.89%	16.39%	7.46%	12.98%	4.21%	7.74%	6.08%	8.16%	9.61%	17.64%	26.58%	17.91%	6.73%	3.29%	3.17%	1.33%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	0	3					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.78%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	1.26%	0.0%	1.06%	0.0%	0.0%	4.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	44	1	3	0	0	0	3	0	1	3	0	0	0	4	2	4	2	1	1	1	0	0	2	0	1	2	0	0	0	2	0	1	1	2	2	0	0	1	0	2	1	0	1					
		0.68%	0.47%	1.96%	0.0%	0.0%	0.0%	1.31%	0.0%	0.61%	1.52%	0.0%	0.0%	0.0%	0.40%	0.52%	3.03%	1.57%	0.99%	0.58%	1.33%	0.0%	0.0%	4.25%	0.0%	0.35%	0.82%	0.0%	0.0%	0.0%	0.74%	0.0%	1.05%	0.35%	1.73%	2.04%	0.0%	0.0%	0.63%	0.0%	0.70%	1.09%	0.0%	1.33%					
30	"13. ""Демократическая партия России"""	13	1	1	0	0	0	2	0	0	1	0	1	1	2	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.20%	0.47%	0.65%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.50%	0.0%	0.31%	1.35%	0.20%	0.0%	0.75%	0.0%	1.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	0	0	0	0	0	1	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	1.22%	0.0%	0.0%	0.0%	0.0%	0.20%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	597	16	12	0	3	3	25	5	12	16	17	39	3	152	55	2	3	4	13	6	0	13	4	0	24	14	3	2	4	21	0	10	49	15	10	0	4	2	2	21	7	2	4					
		9.31%	7.58%	7.84%	0.0%	2.0%	8.82%	10.96%	5.74%	7.36%	8.12%	13.28%	12.22%	4.05%	15.41%	14.36%	1.51%	2.36%	3.96%	7.60%	8.0%	0.0%	13.54%	8.51%	0.0%	8.57%	5.78%	6.52%	4.25%	6.55%	7.83%	0.0%	10.52%	17.25%	13.04%	10.20%	0.0%	11.76%	1.26%	2.98%	7.44%	7.69%	3.17%	5.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	1	0	1	0	0	1	2	0	1	0	1	0	2	0	0	0	1	0	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.24%	0.0%	0.65%	0.0%	0.66%	0.0%	0.0%	1.14%	1.22%	0.0%	0.78%	0.0%	1.35%	0.0%	0.52%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	1.04%	0.0%	0.0%	0.71%	0.82%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	837	22	25	0	12	10	24	19	14	40	19	55	11	135	57	12	8	13	13	2	0	13	4	3	41	18	7	10	4	26	9	15	42	30	21	10	4	16	26	28	8	8	3					
		13.06%	10.42%	16.33%	0.0%	8.0%	29.41%	10.52%	21.83%	8.58%	20.30%	14.84%	17.24%	14.86%	13.69%	14.88%	9.09%	6.29%	12.87%	7.60%	2.66%	0.0%	13.54%	8.51%	4.54%	14.64%	7.43%	15.21%	21.27%	6.55%	9.70%	11.68%	15.78%	14.78%	26.08%	21.42%	19.23%	11.76%	10.12%	38.80%	9.92%	8.79%	12.69%	4.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	90	3	2	0	0	1	4	1	2	0	3	3	0	16	5	1	4	2	1	2	0	0	0	0	2	2	1	0	2	9	3	0	7	2	2	1	0	1	0	3	1	1	3					
		1.40%	1.42%	1.30%	0.0%	0.0%	2.94%	1.75%	1.14%	1.22%	0.0%	2.34%	0.94%	0.0%	1.62%	1.30%	0.75%	3.14%	1.98%	0.58%	2.66%	0.0%	0.0%	0.0%	0.0%	0.71%	0.82%	2.17%	0.0%	3.27%	3.35%	3.89%	0.0%	2.46%	1.73%	2.04%	1.92%	0.0%	0.63%	0.0%	1.06%	1.09%	1.58%	4.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2462	108	53	5	115	8	83	27	58	45	37	150	36	378	141	71	51	33	35	49	12	33	27	28	103	124	17	13	21	106	27	39	84	30	11	15	6	69	16	126	40	13	19					
		38.42%	51.18%	34.64%	20.0%	76.66%	23.52%	36.40%	31.03%	35.58%	22.84%	28.90%	47.02%	48.64%	38.33%	36.81%	53.78%	40.15%	32.67%	20.46%	65.33%	60.0%	34.37%	57.44%	42.42%	36.78%	51.23%	36.95%	27.65%	34.42%	39.55%	35.06%	41.05%	29.57%	26.08%	11.22%	28.84%	17.64%	43.67%	23.88%	44.68%	43.95%	20.63%	25.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	0	0	0	2	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	1.14%	0.0%	0.0%	0.0%	0.94%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.63%	1.49%	0.35%	1.09%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	0	0	0	0	0	1	0	0	0	0	1	0	6	1	3	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0					
		0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.60%	0.26%	2.27%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.82%	0.0%	2.12%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1182	28	29	19	9	7	46	21	40	35	26	25	10	157	62	11	28	12	78	2	4	13	6	23	63	44	15	10	17	39	15	16	46	19	35	12	8	6	6	54	13	37	36					
		18.44%	13.27%	18.95%	76.0%	6.0%	20.58%	20.17%	24.13%	24.53%	17.76%	20.31%	7.83%	13.51%	15.92%	16.18%	8.33%	22.04%	11.88%	45.61%	2.66%	20.0%	13.54%	12.76%	34.84%	22.49%	18.18%	32.60%	21.27%	27.86%	14.55%	19.48%	16.84%	16.19%	16.52%	35.71%	23.07%	23.52%	3.79%	8.95%	19.14%	14.28%	58.73%	48.0%					
																																																	
41	Против всех	148	7	5	0	2	0	4	0	5	5	2	10	2	27	7	2	0	3	1	0	1	3	1	0	7	3	0	1	1	12	6	2	8	7	0	0	0	1	1	5	6	0	1					
		2.30%	3.31%	3.26%	0.0%	1.33%	0.0%	1.75%	0.0%	3.06%	2.53%	1.56%	3.13%	2.70%	2.73%	1.82%	1.51%	0.0%	2.97%	0.58%	0.0%	5.0%	3.12%	2.12%	0.0%	2.49%	1.23%	0.0%	2.12%	1.63%	4.47%	7.79%	2.10%	2.81%	6.08%	0.0%	0.0%	0.0%	0.63%	1.49%	1.77%	6.59%	0.0%	1.33%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
