Выборы Президента Российской Федерации																																																										
																																																										
Наименование Избирательной комиссии:    Туапсинская																																																										
																																																										
Итоги голосования 																																																										
																																																										
		Сумма	УИК №5301	УИК №5302	УИК №5303	УИК №5304	УИК №5305	УИК №5306	УИК №5307	УИК №5308	УИК №5309	УИК №5310	УИК №5311	УИК №5312	УИК №5313	УИК №5314	УИК №5315	УИК №5316	УИК №5317	УИК №5318	УИК №5319	УИК №5320	УИК №5321	УИК №5322	УИК №5323	УИК №5324	УИК №5325	УИК №5326	УИК №5327	УИК №5328	УИК №5329	УИК №5330	УИК №5331	УИК №5332	УИК №5333	УИК №5334	УИК №5335	УИК №5336	УИК №5337	УИК №5338	УИК №5339	УИК №5340	УИК №5341	УИК №5342	УИК №5343	УИК №5344	УИК №5345	УИК №5346	УИК №5347	УИК №5348	УИК №5349	УИК №5350	УИК №5351					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	387	3	0	2	4	4	16	5	2	28	36	17	6	11	2	0	37	55	17	17	11	4	14	0	3	2	2	2	5	2	2	14	2	6	0	0	0	4	5	1	4	10	5	2	2	4	8	0	4	0	1	6					
14	Число неиспользованных открепительных удостоверений	333	0	0	6	0	0	0	0	0	9	0	21	18	22	5	7	22	0	0	13	19	11	11	10	4	6	4	10	4	10	3	23	0	6	3	10	9	10	0	13	0	0	10	5	4	8	0	4	0	6	4	3					
15	"Число открепительных удостоверений, выданных в ТИК"	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	. Глазьев Сергей Юрьевич	1001	9	35	4	18	20	57	15	11	14	38	44	18	46	3	5	37	14	46	65	87	19	78	3	5	20	7	6	7	11	15	45	29	34	8	1	0	7	12	21	4	7	1	0	1	2	12	1	3	18	18	20					
		3.20%	2.22%	3.42%	1.35%	4.77%	1.96%	5.08%	2.30%	1.06%	2.50%	3.69%	2.70%	1.18%	3.34%	1.30%	0.95%	2.98%	3.47%	4.22%	3.89%	8.65%	2.26%	5.46%	3.19%	1.42%	7.17%	2.51%	6.98%	5.47%	3.67%	4.16%	3.62%	5.04%	4.21%	4.91%	0.70%	0.00%	2.69%	2.83%	3.57%	1.75%	0.84%	0.69%	0.00%	0.86%	1.85%	1.36%	0.66%	1.07%	3.82%	2.21%	3.66%					
19	. Малышкин Олег Александрович	518	7	20	10	4	22	15	13	9	16	11	25	15	18	0	1	22	7	24	36	16	7	31	6	7	7	5	1	1	2	11	15	16	17	5	0	0	3	6	11	4	16	1	0	0	0	19	4	4	9	10	9					
		1.65%	1.73%	1.96%	3.37%	1.06%	2.16%	1.34%	1.99%	0.87%	2.85%	1.07%	1.53%	0.98%	1.31%	0.00%	0.19%	1.77%	1.74%	2.20%	2.15%	1.59%	0.83%	2.17%	6.38%	1.99%	2.51%	1.79%	1.16%	0.78%	0.67%	3.05%	1.21%	2.78%	2.11%	3.07%	0.00%	0.00%	1.15%	1.42%	1.87%	1.75%	1.93%	0.69%	0.00%	0.00%	0.00%	2.15%	2.65%	1.43%	1.91%	1.23%	1.65%					
20	. Миронов Сергей Михайлович	182	2	8	3	1	6	10	4	8	4	3	6	10	4	3	0	2	1	6	8	2	2	7	0	2	1	0	0	0	3	1	5	6	5	2	3	0	1	5	1	1	7	1	1	0	2	8	1	5	4	16	1					
		0.58%	0.49%	0.78%	1.01%	0.27%	0.59%	0.89%	0.61%	0.77%	0.71%	0.29%	0.37%	0.65%	0.29%	1.30%	0.00%	0.16%	0.25%	0.55%	0.48%	0.20%	0.24%	0.49%	0.00%	0.57%	0.36%	0.00%	0.00%	0.00%	1.00%	0.28%	0.40%	1.04%	0.62%	1.23%	2.10%	0.00%	0.38%	1.18%	0.17%	0.44%	0.84%	0.69%	1.75%	0.00%	1.85%	0.91%	0.66%	1.79%	0.85%	1.96%	0.18%					
21	. Путин Владимир Владимирович	21817	256	747	152	273	699	741	396	750	412	725	1189	1181	1025	165	411	975	310	718	1136	618	476	935	57	257	196	212	59	95	214	247	835	371	533	116	96	15	177	310	419	174	625	104	52	86	87	600	112	163	334	599	382					
		69.70%	63.21%	73.02%	51.18%	72.41%	68.66%	65.98%	60.64%	72.18%	73.44%	70.46%	72.86%	77.14%	74.49%	71.74%	78.44%	78.50%	76.92%	65.93%	67.98%	61.43%	56.67%	65.43%	60.64%	73.01%	70.25%	75.99%	68.60%	74.22%	71.33%	68.42%	67.18%	64.52%	66.05%	71.17%	67.13%	15.96%	68.08%	73.11%	71.26%	76.32%	75.30%	72.22%	91.23%	74.14%	80.56%	68.03%	74.17%	58.21%	70.91%	73.50%	69.84%					
22	. Хакамада Ирина Муцуовна	1051	8	12	11	22	25	43	19	32	27	47	60	37	44	1	23	23	14	81	91	49	37	42	1	10	5	10	4	8	18	14	46	18	17	2	2	1	6	5	14	4	16	1	0	3	0	24	2	2	23	28	19					
		3.36%	1.98%	1.17%	3.70%	5.84%	2.46%	3.83%	2.91%	3.08%	4.81%	4.57%	3.68%	2.42%	3.20%	0.43%	4.39%	1.85%	3.47%	7.44%	5.45%	4.87%	4.40%	2.94%	1.06%	2.84%	1.79%	3.58%	4.65%	6.25%	6.00%	3.88%	3.70%	3.13%	2.11%	1.23%	1.40%	1.06%	2.31%	1.18%	2.38%	1.75%	1.93%	0.69%	0.00%	2.59%	0.00%	2.72%	1.32%	0.71%	4.88%	3.44%	3.47%					
23	. Харитонов Николай Михайлович	5422	115	174	108	42	194	219	177	181	64	160	248	219	196	50	62	129	44	126	241	175	243	267	21	58	32	34	15	15	41	50	250	112	170	26	36	76	51	70	108	28	135	28	2	24	16	195	30	101	62	106	96					
		17.32%	28.40%	17.01%	36.36%	11.14%	19.06%	19.50%	27.11%	17.42%	11.41%	15.55%	15.20%	14.30%	14.24%	21.74%	11.83%	10.39%	10.92%	11.57%	14.42%	17.40%	28.93%	18.68%	22.34%	16.48%	11.47%	12.19%	17.44%	11.72%	13.67%	13.85%	20.11%	19.48%	21.07%	15.95%	25.17%	80.85%	19.62%	16.51%	18.37%	12.28%	16.27%	19.44%	3.51%	20.69%	14.81%	22.11%	19.87%	36.07%	13.16%	13.01%	17.55%					
																																																										
24	Против всех	977	6	20	8	11	42	30	23	24	20	40	51	34	42	4	16	42	9	71	72	53	37	49	4	9	11	7	1	1	7	22	33	13	17	2	5	2	10	16	7	4	17	5	2	2	1	12	1	2	12	32	16					
		3.12%	1.48%	1.96%	2.69%	2.92%	4.13%	2.67%	3.52%	2.31%	3.57%	3.89%	3.12%	2.22%	3.05%	1.74%	3.05%	3.38%	2.23%	6.52%	4.31%	5.27%	4.40%	3.43%	4.26%	2.56%	3.94%	2.51%	1.16%	0.78%	2.33%	6.09%	2.65%	2.26%	2.11%	1.23%	3.50%	2.13%	3.85%	3.77%	1.19%	1.75%	2.05%	3.47%	3.51%	1.72%	0.93%	1.36%	0.66%	0.71%	2.55%	3.93%	2.93%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
