15	Число открепительных удостоверений, выданных избирателям ТИК	131	11	3	3	2	3	4	3	3	1	1	4	1	1	2	0	4	3	7	3	0	4	0	1	8	1	4	3	2	4	3	8	3	1	0	4	0	3	0	0	0	1	2	2	1	3	3	1	0	1	0	0	4	2	1	2	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
19	Жириновский Владимир Вольфович	2828	89	61	38	53	47	80	65	72	52	45	53	63	42	62	21	68	116	116	35	33	81	44	69	99	56	55	53	78	62	71	76	53	95	24	32	9	47	14	10	25	13	51	46	22	32	31	30	14	114	18	8	65	44	19	23	19	6	9									
		8.11%	6.56%	6.82%	5.44%	7.08%	6.24%	6.89%	10.03%	8.06%	5.70%	8.33%	10.54%	8.33%	9.66%	6.81%	8.17%	10.21%	9.45%	11.41%	9.16%	6.53%	8.50%	7.46%	10.90%	9.56%	9.14%	10.58%	9.40%	7.74%	6.26%	5.90%	7.68%	10.10%	8.66%	7.48%	8.82%	8.18%	6.67%	5.49%	5.75%	11.06%	4.96%	6.61%	8.17%	13.10%	10.77%	9.31%	8.55%	4.32%	10.23%	11.25%	4.49%	8.22%	9.69%	5.22%	9.66%	13.97%	9.09%	5.70%									
20	Зюганов Геннадий Андреевич	6219	245	198	167	171	155	229	104	173	216	108	90	122	71	181	31	123	208	119	70	66	132	81	96	183	95	85	81	212	187	221	190	114	257	41	68	16	118	51	23	26	51	142	93	23	50	51	36	42	207	20	19	142	78	52	43	20	7	19									
		17.83%	18.07%	22.12%	23.89%	22.83%	20.58%	19.72%	16.05%	19.37%	23.66%	20.00%	17.89%	16.14%	16.32%	19.87%	12.06%	18.47%	16.95%	11.70%	18.32%	13.07%	13.85%	13.73%	15.17%	17.66%	15.50%	16.35%	14.36%	21.03%	18.89%	18.37%	19.19%	21.71%	23.43%	12.77%	18.73%	14.55%	16.74%	20.00%	13.22%	11.50%	19.47%	18.39%	16.52%	13.69%	16.84%	15.32%	10.26%	12.96%	18.58%	12.50%	10.67%	17.95%	17.18%	14.29%	18.07%	14.71%	10.61%	12.03%									
21	Миронов Сергей Михайлович	2547	101	87	71	60	79	95	43	89	69	52	34	60	26	63	17	63	90	72	23	41	89	22	30	96	35	40	44	66	82	99	73	34	71	26	23	7	61	14	11	10	24	42	24	4	15	15	19	18	91	2	12	34	33	23	8	5	3	7									
		7.30%	7.45%	9.72%	10.16%	8.01%	10.49%	8.18%	6.64%	9.97%	7.56%	9.63%	6.76%	7.94%	5.98%	6.92%	6.61%	9.46%	7.33%	7.08%	6.02%	8.12%	9.34%	3.73%	4.74%	9.27%	5.71%	7.69%	7.80%	6.55%	8.28%	8.23%	7.37%	6.48%	6.47%	8.10%	6.34%	6.36%	8.65%	5.49%	6.32%	4.42%	9.16%	5.44%	4.26%	2.38%	5.05%	4.50%	5.41%	5.56%	8.17%	1.25%	6.74%	4.30%	7.27%	6.32%	3.36%	3.68%	4.55%	4.43%									
22	Прохоров Михаил Дмитриевич	2637	174	79	51	65	43	102	57	71	71	55	52	83	40	79	14	54	87	75	35	36	61	40	36	85	70	37	35	77	90	97	84	33	58	22	10	3	55	11	5	14	15	47	30	13	10	12	16	14	79	7	11	44	32	29	16	12	0	4									
		7.56%	12.83%	8.83%	7.30%	8.68%	5.71%	8.79%	8.80%	7.95%	7.78%	10.19%	10.34%	10.98%	9.20%	8.67%	5.45%	8.11%	7.09%	7.37%	9.16%	7.13%	6.40%	6.78%	5.69%	8.20%	11.42%	7.12%	6.21%	7.64%	9.09%	8.06%	8.48%	6.29%	5.29%	6.85%	2.75%	2.73%	7.80%	4.31%	2.87%	6.19%	5.73%	6.09%	5.33%	7.74%	3.37%	3.60%	4.56%	4.32%	7.09%	4.38%	6.18%	5.56%	7.05%	7.97%	6.72%	8.82%	0.00%	2.53%									
23	Путин Владимир Владимирович	20295	736	465	367	391	421	642	369	478	490	277	270	418	253	517	173	350	709	625	214	325	581	400	393	560	349	296	346	566	567	706	555	287	604	206	228	74	412	165	123	147	159	487	362	103	187	224	237	231	612	112	127	502	264	240	147	80	50	116									
		58.20%	54.28%	51.96%	52.50%	52.20%	55.91%	55.30%	56.94%	53.53%	53.67%	51.30%	53.68%	55.29%	58.16%	56.75%	67.32%	52.55%	57.78%	61.46%	56.02%	64.36%	60.97%	67.80%	62.09%	54.05%	56.93%	56.92%	61.35%	56.15%	57.27%	58.69%	56.06%	54.67%	55.06%	64.17%	62.81%	67.27%	58.44%	64.71%	70.69%	65.04%	60.69%	63.08%	64.30%	61.31%	62.96%	67.27%	67.52%	71.30%	54.94%	70.00%	71.35%	63.46%	58.15%	65.93%	61.76%	58.82%	75.76%	73.42%									
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
