Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Казачинско-Ленская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702					
		1.47%	1.55%	3.48%	0.93%	1.28%	0.80%	3.79%	0.95%	1.72%	1.47%	0.80%	0.55%	2.02%	1.09%	5.63%	2.04%	0.67%	2.06%	2.02%	2.63%	3.27%	0.88%	9.09%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	96	0	1	4	5	15	3	3	1	15	4	11	8	2	4	1	3	7	7	1	1	0	0					
		1.37%	0.0%	1.16%	0.62%	1.28%	2.01%	1.89%	0.95%	0.86%	1.70%	1.60%	2.02%	1.79%	1.09%	2.81%	1.02%	0.50%	1.44%	1.77%	2.63%	1.63%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	169	4	0	19	15	22	4	5	3	18	8	15	15	4	0	4	8	14	7	0	1	2	1					
		2.42%	1.55%	0.0%	2.95%	3.86%	2.95%	2.53%	1.58%	2.58%	2.04%	3.21%	2.76%	3.37%	2.19%	0.0%	4.08%	1.34%	2.89%	1.77%	0.0%	1.63%	1.76%	3.03%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	169	4	2	15	9	21	3	4	2	31	18	16	21	7	3	0	7	3	3	0	0	0	0					
		2.42%	1.55%	2.32%	2.33%	2.31%	2.82%	1.89%	1.26%	1.72%	3.52%	7.22%	2.94%	4.71%	3.84%	2.11%	0.0%	1.18%	0.61%	0.75%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	25	0	0	1	2	0	0	1	1	4	2	2	3	0	0	0	1	0	6	0	1	1	0					
		0.35%	0.0%	0.0%	0.15%	0.51%	0.0%	0.0%	0.31%	0.86%	0.45%	0.80%	0.36%	0.67%	0.0%	0.0%	0.0%	0.16%	0.0%	1.51%	0.0%	1.63%	0.88%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	1	0	2	0	1	0	0	1	2	3	0	0	0	1	0	5	3	1	0	0	0	0					
		0.28%	0.38%	0.0%	0.31%	0.0%	0.13%	0.0%	0.0%	0.86%	0.22%	1.20%	0.0%	0.0%	0.0%	0.70%	0.0%	0.84%	0.61%	0.25%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	0	1	0	2	3	0	0	0	5	1	9	1	2	1	3	0	4	1	0	0	0	0					
		0.47%	0.0%	1.16%	0.0%	0.51%	0.40%	0.0%	0.0%	0.0%	0.56%	0.40%	1.65%	0.22%	1.09%	0.70%	3.06%	0.0%	0.82%	0.25%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	5	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
		0.07%	0.38%	1.16%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	2	2	0	2	0	1	0	2	1	1	0	2	1	0	0	1	1	0	0	1	0					
		0.24%	0.0%	2.32%	0.31%	0.0%	0.26%	0.0%	0.31%	0.0%	0.22%	0.40%	0.18%	0.0%	1.09%	0.70%	0.0%	0.0%	0.20%	0.25%	0.0%	0.0%	0.88%	0.0%					
27	"10. ""Аграрная партия России"""	161	26	1	10	8	15	6	6	1	12	7	12	11	1	0	1	8	10	7	5	2	8	4					
		2.31%	10.07%	1.16%	1.55%	2.06%	2.01%	3.79%	1.90%	0.86%	1.36%	2.81%	2.20%	2.47%	0.54%	0.0%	1.02%	1.34%	2.06%	1.77%	13.15%	3.27%	7.07%	12.12%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.86%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	3.03%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	48	0	0	3	5	8	1	1	3	4	2	2	3	1	0	0	5	5	2	1	0	0	2					
		0.68%	0.0%	0.0%	0.46%	1.28%	1.07%	0.63%	0.31%	2.58%	0.45%	0.80%	0.36%	0.67%	0.54%	0.0%	0.0%	0.84%	1.03%	0.50%	2.63%	0.0%	0.0%	6.06%					
30	"13. ""Демократическая партия России"""	20	1	4	2	0	0	2	0	1	1	1	0	2	0	0	1	0	3	2	0	0	0	0					
		0.28%	0.38%	4.65%	0.31%	0.0%	0.0%	1.26%	0.0%	0.86%	0.11%	0.40%	0.0%	0.44%	0.0%	0.0%	1.02%	0.0%	0.61%	0.50%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	1	3	0	5	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0					
		0.18%	0.0%	1.16%	0.46%	0.0%	0.67%	0.0%	0.31%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2	1	0	0	1	0	0					
		0.11%	0.0%	1.16%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.54%	0.0%	0.0%	0.33%	0.20%	0.0%	0.0%	1.63%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	572	4	2	78	49	83	15	19	3	100	31	47	24	25	3	2	22	19	43	0	1	2	0					
		8.21%	1.55%	2.32%	12.14%	12.62%	11.15%	9.49%	6.03%	2.58%	11.36%	12.44%	8.65%	5.39%	13.73%	2.11%	2.04%	3.70%	3.92%	10.88%	0.0%	1.63%	1.76%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	1	0	0	0	1	1	0	1	1	1	1	1	3	1	0	3	2	2	1	1	1	0					
		0.31%	0.38%	0.0%	0.0%	0.0%	0.13%	0.63%	0.0%	0.86%	0.11%	0.40%	0.18%	0.22%	1.64%	0.70%	0.0%	0.50%	0.41%	0.50%	2.63%	1.63%	0.88%	0.0%					
35	"18. ""ЛДПР"""	1080	13	9	128	69	102	32	62	13	137	41	103	75	32	16	25	59	52	92	5	4	8	3					
		15.51%	5.03%	10.46%	19.93%	17.78%	13.70%	20.25%	19.68%	11.20%	15.56%	16.46%	18.96%	16.85%	17.58%	11.26%	25.51%	9.94%	10.74%	23.29%	13.15%	6.55%	7.07%	9.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	144	3	0	19	9	13	2	4	4	18	4	15	8	4	3	11	7	12	2	0	1	3	2					
		2.06%	1.16%	0.0%	2.95%	2.31%	1.74%	1.26%	1.26%	3.44%	2.04%	1.60%	2.76%	1.79%	2.19%	2.11%	11.22%	1.18%	2.47%	0.50%	0.0%	1.63%	2.65%	6.06%					
37	"20. ""Политическая партия ""Единая Россия"""	2711	98	45	188	116	247	42	135	65	399	79	209	176	68	88	38	276	212	113	18	21	72	6					
		38.93%	37.98%	52.32%	29.28%	29.89%	33.19%	26.58%	42.85%	56.03%	45.34%	31.72%	38.48%	39.55%	37.36%	61.97%	38.77%	46.54%	43.80%	28.60%	47.36%	34.42%	63.71%	18.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	1	0	1	0	1	0	0	0	2	0	1	1	1	0	0	2	0	0	0	0	0	0					
		0.14%	0.38%	0.0%	0.15%	0.0%	0.13%	0.0%	0.0%	0.0%	0.22%	0.0%	0.18%	0.22%	0.54%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	0	1	1	2	0	2	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0					
		0.17%	0.38%	0.0%	0.15%	0.25%	0.26%	0.0%	0.63%	0.0%	0.11%	0.40%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1184	89	10	136	71	149	36	54	11	70	26	56	58	16	2	7	162	105	84	5	19	11	7					
		17.00%	34.49%	11.62%	21.18%	18.29%	20.02%	22.78%	17.14%	9.48%	7.95%	10.44%	10.31%	13.03%	8.79%	1.40%	7.14%	27.31%	21.69%	21.26%	13.15%	31.14%	9.73%	21.21%					
																													
41	Против всех	269	3	3	21	16	40	4	8	3	37	11	32	25	7	8	2	16	17	9	0	1	3	3					
		3.86%	1.16%	3.48%	3.27%	4.12%	5.37%	2.53%	2.53%	2.58%	4.20%	4.41%	5.89%	5.61%	3.84%	5.63%	2.04%	2.69%	3.51%	2.27%	0.0%	1.63%	2.65%	9.09%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
