Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Железнодорожная городская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2576	10	50	20	60	45	45	38	31	50	30	45	60	35	45	45	30	0	49	61	45	50	48	76	65	49	36	60	60	63	60	60	80	67	75	90	80	84	71	70	75	60	60	55	22	50	36	80	80	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2465	8	48	20	60	45	37	37	31	50	30	42	52	35	45	42	30	0	47	57	39	49	48	76	65	49	35	60	57	63	58	49	67	67	75	90	74	76	70	70	65	60	60	53	22	50	32	80	76	14	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	3155	125	33	43	19	13	68	15	22	25	10	38	28	34	27	12	57	132	28	66	38	16	31	20	73	87	70	43	85	85	99	90	118	108	88	72	52	45	118	73	52	51	40	90	229	63	57	115	83	125	44					
14	Число погашенных неиспользованных открепительных удостоверений	110	2	2	0	0	0	7	1	0	0	0	3	8	0	0	3	0	0	2	4	6	1	0	0	0	0	1	0	3	0	2	11	13	0	0	0	6	8	1	0	10	0	0	2	0	0	4	0	4	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	51	0	0	4	1	0	1	1	0	0	0	0	3	1	0	0	0	0	2	1	3	1	1	0	2	0	3	0	0	2	1	0	0	1	4	0	0	5	0	4	1	2	2	1	0	2	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	2002	4	33	25	46	26	42	32	29	37	40	17	49	44	43	42	35	9	25	38	28	24	28	44	53	48	30	44	45	48	33	17	68	42	52	65	43	52	68	43	42	49	40	69	33	42	43	69	82	35	7					
		3.25%	0.91%	3.09%	3.54%	3.01%	2.77%	4.06%	4.44%	3.54%	2.99%	4.16%	2.01%	3.70%	3.60%	2.71%	2.61%	2.36%	2.00%	1.87%	3.24%	2.78%	2.14%	3.41%	3.42%	4.02%	3.15%	3.06%	2.89%	3.29%	3.10%	2.23%	1.51%	4.72%	2.86%	3.25%	3.88%	2.95%	3.55%	4.18%	3.15%	3.16%	3.92%	3.36%	4.51%	3.21%	2.99%	2.95%	3.96%	4.35%	5.15%	1.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1141	7	37	9	37	13	21	10	11	7	9	10	15	35	25	27	25	4	45	19	13	16	13	23	24	29	18	19	14	35	42	10	21	17	38	25	28	44	22	24	25	29	19	43	6	41	27	40	50	15	5					
		1.85%	1.59%	3.47%	1.27%	2.42%	1.38%	2.03%	1.39%	1.34%	0.56%	0.94%	1.18%	1.13%	2.86%	1.57%	1.68%	1.68%	0.89%	3.36%	1.62%	1.29%	1.43%	1.58%	1.79%	1.82%	1.90%	1.83%	1.25%	1.02%	2.26%	2.84%	0.89%	1.46%	1.16%	2.37%	1.49%	1.92%	3.00%	1.35%	1.76%	1.88%	2.32%	1.59%	2.81%	0.58%	2.92%	1.85%	2.29%	2.65%	2.21%	1.37%					
20	3.Политическая партия «Демократическая партия России»	81	0	0	1	4	1	0	6	1	4	0	1	0	3	2	2	1	1	4	2	1	2	1	0	5	1	3	2	1	2	1	0	0	4	1	1	1	2	3	0	3	0	4	1	0	1	2	4	1	1	0					
		0.13%	0.00%	0.00%	0.14%	0.26%	0.11%	0.00%	0.83%	0.12%	0.32%	0.00%	0.12%	0.00%	0.25%	0.13%	0.12%	0.07%	0.22%	0.30%	0.17%	0.10%	0.18%	0.12%	0.00%	0.38%	0.07%	0.31%	0.13%	0.07%	0.13%	0.07%	0.00%	0.00%	0.27%	0.06%	0.06%	0.07%	0.14%	0.18%	0.00%	0.23%	0.00%	0.34%	0.07%	0.00%	0.07%	0.14%	0.23%	0.05%	0.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	8583	69	219	121	240	108	128	104	124	211	132	90	255	159	187	168	149	45	132	142	117	146	96	179	177	204	148	182	235	232	174	174	238	238	221	255	183	219	260	148	164	159	186	248	95	161	101	310	345	101	104					
		13.94%	15.72%	20.52%	17.11%	15.72%	11.50%	12.37%	14.44%	15.14%	17.03%	13.74%	10.66%	19.23%	13.00%	11.78%	10.43%	10.03%	10.00%	9.87%	12.11%	11.62%	13.04%	11.69%	13.90%	13.41%	13.37%	15.09%	11.93%	17.19%	14.97%	11.77%	15.41%	16.53%	16.19%	13.80%	15.22%	12.54%	14.94%	15.97%	10.86%	12.32%	12.72%	15.60%	16.20%	9.23%	11.48%	6.93%	17.79%	18.30%	14.85%	28.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	899	9	20	17	20	1	10	23	11	12	16	12	13	19	10	17	17	1	44	24	15	17	13	19	27	16	12	16	12	25	13	11	19	14	25	15	23	37	31	19	21	16	21	32	10	37	11	44	26	6	0					
		1.46%	2.05%	1.87%	2.40%	1.31%	0.11%	0.97%	3.19%	1.34%	0.97%	1.66%	1.42%	0.98%	1.55%	0.63%	1.06%	1.14%	0.22%	3.29%	2.05%	1.49%	1.52%	1.58%	1.48%	2.05%	1.05%	1.22%	1.05%	0.88%	1.61%	0.88%	0.97%	1.32%	0.95%	1.56%	0.90%	1.58%	2.52%	1.90%	1.39%	1.58%	1.28%	1.76%	2.09%	0.97%	2.64%	0.75%	2.52%	1.38%	0.88%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	226	3	4	2	4	2	3	5	1	5	2	4	4	6	7	7	3	1	2	1	7	1	1	5	10	8	2	9	3	5	2	0	4	6	7	5	5	5	10	3	4	6	4	10	4	10	1	13	7	2	1					
		0.37%	0.68%	0.37%	0.28%	0.26%	0.21%	0.29%	0.69%	0.12%	0.40%	0.21%	0.47%	0.30%	0.49%	0.44%	0.43%	0.20%	0.22%	0.15%	0.09%	0.70%	0.09%	0.12%	0.39%	0.76%	0.52%	0.20%	0.59%	0.22%	0.32%	0.14%	0.00%	0.28%	0.41%	0.44%	0.30%	0.34%	0.34%	0.61%	0.22%	0.30%	0.48%	0.34%	0.65%	0.39%	0.71%	0.07%	0.75%	0.37%	0.29%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	4830	23	57	46	121	58	92	46	67	97	79	110	97	94	126	115	116	35	117	116	74	73	59	82	107	137	96	110	88	125	108	46	103	124	88	118	103	128	140	110	111	113	86	97	108	109	160	142	169	55	49					
		7.84%	5.24%	5.34%	6.51%	7.92%	6.18%	8.89%	6.39%	8.18%	7.83%	8.22%	13.03%	7.32%	7.69%	7.93%	7.14%	7.81%	7.78%	8.74%	9.89%	7.35%	6.52%	7.19%	6.37%	8.11%	8.98%	9.79%	7.21%	6.44%	8.06%	7.31%	4.07%	7.15%	8.44%	5.50%	7.04%	7.06%	8.73%	8.60%	8.07%	8.34%	9.04%	7.21%	6.34%	10.50%	7.77%	10.98%	8.15%	8.97%	8.09%	13.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4500	24	95	70	125	61	76	50	67	81	75	44	115	87	112	118	94	31	93	78	63	84	53	107	94	121	63	113	94	112	89	45	134	110	98	137	106	124	111	90	90	107	99	141	67	110	88	130	150	52	22					
		7.31%	5.47%	8.90%	9.90%	8.19%	6.50%	7.34%	6.94%	8.18%	6.54%	7.80%	5.21%	8.67%	7.11%	7.05%	7.32%	6.33%	6.89%	6.95%	6.65%	6.26%	7.50%	6.46%	8.31%	7.12%	7.93%	6.42%	7.41%	6.88%	7.23%	6.02%	3.99%	9.31%	7.48%	6.12%	8.18%	7.27%	8.46%	6.82%	6.60%	6.76%	8.56%	8.31%	9.21%	6.51%	7.85%	6.04%	7.46%	7.96%	7.65%	6.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	986	1	13	13	20	12	24	16	13	20	9	8	27	22	35	31	22	7	10	10	25	10	14	9	20	13	15	26	9	20	23	11	12	25	24	35	19	21	27	29	29	31	24	25	14	29	16	65	32	14	7					
		1.60%	0.23%	1.22%	1.84%	1.31%	1.28%	2.32%	2.22%	1.59%	1.61%	0.94%	0.95%	2.04%	1.80%	2.20%	1.92%	1.48%	1.56%	0.75%	0.85%	2.48%	0.89%	1.71%	0.70%	1.52%	0.85%	1.53%	1.70%	0.66%	1.29%	1.56%	0.97%	0.83%	1.70%	1.50%	2.09%	1.30%	1.43%	1.66%	2.13%	2.18%	2.48%	2.01%	1.63%	1.36%	2.07%	1.10%	3.73%	1.70%	2.06%	1.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	35860	288	513	379	860	625	607	403	462	714	578	520	708	704	997	1014	984	302	777	689	628	709	493	747	743	901	551	940	828	869	928	779	779	818	980	929	897	772	889	836	786	705	671	793	652	805	972	843	954	382	157					
		58.24%	65.60%	48.08%	53.61%	56.32%	66.56%	58.65%	55.97%	56.41%	57.63%	60.15%	61.61%	53.39%	57.56%	62.78%	62.94%	66.26%	67.11%	58.07%	58.74%	62.36%	63.30%	60.05%	57.99%	56.29%	59.04%	56.17%	61.64%	60.57%	56.06%	62.79%	68.99%	54.10%	55.65%	61.21%	55.46%	61.48%	52.66%	54.61%	61.34%	59.05%	56.40%	56.29%	51.80%	63.36%	57.42%	66.71%	48.36%	50.61%	56.18%	43.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1669	10	65	16	38	16	26	12	16	29	14	11	30	29	30	43	22	9	77	39	22	24	27	47	44	28	28	47	28	53	49	26	41	48	55	67	28	43	41	40	40	28	24	49	16	42	21	60	50	15	6					
		2.71%	2.28%	6.09%	2.26%	2.49%	1.70%	2.51%	1.67%	1.95%	2.34%	1.46%	1.30%	2.26%	2.37%	1.89%	2.67%	1.48%	2.00%	5.75%	3.32%	2.18%	2.14%	3.29%	3.65%	3.33%	1.83%	2.85%	3.08%	2.05%	3.42%	3.32%	2.30%	2.85%	3.27%	3.44%	4.00%	1.92%	2.93%	2.52%	2.93%	3.01%	2.24%	2.01%	3.20%	1.55%	2.99%	1.44%	3.44%	2.65%	2.21%	1.64%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
