Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Горячеключевская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1099					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3819	327	85	134	281	173	257	224	250	176	209	69	10	7	9	37	37	31	73	80	71	97	107	48	122	65	82	71	193	21	10	35	27	138	178	32	41	12					
		11.13%	17.62%	11.20%	9.44%	13.13%	14.55%	16.74%	14.60%	14.03%	9.80%	12.39%	15.72%	10.00%	1.36%	8.49%	17.21%	9.16%	12.02%	7.27%	8.87%	5.08%	10.08%	6.97%	6.36%	9.71%	9.23%	12.77%	16.03%	14.31%	16.94%	5.41%	9.26%	9.68%	14.95%	13.94%	14.10%	16.73%	0.60%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	893	97	3	24	3	9	50	63	23	15	29	67	8	10	4	25	44	8	9	25	13	53	11	53	33	10	14	70	26	13	9	10	8	14	19	4	4	13					
		2.60%	5.23%	0.40%	1.69%	0.14%	0.76%	3.26%	4.11%	1.29%	0.84%	1.72%	15.26%	8.00%	1.95%	3.77%	11.63%	10.89%	3.10%	0.90%	2.77%	0.93%	5.51%	0.72%	7.02%	2.63%	1.42%	2.18%	15.80%	1.93%	10.48%	4.86%	2.65%	2.87%	1.52%	1.49%	1.76%	1.63%	0.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	187	28	2	3	2	2	10	20	6	7	5	3	0	0	0	0	4	1	7	7	2	4	5	5	7	5	2	7	7	3	2	6	2	10	2	0	1	10					
		0.54%	1.51%	0.26%	0.21%	0.09%	0.17%	0.65%	1.30%	0.34%	0.39%	0.30%	0.68%	0.00%	0.00%	0.00%	0.00%	0.99%	0.39%	0.70%	0.78%	0.14%	0.42%	0.33%	0.66%	0.56%	0.71%	0.31%	1.58%	0.52%	2.42%	1.08%	1.59%	0.72%	1.08%	0.16%	0.00%	0.41%	0.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4833	330	40	230	384	353	378	158	168	223	265	85	7	112	11	25	74	43	159	136	109	63	146	69	202	146	78	75	156	34	21	24	34	107	264	38	61	25					
		14.08%	17.78%	5.27%	16.20%	17.94%	29.69%	24.63%	10.30%	9.43%	12.42%	15.71%	19.36%	7.00%	21.83%	10.38%	11.63%	18.32%	16.67%	15.84%	15.08%	7.80%	6.55%	9.51%	9.14%	16.08%	20.74%	12.15%	16.93%	11.56%	27.42%	11.35%	6.35%	12.19%	11.59%	20.67%	16.74%	24.90%	1.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	328	61	4	5	1	41	14	63	5	6	7	18	1	1	1	1	11	1	5	3	17	8	1	2	3	7	2	4	11	2	1	2	3	6	2	1	2	5					
		0.96%	3.29%	0.53%	0.35%	0.05%	3.45%	0.91%	4.11%	0.28%	0.33%	0.41%	4.10%	1.00%	0.19%	0.94%	0.47%	2.72%	0.39%	0.50%	0.33%	1.22%	0.83%	0.07%	0.26%	0.24%	0.99%	0.31%	0.90%	0.82%	1.61%	0.54%	0.53%	1.08%	0.65%	0.16%	0.44%	0.82%	0.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23573	959	590	1004	1434	571	796	972	1311	1335	1151	192	74	376	76	125	222	167	725	633	1161	724	1248	549	869	451	448	204	941	45	140	292	199	626	773	141	129	1920					
		68.68%	51.67%	77.73%	70.70%	67.01%	48.02%	51.86%	63.36%	73.57%	74.33%	68.23%	43.74%	74.00%	73.29%	71.70%	58.14%	54.95%	64.73%	72.21%	70.18%	83.11%	75.26%	81.25%	72.72%	69.19%	64.06%	69.78%	46.05%	69.76%	36.29%	75.68%	77.25%	71.33%	67.82%	60.53%	62.11%	52.65%	96.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	127	11	1	6	1	1	9	10	8	5	4	1	0	1	0	0	4	0	5	5	1	3	1	2	1	1	2	3	4	2	1	6	3	3	5	1	1	15					
		0.37%	0.59%	0.13%	0.42%	0.05%	0.08%	0.59%	0.65%	0.45%	0.28%	0.24%	0.23%	0.00%	0.19%	0.00%	0.00%	0.99%	0.00%	0.50%	0.55%	0.07%	0.31%	0.07%	0.26%	0.08%	0.14%	0.31%	0.68%	0.30%	1.61%	0.54%	1.59%	1.08%	0.33%	0.39%	0.44%	0.41%	0.75%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
