Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Тимская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	130	8	8	5	5	5	5	4	5	4	6	4	5	4	4	5	4	4	5	5	5	5	5	6	5	4	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	8	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	10	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	2					
14	Число погашенных открепительных удостоверений	122	2	8	5	4	5	5	4	5	4	6	4	5	4	4	5	4	4	5	5	5	5	5	5	5	4	5					
15	Число открепительных удостоверений выданных ТИК	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	142	10	11	1	0	7	2	3	12	5	8	11	6	4	0	5	11	5	7	2	4	2	15	2	2	1	6					
		1.96%	1.07%	1.17%	0.37%	0.0%	1.98%	1.01%	1.92%	3.29%	3.35%	2.19%	11.34%	2.48%	2.35%	0.0%	1.26%	5.52%	4.31%	2.35%	0.58%	4.81%	0.86%	8.77%	0.71%	0.89%	1.16%	2.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	20	12	0	0	5	0	2	2	0	0	0	4	0	0	0	3	1	1	1	1	0	3	5	0	2	1					
		0.87%	2.14%	1.27%	0.0%	0.0%	1.41%	0.0%	1.28%	0.54%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	1.50%	0.86%	0.33%	0.29%	1.20%	0.0%	1.75%	1.78%	0.0%	2.32%	0.36%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	193	20	22	3	11	11	4	4	8	5	11	2	4	2	2	22	7	2	12	9	3	4	9	10	2	0	4					
		2.67%	2.14%	2.34%	1.11%	5.47%	3.11%	2.03%	2.56%	2.19%	3.35%	3.02%	2.06%	1.65%	1.17%	2.35%	5.55%	3.51%	1.72%	4.04%	2.61%	3.61%	1.72%	5.26%	3.57%	0.89%	0.0%	1.45%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	81	10	9	4	0	7	1	0	8	2	2	1	3	4	1	6	4	2	8	1	0	1	1	1	0	1	4					
		1.12%	1.07%	0.95%	1.49%	0.0%	1.98%	0.50%	0.0%	2.19%	1.34%	0.54%	1.03%	1.24%	2.35%	1.17%	1.51%	2.01%	1.72%	2.69%	0.29%	0.0%	0.43%	0.58%	0.35%	0.0%	1.16%	1.45%					
22	"5. ""За Русь Святую"""	40	0	7	1	0	1	1	1	3	3	3	0	2	0	1	4	2	3	0	1	0	2	1	0	4	0	0					
		0.55%	0.0%	0.74%	0.37%	0.0%	0.28%	0.50%	0.64%	0.82%	2.01%	0.82%	0.0%	0.82%	0.0%	1.17%	1.01%	1.00%	2.58%	0.0%	0.29%	0.0%	0.86%	0.58%	0.0%	1.79%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	19	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	1	2	0	0	2	1	0	0	2					
		0.45%	2.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.25%	1.50%	0.86%	0.33%	0.58%	0.0%	0.0%	1.16%	0.35%	0.0%	0.0%	0.72%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	9	11	3	0	2	0	1	2	2	0	0	3	0	0	4	0	1	1	4	0	0	1	2	1	0	0					
		0.65%	0.96%	1.17%	1.11%	0.0%	0.56%	0.0%	0.64%	0.54%	1.34%	0.0%	0.0%	1.24%	0.0%	0.0%	1.01%	0.0%	0.86%	0.33%	1.16%	0.0%	0.0%	0.58%	0.71%	0.44%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	1	2	0	5	2	1	0	2	0	2	0	2	0	0	2	2	0	0	0	0	0	0	4	1	0	0					
		0.36%	0.10%	0.21%	0.0%	2.48%	0.56%	0.50%	0.0%	0.54%	0.0%	0.54%	0.0%	0.82%	0.0%	0.0%	0.50%	1.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.44%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	6	1	0	0	1	2	0	1	0	1	0	0	1	2	0	1	0	0	3	0	0	0	0	0	0	0					
		0.26%	0.64%	0.10%	0.0%	0.0%	0.28%	1.01%	0.0%	0.27%	0.0%	0.27%	0.0%	0.0%	0.58%	2.35%	0.0%	0.50%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	579	53	79	28	23	36	22	24	20	7	28	7	17	11	5	43	17	8	16	22	8	29	15	17	10	10	24					
		8.02%	5.68%	8.42%	10.44%	11.44%	10.19%	11.16%	15.38%	5.49%	4.69%	7.69%	7.21%	7.05%	6.47%	5.88%	10.85%	8.54%	6.89%	5.38%	6.39%	9.63%	12.5%	8.77%	6.07%	4.48%	11.62%	8.75%					
28	"11. ""Истинные патриоты России"""	27	1	1	0	0	0	2	2	12	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0					
		0.37%	0.10%	0.10%	0.0%	0.0%	0.0%	1.01%	1.28%	3.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	0	14	1	0	4	5	8	11	1	2	3	5	1	0	7	3	1	4	5	1	3	7	6	9	0	2					
		1.42%	0.0%	1.49%	0.37%	0.0%	1.13%	2.53%	5.12%	3.02%	0.67%	0.54%	3.09%	2.07%	0.58%	0.0%	1.76%	1.50%	0.86%	1.34%	1.45%	1.20%	1.29%	4.09%	2.14%	4.03%	0.0%	0.72%					
30	"13. ""Демократическая партия России"""	32	3	6	6	0	1	0	0	6	1	0	0	1	0	0	1	1	1	1	2	0	0	0	1	0	0	1					
		0.44%	0.32%	0.63%	2.23%	0.0%	0.28%	0.0%	0.0%	1.64%	0.67%	0.0%	0.0%	0.41%	0.0%	0.0%	0.25%	0.50%	0.86%	0.33%	0.58%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	82	17	19	2	2	4	5	0	3	1	0	1	2	0	2	1	2	0	6	3	1	2	1	2	1	0	5					
		1.13%	1.82%	2.02%	0.74%	0.99%	1.13%	2.53%	0.0%	0.82%	0.67%	0.0%	1.03%	0.82%	0.0%	2.35%	0.25%	1.00%	0.0%	2.02%	0.87%	1.20%	0.86%	0.58%	0.71%	0.44%	0.0%	1.82%					
32	"15. ""Партия СЛОН"""	7	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0					
		0.09%	0.0%	0.0%	0.74%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.50%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	414	66	57	17	10	23	7	16	21	12	15	4	22	7	0	45	4	7	15	10	0	12	3	18	6	2	15					
		5.73%	7.08%	6.07%	6.34%	4.97%	6.51%	3.55%	10.25%	5.76%	8.05%	4.12%	4.12%	9.12%	4.11%	0.0%	11.36%	2.01%	6.03%	5.05%	2.90%	0.0%	5.17%	1.75%	6.42%	2.69%	2.32%	5.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	2	1	0	0	0	2	1	0	0	4	2	3	2	0	0	1	2	3	2	1	0	1	2	1	0	0					
		0.41%	0.21%	0.10%	0.0%	0.0%	0.0%	1.01%	0.64%	0.0%	0.0%	1.09%	2.06%	1.24%	1.17%	0.0%	0.0%	0.50%	1.72%	1.01%	0.58%	1.20%	0.0%	0.58%	0.71%	0.44%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1017	116	157	29	44	50	6	17	49	31	58	37	24	21	12	25	26	10	57	56	7	19	23	57	31	26	29					
		14.09%	12.44%	16.73%	10.82%	21.89%	14.16%	3.04%	10.89%	13.46%	20.80%	15.93%	38.14%	9.95%	12.35%	14.11%	6.31%	13.06%	8.62%	19.19%	16.27%	8.43%	8.18%	13.45%	20.35%	13.90%	30.23%	10.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	159	35	29	0	0	1	7	4	13	6	3	0	3	4	2	10	4	0	7	4	1	2	4	8	3	3	6					
		2.20%	3.75%	3.09%	0.0%	0.0%	0.28%	3.55%	2.56%	3.57%	4.02%	0.82%	0.0%	1.24%	2.35%	2.35%	2.52%	2.01%	0.0%	2.35%	1.16%	1.20%	0.86%	2.33%	2.85%	1.34%	3.48%	2.18%					
37	"20. ""Политическая партия ""Единая Россия"""	2294	277	266	102	68	68	48	54	92	49	145	20	97	74	40	89	45	44	111	130	24	90	27	72	106	23	133					
		31.79%	29.72%	28.35%	38.05%	33.83%	19.26%	24.36%	34.61%	25.27%	32.88%	39.83%	20.61%	40.24%	43.52%	47.05%	22.47%	22.61%	37.93%	37.37%	37.79%	28.91%	38.79%	15.78%	25.71%	47.53%	26.74%	48.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	2	1	0	0	1	0	0	2	0	3	0	2	2	0	0	0	1	1	5	1	3	0	0	2	0	1					
		0.37%	0.21%	0.10%	0.0%	0.0%	0.28%	0.0%	0.0%	0.54%	0.0%	0.82%	0.0%	0.82%	1.17%	0.0%	0.0%	0.0%	0.86%	0.33%	1.45%	1.20%	1.29%	0.0%	0.0%	0.89%	0.0%	0.36%					
39	"22. ""Развитие предпринимательства"""	13	3	1	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	2	0	1	0	0	0	1	0	0					
		0.18%	0.32%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.58%	2.35%	0.0%	0.0%	0.0%	0.67%	0.0%	1.20%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1382	200	163	57	27	103	66	13	74	14	72	5	33	25	10	118	45	16	28	53	25	56	42	51	36	16	34					
		19.15%	21.45%	17.37%	21.26%	13.43%	29.17%	33.50%	8.33%	20.32%	9.39%	19.78%	5.15%	13.69%	14.70%	11.76%	29.79%	22.61%	13.79%	9.42%	15.40%	30.12%	24.13%	24.56%	18.21%	16.14%	18.60%	12.40%					
																																	
41	Против всех	261	48	52	7	0	16	11	6	6	5	5	4	8	6	3	7	9	9	10	16	5	4	8	7	2	0	7					
		3.61%	5.15%	5.54%	2.61%	0.0%	4.53%	5.58%	3.84%	1.64%	3.35%	1.37%	4.12%	3.31%	3.52%	3.52%	1.76%	4.52%	7.75%	3.36%	4.65%	6.02%	1.72%	4.67%	2.49%	0.89%	0.0%	2.55%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
