Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
"Наименование Избирательной комиссии:    Рязань, Октябрьская"																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659					
		19.67%	21.55%	24.40%	25.70%	20.92%	14.48%	19.95%	12.62%	21.11%	23.44%	17.99%	19.18%	14.24%	16.83%	15.01%	11.96%	20.09%	22.46%	24.31%	25.77%	25.63%	22.75%	21.48%	19.53%	20.63%	22.50%	21.20%	22.54%	21.13%	21.79%	20.73%	18.80%	18.61%	20.38%	15.03%	11.53%	19.07%	18.50%	21.52%	14.99%	17.10%	18.08%	23.61%	16.88%	19.47%	15.57%	18.03%	17.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	542	30	17	12	2	9	10	5	10	20	4	18	13	7	9	20	25	9	15	8	10	12	5	5	8	8	23	9	11	18	14	11	10	10	14	21	6	15	8	14	5	11	5	5	13	15	7	6					
		0.87%	2.09%	1.13%	0.87%	0.24%	1.03%	0.79%	0.60%	0.72%	1.25%	0.58%	1.36%	1.14%	1.71%	0.71%	1.22%	1.61%	0.61%	0.94%	0.63%	0.75%	0.80%	0.42%	0.47%	0.67%	0.55%	1.41%	0.57%	0.80%	1.09%	1.19%	0.96%	0.81%	0.66%	0.82%	1.77%	0.39%	0.92%	0.53%	0.96%	0.42%	0.83%	0.55%	0.36%	0.84%	1.05%	0.47%	0.41%					
23	6.Политическая партия «Партия социальной справедливости»	238	5	6	5	1	10	3	4	3	5	0	7	3	1	3	4	18	5	6	4	4	5	2	3	4	5	6	9	6	4	7	9	3	11	3	1	5	8	3	10	3	3	4	13	6	7	0	1					
		0.38%	0.35%	0.40%	0.36%	0.12%	1.14%	0.24%	0.48%	0.22%	0.31%	0.00%	0.53%	0.26%	0.24%	0.24%	0.24%	1.16%	0.34%	0.38%	0.32%	0.30%	0.33%	0.17%	0.28%	0.33%	0.34%	0.37%	0.57%	0.43%	0.24%	0.59%	0.78%	0.24%	0.73%	0.17%	0.08%	0.33%	0.49%	0.20%	0.68%	0.25%	0.23%	0.44%	0.94%	0.39%	0.49%	0.00%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	6360	112	144	126	74	117	105	105	146	153	60	123	139	45	153	239	160	122	162	119	150	149	110	106	106	150	144	158	114	160	103	138	137	138	187	127	168	153	155	155	122	155	94	150	138	146	147	196					
		10.21%	7.81%	9.60%	9.10%	9.00%	13.34%	8.31%	12.62%	10.52%	9.54%	8.71%	9.29%	12.14%	10.98%	12.15%	14.58%	10.30%	8.33%	10.13%	9.38%	11.18%	9.91%	9.27%	10.00%	8.82%	10.29%	8.80%	10.03%	8.25%	9.69%	8.75%	12.01%	11.04%	9.10%	10.89%	10.69%	11.05%	9.38%	10.33%	10.61%	10.28%	11.63%	10.42%	10.87%	8.87%	10.20%	9.93%	13.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5404	130	143	121	61	84	100	59	115	134	63	110	103	29	98	105	132	140	137	106	113	132	94	89	101	126	155	151	151	173	128	115	113	126	156	85	146	123	126	128	90	108	90	122	132	144	124	93					
		8.67%	9.07%	9.53%	8.74%	7.42%	9.58%	7.92%	7.09%	8.29%	8.35%	9.14%	8.31%	8.99%	7.07%	7.78%	6.41%	8.50%	9.56%	8.56%	8.35%	8.42%	8.78%	7.92%	8.40%	8.40%	8.64%	9.47%	9.59%	10.93%	10.47%	10.88%	10.01%	9.11%	8.31%	9.09%	7.15%	9.60%	7.54%	8.39%	8.76%	7.58%	8.10%	9.98%	8.84%	8.48%	10.06%	8.37%	6.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	772	21	5	20	16	12	11	9	8	15	10	13	14	3	9	17	15	11	18	15	16	13	11	16	16	17	23	23	22	21	19	8	13	14	17	27	25	24	24	32	11	25	16	14	22	23	20	18					
		1.24%	1.46%	0.33%	1.44%	1.95%	1.37%	0.87%	1.08%	0.58%	0.94%	1.45%	0.98%	1.22%	0.73%	0.71%	1.04%	0.97%	0.75%	1.13%	1.18%	1.19%	0.86%	0.93%	1.51%	1.33%	1.17%	1.41%	1.46%	1.59%	1.27%	1.61%	0.70%	1.05%	0.92%	0.99%	2.27%	1.64%	1.47%	1.60%	2.19%	0.93%	1.88%	1.77%	1.01%	1.41%	1.61%	1.35%	1.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31700	669	682	579	443	405	660	498	678	786	361	674	616	232	731	955	754	719	739	608	578	739	626	571	625	717	808	736	639	779	549	580	649	786	945	699	759	855	717	778	648	687	425	735	814	805	833	829					
		50.88%	46.65%	45.47%	41.81%	53.89%	46.18%	52.26%	59.86%	48.85%	49.00%	52.39%	50.91%	53.80%	56.59%	58.06%	58.27%	48.55%	49.08%	46.19%	47.91%	43.07%	49.17%	52.74%	53.87%	51.99%	49.18%	49.36%	46.73%	46.24%	47.15%	46.64%	50.48%	52.30%	51.85%	55.04%	58.84%	49.90%	52.39%	47.77%	53.25%	54.59%	51.54%	47.12%	53.26%	52.31%	56.22%	56.25%	56.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1960	70	49	78	19	36	54	17	45	51	27	42	28	8	22	28	46	50	48	42	46	41	33	22	39	46	55	56	56	51	54	29	39	52	48	29	59	65	67	52	42	34	12	49	54	19	28	23					
		3.15%	4.88%	3.27%	5.63%	2.31%	4.10%	4.28%	2.04%	3.24%	3.18%	3.92%	3.17%	2.45%	1.95%	1.75%	1.71%	2.96%	3.41%	3.00%	3.31%	3.43%	2.73%	2.78%	2.08%	3.24%	3.16%	3.36%	3.56%	4.05%	3.09%	4.59%	2.52%	3.14%	3.43%	2.80%	2.44%	3.88%	3.98%	4.46%	3.56%	3.54%	2.55%	1.33%	3.55%	3.47%	1.33%	1.89%	1.56%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
