Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Новоалександровская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956					
		14.23%	17.64%	18.17%	22.29%	19.44%	19.64%	21.97%	18.04%	18.09%	12.31%	18.82%	19.59%	13.12%	18.52%	15.20%	7.84%	11.32%	14.24%	11.46%	17.57%	14.94%	9.76%	9.38%	4.71%	9.68%	14.21%	8.00%	7.69%	8.33%	11.64%	10.38%	13.14%	10.85%	7.26%	11.59%	21.36%	13.78%	8.33%	16.04%	18.57%	19.88%	5.15%	16.48%	10.50%	12.06%	13.49%	8.62%	12.43%	11.04%	13.64%	7.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	287	18	7	16	12	14	8	4	9	9	7	17	19	5	4	8	3	5	0	6	4	9	0	0	1	3	3	1	1	2	7	9	17	1	1	1	4	0	0	3	0	2	2	14	4	1	7	8	8	3	0					
		1.06%	2.15%	1.13%	2.58%	1.02%	1.32%	0.94%	0.89%	1.48%	1.04%	0.94%	1.83%	1.74%	4.63%	0.69%	2.99%	1.89%	1.48%	0.00%	1.05%	0.77%	1.99%	0.00%	0.00%	0.40%	0.26%	0.75%	1.10%	0.46%	0.43%	0.88%	0.86%	1.45%	0.81%	0.61%	0.34%	0.59%	0.00%	0.00%	2.14%	0.00%	1.47%	1.14%	0.92%	0.50%	0.79%	0.51%	0.60%	1.24%	1.05%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14386	381	229	241	448	435	367	191	258	476	275	379	553	56	313	197	79	158	40	247	238	271	94	61	163	591	192	52	151	288	567	631	795	80	85	144	291	78	65	88	76	80	119	935	438	55	921	775	399	182	158					
		52.92%	45.41%	36.82%	38.93%	38.03%	41.08%	43.13%	42.54%	42.43%	54.78%	36.96%	40.80%	50.73%	51.85%	54.06%	73.51%	49.69%	46.88%	41.67%	43.41%	45.59%	60.09%	58.75%	71.76%	65.73%	51.84%	48.00%	57.14%	69.91%	62.07%	70.88%	60.10%	67.95%	64.52%	51.83%	48.81%	43.11%	54.17%	61.32%	62.86%	47.20%	58.82%	67.61%	61.72%	54.48%	43.65%	67.28%	58.01%	62.05%	63.64%	73.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	88	3	2	5	5	8	5	2	1	0	3	8	4	0	1	2	0	0	1	0	1	1	0	0	1	0	4	0	1	1	4	2	0	1	0	1	1	0	0	0	0	0	0	8	3	0	3	0	4	2	0					
		0.32%	0.36%	0.32%	0.81%	0.42%	0.76%	0.59%	0.45%	0.16%	0.00%	0.40%	0.86%	0.37%	0.00%	0.17%	0.75%	0.00%	0.00%	1.04%	0.00%	0.19%	0.22%	0.00%	0.00%	0.40%	0.00%	1.00%	0.00%	0.46%	0.22%	0.50%	0.19%	0.00%	0.81%	0.00%	0.34%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.37%	0.00%	0.22%	0.00%	0.62%	0.70%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
