Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Железноводская городская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	458	4	7	8	6	2	2	8	8	27	10	37	102	39	55	27	7	6	12	9	13	3	8	8	8	6	0	3	29	4					
14	Число неиспользованных открепительных удостоверений	96	2	7	2	0	1	5	4	3	3	0	3	3	0	0	0	17	4	6	2	4	2	3	1	5	7	0	2	7	3					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	1161	77	44	35	60	44	47	61	59	51	31	20	56	10	8	0	15	63	27	50	54	53	47	46	32	34	5	41	58	33					
		5.20%	6.40%	6.29%	4.17%	6.15%	4.82%	6.31%	7.94%	5.92%	5.73%	3.45%	4.83%	5.63%	16.95%	6.61%	0.00%	1.46%	5.01%	4.51%	5.02%	5.61%	5.17%	5.56%	8.41%	4.86%	3.51%	1.28%	5.38%	6.50%	4.01%					
19	. Малышкин Олег Александрович	527	28	16	23	28	23	18	20	29	23	19	7	27	0	1	0	21	31	13	28	20	20	20	13	12	17	2	20	21	27					
		2.36%	2.33%	2.29%	2.74%	2.87%	2.52%	2.42%	2.60%	2.91%	2.58%	2.11%	1.69%	2.71%	0.00%	0.83%	0.00%	2.05%	2.47%	2.17%	2.81%	2.08%	1.95%	2.36%	2.38%	1.82%	1.75%	0.51%	2.62%	2.35%	3.28%					
20	. Миронов Сергей Михайлович	141	8	3	6	3	7	3	6	8	6	10	2	8	0	0	0	5	8	3	6	4	8	6	4	5	4	3	3	5	7					
		0.63%	0.67%	0.43%	0.71%	0.31%	0.77%	0.40%	0.78%	0.80%	0.67%	1.11%	0.48%	0.80%	0.00%	0.00%	0.00%	0.49%	0.64%	0.50%	0.60%	0.42%	0.78%	0.71%	0.73%	0.76%	0.41%	0.77%	0.39%	0.56%	0.85%					
21	. Путин Владимир Владимирович	14869	749	433	571	628	580	478	495	605	582	557	274	665	34	89	24	884	843	383	625	657	687	543	347	444	661	339	535	575	582					
		66.65%	62.26%	61.95%	67.98%	64.41%	63.53%	64.16%	64.45%	60.68%	65.39%	61.96%	66.18%	66.83%	57.63%	73.55%	64.86%	86.16%	67.06%	63.94%	62.69%	68.22%	67.02%	64.18%	63.44%	67.48%	68.14%	86.92%	70.21%	64.46%	70.72%					
22	. Хакамада Ирина Муцуовна	715	53	27	30	23	29	18	28	52	27	43	14	37	1	6	4	17	50	27	41	28	16	23	11	22	30	0	22	22	14					
		3.20%	4.41%	3.86%	3.57%	2.36%	3.18%	2.42%	3.65%	5.22%	3.03%	4.78%	3.38%	3.72%	1.69%	4.96%	10.81%	1.66%	3.98%	4.51%	4.11%	2.91%	1.56%	2.72%	2.01%	3.34%	3.09%	0.00%	2.89%	2.47%	1.70%					
23	. Харитонов Николай Михайлович	3799	193	154	142	181	177	152	120	204	153	184	73	153	12	12	5	61	206	115	185	141	193	159	99	105	192	31	110	165	122					
		17.03%	16.04%	22.03%	16.90%	18.56%	19.39%	20.40%	15.62%	20.46%	17.19%	20.47%	17.63%	15.38%	20.34%	9.92%	13.51%	5.95%	16.39%	19.20%	18.56%	14.64%	18.83%	18.79%	18.10%	15.96%	19.79%	7.95%	14.44%	18.50%	14.82%					
																																				
24	Против всех	970	90	22	31	48	49	24	32	40	40	50	21	41	2	5	3	18	54	25	55	55	36	42	25	33	28	7	27	39	28					
		4.35%	7.48%	3.15%	3.69%	4.92%	5.37%	3.22%	4.17%	4.01%	4.49%	5.56%	5.07%	4.12%	3.39%	4.13%	8.11%	1.75%	4.30%	4.17%	5.52%	5.71%	3.51%	4.96%	4.57%	5.02%	2.89%	1.79%	3.54%	4.37%	3.40%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
