Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Прохоровская 																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847					
		0.23%	0.20%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.61%	0.0%	0.68%	0.0%	0.31%	0.40%	0.0%	0.25%	0.51%	0.0%	0.0%	0.86%	0.0%	0.76%	0.0%	0.84%	0.0%	1.39%	0.43%	0.0%	0.21%	0.15%	0.12%	0.0%	0.27%	0.15%	0.35%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.97%	0.54%	0.0%	0.4%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	4	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	2	2	0	1	2	4	3	0	0	0	2	0	0	12	1	0	2					
		0.25%	0.41%	0.51%	0.0%	0.0%	0.0%	0.47%	0.23%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.19%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.21%	0.30%	0.24%	0.0%	0.13%	0.30%	0.70%	0.32%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	6.48%	0.81%	0.0%	0.75%					
27	"10. ""Аграрная партия России"""	1135	72	10	26	9	2	9	33	11	90	17	5	17	12	12	10	18	6	15	19	17	23	31	17	2	69	44	8	40	13	40	11	45	22	40	24	26	21	19	31	17	16	9	25	19	52	1	1	20	39					
		6.73%	7.51%	5.10%	4.77%	6.33%	1.16%	4.24%	7.87%	6.66%	18.82%	12.31%	2.20%	5.24%	4.42%	8.21%	4.85%	5.71%	2.40%	5.33%	4.85%	8.67%	15.75%	10.23%	7.35%	1.70%	13.24%	16.92%	6.72%	7.50%	9.09%	17.31%	9.73%	9.47%	3.33%	4.84%	3.34%	3.54%	3.24%	3.36%	3.40%	4.78%	11.85%	5.29%	6.14%	14.50%	16.93%	0.54%	0.81%	4.0%	14.66%					
28	"11. ""Истинные патриоты России"""	46	2	0	3	0	0	0	0	0	1	1	1	0	1	0	0	0	0	8	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	1	0	1	0	1	0	3	4	0	2	0	1	3	1	0	6					
		0.27%	0.20%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.72%	0.44%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	2.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.76%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.13%	0.0%	0.17%	0.0%	0.84%	2.96%	0.0%	0.49%	0.0%	0.32%	1.62%	0.81%	0.0%	2.25%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	192	7	4	12	4	0	2	6	2	1	0	0	4	8	1	0	5	1	1	6	0	1	8	3	0	12	1	2	1	1	2	0	6	6	11	9	9	9	5	15	6	1	3	4	1	3	0	4	4	1					
		1.13%	0.73%	2.04%	2.20%	2.81%	0.0%	0.94%	1.43%	1.21%	0.20%	0.0%	0.0%	1.23%	2.95%	0.68%	0.0%	1.58%	0.40%	0.35%	1.53%	0.0%	0.68%	2.64%	1.29%	0.0%	2.30%	0.38%	1.68%	0.18%	0.69%	0.86%	0.0%	1.26%	0.91%	1.33%	1.25%	1.22%	1.38%	0.88%	1.64%	1.69%	0.74%	1.76%	0.98%	0.76%	0.97%	0.0%	3.25%	0.8%	0.37%					
30	"13. ""Демократическая партия России"""	58	3	1	2	1	3	0	0	1	2	0	0	1	0	0	1	0	1	1	3	1	0	3	0	0	0	0	0	1	2	3	2	4	5	2	2	1	2	3	1	0	0	2	3	0	0	0	1	0	0					
		0.34%	0.31%	0.51%	0.36%	0.70%	1.75%	0.0%	0.0%	0.60%	0.41%	0.0%	0.0%	0.30%	0.0%	0.0%	0.48%	0.0%	0.40%	0.35%	0.76%	0.51%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	1.39%	1.29%	1.76%	0.84%	0.75%	0.24%	0.27%	0.13%	0.30%	0.53%	0.10%	0.0%	0.0%	1.17%	0.73%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	2	2	1	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	2	2	1	0	10	0	2	0	2	1	0	1	0	0	2	1	3	0	0	1	2	0	1	0	1	0	0					
		0.26%	0.20%	1.02%	0.18%	0.0%	0.0%	0.0%	0.47%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.40%	0.0%	0.51%	0.0%	0.0%	0.0%	0.86%	1.70%	0.19%	0.0%	8.40%	0.0%	1.39%	0.0%	1.76%	0.21%	0.0%	0.12%	0.0%	0.0%	0.30%	0.17%	0.32%	0.0%	0.0%	0.58%	0.49%	0.0%	0.32%	0.0%	0.81%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	25	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	3	2	3	0	0	1	0	1	0	0	1	0	0	0	0					
		0.14%	0.10%	0.51%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.51%	0.51%	0.0%	0.33%	0.0%	0.85%	0.19%	0.0%	0.84%	0.18%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.41%	0.27%	0.46%	0.0%	0.0%	0.28%	0.0%	0.58%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1248	75	15	44	7	5	14	16	33	40	0	23	6	21	11	6	6	14	28	16	5	3	13	27	2	28	10	5	42	11	8	4	74	70	77	80	53	52	44	93	42	10	16	26	4	6	7	15	29	12					
		7.40%	7.82%	7.65%	8.08%	4.92%	2.92%	6.60%	3.81%	20.0%	8.36%	0.0%	10.13%	1.85%	7.74%	7.53%	2.91%	1.90%	5.62%	9.96%	4.09%	2.55%	2.05%	4.29%	11.68%	1.70%	5.37%	3.84%	4.20%	7.87%	7.69%	3.46%	3.53%	15.57%	10.62%	9.33%	11.14%	7.23%	8.02%	7.80%	10.20%	11.83%	7.40%	9.41%	6.38%	3.05%	1.95%	3.78%	12.19%	5.8%	4.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	76	2	4	2	1	0	1	5	0	0	2	0	3	0	0	2	3	1	2	6	1	0	3	2	0	1	3	2	1	0	0	1	4	0	5	2	2	2	0	2	1	0	0	4	0	2	2	2	0	0					
		0.45%	0.20%	2.04%	0.36%	0.70%	0.0%	0.47%	1.19%	0.0%	0.0%	1.44%	0.0%	0.92%	0.0%	0.0%	0.97%	0.95%	0.40%	0.71%	1.53%	0.51%	0.0%	0.99%	0.86%	0.0%	0.19%	1.15%	1.68%	0.18%	0.0%	0.0%	0.88%	0.84%	0.0%	0.60%	0.27%	0.27%	0.30%	0.0%	0.21%	0.28%	0.0%	0.0%	0.98%	0.0%	0.65%	1.08%	1.62%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2055	141	11	85	22	18	35	55	7	76	20	12	17	26	7	30	17	43	34	69	13	14	35	17	9	46	34	9	42	11	19	23	44	101	125	91	114	96	96	125	44	19	16	66	13	36	9	4	42	17					
		12.19%	14.71%	5.61%	15.62%	15.49%	10.52%	16.50%	13.12%	4.24%	15.89%	14.49%	5.28%	5.24%	9.59%	4.79%	14.56%	5.39%	17.26%	12.09%	17.64%	6.63%	9.58%	11.55%	7.35%	7.69%	8.82%	13.07%	7.56%	7.87%	7.69%	8.22%	20.35%	9.26%	15.32%	15.15%	12.67%	15.55%	14.81%	17.02%	13.72%	12.39%	14.07%	9.41%	16.21%	9.92%	11.72%	4.86%	3.25%	8.4%	6.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	354	21	10	17	2	4	5	8	4	16	0	1	4	8	1	9	7	8	2	11	0	1	3	1	2	12	3	4	4	3	5	5	12	17	14	21	25	14	8	14	8	2	4	10	2	7	6	0	4	5					
		2.09%	2.19%	5.10%	3.12%	1.40%	2.33%	2.35%	1.90%	2.42%	3.34%	0.0%	0.44%	1.23%	2.95%	0.68%	4.36%	2.22%	3.21%	0.71%	2.81%	0.0%	0.68%	0.99%	0.43%	1.70%	2.30%	1.15%	3.36%	0.75%	2.09%	2.16%	4.42%	2.52%	2.57%	1.69%	2.92%	3.41%	2.16%	1.41%	1.53%	2.25%	1.48%	2.35%	2.45%	1.52%	2.28%	3.24%	0.0%	0.8%	1.87%					
37	"20. ""Политическая партия ""Единая Россия"""	6207	367	62	135	15	74	83	205	81	121	60	141	151	65	63	74	176	109	132	123	115	51	111	90	60	160	67	49	237	67	80	45	158	191	267	263	230	176	167	354	93	58	66	122	71	116	80	55	263	108					
		36.81%	38.30%	31.63%	24.81%	10.56%	43.27%	39.15%	48.92%	49.09%	25.31%	43.47%	62.11%	46.60%	23.98%	43.15%	35.92%	55.87%	43.77%	46.97%	31.45%	58.67%	34.93%	36.63%	38.96%	51.28%	30.71%	25.76%	41.17%	44.46%	46.85%	34.63%	39.82%	33.26%	28.98%	32.36%	36.62%	31.37%	27.16%	29.60%	38.85%	26.19%	42.96%	38.82%	29.97%	54.19%	37.78%	43.24%	44.71%	52.6%	40.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	1	0	1	0	1	0	0	0	0	0	0	2	4	1	1	0	0	1	1	0	1	0	3	0	1	2	1	2	0	1	1	0	3	0	3	3	0	2	1	1	0	0	2	0	0	0	1	2	0					
		0.25%	0.10%	0.0%	0.18%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	1.47%	0.68%	0.48%	0.0%	0.0%	0.35%	0.25%	0.0%	0.68%	0.0%	1.29%	0.0%	0.19%	0.76%	0.84%	0.37%	0.0%	0.43%	0.88%	0.0%	0.45%	0.0%	0.41%	0.40%	0.0%	0.35%	0.10%	0.28%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.81%	0.4%	0.0%					
39	"22. ""Развитие предпринимательства"""	67	3	1	4	0	0	0	0	0	2	0	0	1	1	2	0	1	1	1	22	0	0	1	0	0	0	2	0	2	0	2	0	0	0	5	3	2	0	3	2	1	0	1	0	0	3	0	1	0	0					
		0.39%	0.31%	0.51%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.30%	0.36%	1.36%	0.0%	0.31%	0.40%	0.35%	5.62%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.76%	0.0%	0.37%	0.0%	0.86%	0.0%	0.0%	0.0%	0.60%	0.41%	0.27%	0.0%	0.53%	0.21%	0.28%	0.0%	0.58%	0.0%	0.0%	0.97%	0.0%	0.81%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2468	121	28	106	56	28	35	33	19	59	24	26	67	79	22	41	28	26	20	21	29	30	27	31	12	125	59	5	34	16	37	10	71	124	116	97	104	131	91	111	54	8	22	62	7	34	38	8	82	54					
		14.63%	12.63%	14.28%	19.48%	39.43%	16.37%	16.50%	7.87%	11.51%	12.34%	17.39%	11.45%	20.67%	29.15%	15.06%	19.90%	8.88%	10.44%	7.11%	5.37%	14.79%	20.54%	8.91%	13.41%	10.25%	23.99%	22.69%	4.20%	6.37%	11.18%	16.01%	8.84%	14.94%	18.81%	14.06%	13.50%	14.18%	20.21%	16.13%	12.18%	15.21%	5.92%	12.94%	15.23%	5.34%	11.07%	20.54%	6.50%	16.4%	20.30%					
																																																								
41	Против всех	657	48	11	22	4	4	4	5	2	12	5	2	10	8	3	3	9	9	9	11	2	11	18	10	8	15	10	4	21	6	2	2	10	36	54	25	43	34	58	45	25	0	2	10	1	6	4	3	7	4					
		3.89%	5.01%	5.61%	4.04%	2.81%	2.33%	1.88%	1.19%	1.21%	2.51%	3.62%	0.88%	3.08%	2.95%	2.05%	1.45%	2.85%	3.61%	3.20%	2.81%	1.02%	7.53%	5.94%	4.32%	6.83%	2.87%	3.84%	3.36%	3.93%	4.19%	0.86%	1.76%	2.10%	5.46%	6.54%	3.48%	5.86%	5.24%	10.28%	4.93%	7.04%	0.0%	1.17%	2.45%	0.76%	1.95%	2.16%	2.43%	1.4%	1.50%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
