Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
"Наименование Избирательной комиссии:    Прокопьевск, Центральная"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2713	135	91	105	63	114	42	87	127	115	73	71	63	97	69	58	122	104	157	158	92	53	181	60	38	86	175	66	95	0	0	5	0	5	0	2	4					
		6.05%	8.51%	5.86%	7.26%	3.53%	5.75%	7.65%	5.55%	6.49%	6.08%	6.31%	8.19%	3.14%	5.97%	4.69%	6.33%	7.64%	7.16%	8.82%	7.43%	5.67%	2.66%	9.95%	4.47%	6.16%	6.51%	7.55%	5.95%	7.26%	0.00%	0.00%	2.70%	0.00%	1.40%	0.00%	4.26%	1.27%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3409	193	123	97	67	131	69	165	93	152	110	80	90	140	105	45	162	167	212	204	70	102	257	48	66	112	113	91	101	1	0	7	0	27	0	3	6					
		7.60%	12.17%	7.92%	6.71%	3.75%	6.61%	12.57%	10.52%	4.75%	8.03%	9.52%	9.23%	4.48%	8.62%	7.14%	4.91%	10.15%	11.50%	11.91%	9.60%	4.31%	5.12%	14.13%	3.57%	10.70%	8.48%	4.87%	8.21%	7.72%	0.13%	0.00%	3.78%	0.00%	7.56%	0.00%	6.38%	1.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	175	4	7	12	10	12	0	6	12	13	8	2	4	3	7	2	10	3	14	7	6	6	7	4	1	1	5	7	0	0	0	2	0	0	0	0	0					
		0.39%	0.25%	0.45%	0.83%	0.56%	0.61%	0.00%	0.38%	0.61%	0.69%	0.69%	0.23%	0.20%	0.18%	0.48%	0.22%	0.63%	0.21%	0.79%	0.33%	0.37%	0.30%	0.38%	0.30%	0.16%	0.08%	0.22%	0.63%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3005	156	135	123	78	135	36	119	90	143	81	59	201	113	128	28	91	98	146	123	81	122	168	72	34	102	160	96	62	1	0	3	0	14	0	5	2					
		6.70%	9.84%	8.69%	8.51%	4.36%	6.81%	6.56%	7.59%	4.60%	7.55%	7.01%	6.81%	10.01%	6.96%	8.71%	3.06%	5.70%	6.75%	8.20%	5.79%	4.99%	6.12%	9.24%	5.36%	5.51%	7.72%	6.90%	8.66%	4.74%	0.13%	0.00%	1.62%	0.00%	3.92%	0.00%	10.64%	0.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	499	43	12	15	33	16	15	24	26	16	15	15	3	26	23	9	10	19	43	29	26	21	28	8	0	6	6	10	0	0	0	0	0	0	0	1	1					
		1.11%	2.71%	0.77%	1.04%	1.85%	0.81%	2.73%	1.53%	1.33%	0.85%	1.30%	1.73%	0.15%	1.60%	1.56%	0.98%	0.63%	1.31%	2.42%	1.36%	1.60%	1.05%	1.54%	0.60%	0.00%	0.45%	0.26%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.13%	0.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33856	1015	1165	1069	1248	1399	380	1137	1413	1431	857	617	1629	1210	1113	762	1148	1046	1173	1577	1319	1668	1151	1141	467	1005	1858	832	1049	746	145	167	61	311	210	36	301					
		75.49%	63.99%	75.02%	73.93%	69.84%	70.62%	69.22%	72.51%	72.17%	75.59%	74.13%	71.16%	81.13%	74.51%	75.71%	83.19%	71.93%	72.04%	65.90%	74.18%	81.27%	83.69%	63.28%	84.96%	75.69%	76.08%	80.16%	75.02%	80.14%	98.16%	100.00%	90.27%	100.00%	87.11%	100.00%	76.60%	95.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	116	4	9	6	8	2	0	6	5	1	4	1	5	7	2	2	5	3	7	4	6	3	8	6	3	6	1	2	0	0	0	0	0	0	0	0	0					
		0.26%	0.25%	0.58%	0.41%	0.45%	0.10%	0.00%	0.38%	0.26%	0.05%	0.35%	0.12%	0.25%	0.43%	0.14%	0.22%	0.31%	0.21%	0.39%	0.19%	0.37%	0.15%	0.44%	0.45%	0.49%	0.45%	0.04%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
