Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Печорская городская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145					
11	Число полученных открепительных  удостоверений	735	20	20	20	20	20	20	20	20	10	10	20	10	37	20	20	30	30	30	30	30	30	30	10	10	5	28	0	2	15	10	5	10	5	5	5	5	20	10	5	5	5	10	5	5	8	10	5	10	5	5	5	10					
12	Число выданных открепительных удостоверений	342	5	6	11	7	9	13	6	5	3	2	4	10	35	15	6	16	18	9	16	14	12	13	6	3	2	22	0	0	10	2	0	4	4	5	0	3	13	0	0	4	2	2	1	2	5	5	0	0	3	0	0	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	217	7	4	4	1	4	3	1	2	1	3	0	5	8	14	0	3	12	8	5	2	7	4	8	4	1	7	3	0	5	0	0	2	0	0	0	1	49	16	0	0	2	2	2	0	0	1	0	5	5	0	2	4					
14	Число неиспользованных открепительных удостоверений	393	15	14	9	13	11	7	14	15	7	8	16	0	2	5	14	14	12	21	14	16	18	17	4	7	3	6	0	2	5	8	5	6	1	0	5	2	7	10	5	1	3	8	4	3	3	5	5	10	2	5	5	1					
15	"Число открепительных удостоверений, выданных в ТИК"	63	4	0	3	3	4	5	1	0	1	1	1	1	1	4	0	1	6	5	1	2	4	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	1031	40	39	54	47	23	30	56	25	6	1	29	3	49	46	51	58	53	40	53	60	43	57	3	3	0	16	13	1	7	9	2	7	4	5	0	0	28	7	3	2	2	10	6	1	3	12	0	9	5	5	0	5					
		3.51%	4.39%	3.70%	4.95%	4.03%	2.70%	3.29%	5.42%	5.31%	2.94%	0.42%	3.52%	0.79%	3.57%	3.81%	4.52%	4.67%	4.06%	3.61%	4.48%	4.26%	3.50%	4.28%	1.08%	0.86%	0.00%	2.24%	5.99%	1.02%	1.34%	2.39%	2.50%	3.06%	3.67%	2.50%	0.00%	0.00%	2.45%	2.55%	2.91%	1.43%	2.27%	2.74%	3.26%	2.13%	2.91%	2.09%	0.00%	3.17%	1.99%	2.23%	0.00%	1.41%					
19	. Малышкин Олег Александрович	728	17	24	29	31	19	24	26	10	5	6	31	2	33	26	29	22	33	33	37	24	24	34	9	7	2	8	5	1	11	13	2	9	6	4	1	3	37	8	2	3	4	8	9	2	2	14	0	11	6	12	0	10					
		2.48%	1.87%	2.28%	2.66%	2.66%	2.23%	2.63%	2.51%	2.12%	2.45%	2.52%	3.76%	0.53%	2.40%	2.16%	2.57%	1.77%	2.53%	2.98%	3.13%	1.70%	1.96%	2.55%	3.25%	2.00%	1.71%	1.12%	2.30%	1.02%	2.11%	3.45%	2.50%	3.93%	5.50%	2.00%	0.94%	4.17%	3.23%	2.91%	1.94%	2.14%	4.55%	2.19%	4.89%	4.26%	1.94%	2.44%	0.00%	3.87%	2.39%	5.36%	0.00%	2.82%					
20	. Миронов Сергей Михайлович	249	6	11	7	11	8	8	7	1	1	0	9	3	12	9	14	15	9	14	8	11	7	9	1	5	1	5	0	0	5	8	0	2	1	0	1	1	10	1	0	0	0	0	3	0	1	5	1	6	1	4	2	5					
		0.85%	0.66%	1.04%	0.64%	0.94%	0.94%	0.88%	0.68%	0.21%	0.49%	0.00%	1.09%	0.79%	0.87%	0.75%	1.24%	1.21%	0.69%	1.26%	0.68%	0.78%	0.57%	0.68%	0.36%	1.43%	0.85%	0.70%	0.00%	0.00%	0.96%	2.12%	0.00%	0.87%	0.92%	0.00%	0.94%	1.39%	0.87%	0.36%	0.00%	0.00%	0.00%	0.00%	1.63%	0.00%	0.97%	0.87%	1.35%	2.11%	0.40%	1.79%	4.76%	1.41%					
21	. Путин Владимир Владимирович	21200	653	759	801	867	635	655	740	332	159	185	564	341	1001	860	725	839	897	779	802	1026	852	915	203	272	101	568	159	76	414	266	70	181	89	147	95	66	821	201	69	105	68	269	115	44	58	455	69	166	214	157	32	263					
		72.18%	71.68%	72.08%	73.35%	74.42%	74.62%	71.74%	71.57%	70.49%	77.94%	77.73%	68.45%	89.74%	72.85%	71.31%	64.27%	67.55%	68.68%	70.24%	67.85%	72.87%	69.44%	68.75%	73.29%	77.71%	86.32%	79.44%	73.27%	77.55%	79.31%	70.56%	87.50%	79.04%	81.65%	73.50%	89.62%	91.67%	71.77%	73.09%	66.99%	75.00%	77.27%	73.70%	62.50%	93.62%	56.31%	79.27%	93.24%	58.45%	85.26%	70.09%	76.19%	74.29%					
22	. Хакамада Ирина Муцуовна	858	33	26	36	44	18	36	16	14	3	5	28	11	52	60	44	42	49	24	45	48	47	43	9	4	0	9	3	3	15	9	0	6	1	0	2	0	29	7	0	4	0	5	3	0	0	10	0	7	2	0	0	6					
		2.92%	3.62%	2.47%	3.30%	3.78%	2.12%	3.94%	1.55%	2.97%	1.47%	2.10%	3.40%	2.89%	3.78%	4.98%	3.90%	3.38%	3.75%	2.16%	3.81%	3.41%	3.83%	3.23%	3.25%	1.14%	0.00%	1.26%	1.38%	3.06%	2.87%	2.39%	0.00%	2.62%	0.92%	0.00%	1.89%	0.00%	2.53%	2.55%	0.00%	2.86%	0.00%	1.37%	1.63%	0.00%	0.00%	1.74%	0.00%	2.46%	0.80%	0.00%	0.00%	1.69%					
23	. Харитонов Николай Михайлович	3939	121	131	115	109	119	111	142	57	23	27	106	10	144	150	204	189	208	164	173	187	193	209	38	43	13	80	29	12	51	62	5	20	6	32	7	2	179	36	26	23	13	52	41	0	38	47	1	75	18	38	5	55					
		13.41%	13.28%	12.44%	10.53%	9.36%	13.98%	12.16%	13.73%	12.10%	11.27%	11.34%	12.86%	2.63%	10.48%	12.44%	18.09%	15.22%	15.93%	14.79%	14.64%	13.28%	15.73%	15.70%	13.72%	12.29%	11.11%	11.19%	13.36%	12.24%	9.77%	16.45%	6.25%	8.73%	5.50%	16.00%	6.60%	2.78%	15.65%	13.09%	25.24%	16.43%	14.77%	14.25%	22.28%	0.00%	36.89%	8.19%	1.35%	26.41%	7.17%	16.96%	11.90%	15.54%					
																																																											
24	Против всех	1114	35	48	44	43	19	37	40	26	6	7	50	9	71	43	53	61	50	51	64	45	51	52	11	12	0	22	4	2	13	5	1	3	2	6	0	0	32	14	2	1	1	17	6	0	1	29	2	6	4	5	3	5					
		3.79%	3.84%	4.56%	4.03%	3.69%	2.23%	4.05%	3.87%	5.52%	2.94%	2.94%	6.07%	2.37%	5.17%	3.57%	4.70%	4.91%	3.83%	4.60%	5.41%	3.20%	4.16%	3.91%	3.97%	3.43%	0.00%	3.08%	1.84%	2.04%	2.49%	1.33%	1.25%	1.31%	1.83%	3.00%	0.00%	0.00%	2.80%	5.09%	1.94%	0.71%	1.14%	4.66%	3.26%	0.00%	0.97%	5.05%	2.70%	2.11%	1.59%	2.23%	7.14%	1.41%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
