Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Новобурасская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936					
25	"8. ""Народно-республиканская партия России"""	48	4	20	0	0	2	0	1	0	2	2	1	3	2	2	0	1	2	1	0	1	4	0	0	0					
		0.49%	0.25%	1.98%	0.0%	0.0%	0.20%	0.0%	0.39%	0.0%	0.53%	1.96%	0.28%	0.84%	0.64%	0.51%	0.0%	0.87%	0.28%	0.80%	0.0%	0.37%	1.38%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	9	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0					
		0.19%	0.56%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.74%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	398	40	28	12	0	27	4	11	2	17	1	23	16	10	21	10	6	36	0	0	26	41	15	38	14					
		4.11%	2.53%	2.77%	1.90%	0.0%	2.71%	4.87%	4.38%	1.65%	4.58%	0.98%	6.47%	4.49%	3.21%	5.41%	3.47%	5.26%	5.17%	0.0%	0.0%	9.66%	14.23%	4.85%	7.66%	3.70%					
28	"11. ""Истинные патриоты России"""	12	2	1	1	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	2	0					
		0.12%	0.12%	0.09%	0.15%	0.0%	0.10%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.56%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.40%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	223	46	18	8	0	27	0	3	2	7	1	10	4	14	3	24	1	14	0	2	2	14	4	7	12					
		2.30%	2.91%	1.78%	1.27%	0.0%	2.71%	0.0%	1.19%	1.65%	1.88%	0.98%	2.81%	1.12%	4.50%	0.77%	8.33%	0.87%	2.01%	0.0%	2.29%	0.74%	4.86%	1.29%	1.41%	3.17%					
30	"13. ""Демократическая партия России"""	30	1	1	0	2	3	0	1	0	0	1	1	1	2	0	4	0	6	0	2	3	0	0	0	2					
		0.31%	0.06%	0.09%	0.0%	2.63%	0.30%	0.0%	0.39%	0.0%	0.0%	0.98%	0.28%	0.28%	0.64%	0.0%	1.38%	0.0%	0.86%	0.0%	2.29%	1.11%	0.0%	0.0%	0.0%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	4	3	1	3	3	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0	3					
		0.26%	0.25%	0.29%	0.15%	3.94%	0.30%	1.21%	0.39%	0.82%	0.26%	0.98%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.79%					
32	"15. ""Партия СЛОН"""	13	3	1	0	0	3	0	0	0	2	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0					
		0.13%	0.18%	0.09%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.25%	0.69%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	374	72	70	19	9	31	0	17	0	9	1	9	8	10	11	14	3	21	8	4	4	15	8	23	8					
		3.86%	4.55%	6.93%	3.02%	11.84%	3.11%	0.0%	6.77%	0.0%	2.42%	0.98%	2.53%	2.24%	3.21%	2.83%	4.86%	2.63%	3.02%	6.45%	4.59%	1.48%	5.20%	2.58%	4.63%	2.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	5	4	3	2	1	0	3	1	9	0	4	1	0	0	5	1	2	1	1	0	0	1	3	0					
		0.48%	0.31%	0.39%	0.47%	2.63%	0.10%	0.0%	1.19%	0.82%	2.42%	0.0%	1.12%	0.28%	0.0%	0.0%	1.73%	0.87%	0.28%	0.80%	1.14%	0.0%	0.0%	0.32%	0.60%	0.0%					
35	"18. ""ЛДПР"""	868	113	98	74	3	118	6	16	6	13	3	28	46	30	34	27	13	66	9	2	28	21	16	51	47					
		8.97%	7.15%	9.71%	11.76%	3.94%	11.84%	7.31%	6.37%	4.95%	3.50%	2.94%	7.88%	12.92%	9.64%	8.76%	9.37%	11.40%	9.49%	7.25%	2.29%	10.40%	7.29%	5.17%	10.28%	12.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	109	14	10	11	2	14	0	4	1	2	1	3	2	7	1	4	1	16	0	2	1	1	2	5	5					
		1.12%	0.88%	0.99%	1.74%	2.63%	1.40%	0.0%	1.59%	0.82%	0.53%	0.98%	0.84%	0.56%	2.25%	0.25%	1.38%	0.87%	2.30%	0.0%	2.29%	0.37%	0.34%	0.64%	1.00%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	3729	517	361	234	31	257	36	99	74	148	64	168	162	143	177	121	52	228	80	54	141	79	167	181	155					
		38.54%	32.72%	35.77%	37.20%	40.78%	25.80%	43.90%	39.44%	61.15%	39.89%	62.74%	47.32%	45.50%	45.98%	45.61%	42.01%	45.61%	32.80%	64.51%	62.06%	52.41%	27.43%	54.04%	36.49%	41.00%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	3	1	5	1	1	1	0	1	1	0	1	1	0	0	0	2	0	0	1	0	0	0	0					
		0.20%	0.06%	0.29%	0.15%	6.57%	0.10%	1.21%	0.39%	0.0%	0.26%	0.98%	0.0%	0.28%	0.32%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	5	3	1	0	1	0	0	1	1	0	0	1	4	0	0	0	3	0	0	0	0	0	0	1					
		0.21%	0.31%	0.29%	0.15%	0.0%	0.10%	0.0%	0.0%	0.82%	0.26%	0.0%	0.0%	0.28%	1.28%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2227	457	223	144	7	359	19	39	21	91	7	54	55	53	98	52	16	141	9	14	32	87	52	115	82					
		23.01%	28.92%	22.10%	22.89%	9.21%	36.04%	23.17%	15.53%	17.35%	24.52%	6.86%	15.21%	15.44%	17.04%	25.25%	18.05%	14.03%	20.28%	7.25%	16.09%	11.89%	30.20%	16.82%	23.18%	21.69%					
																															
41	Против всех	530	98	60	53	1	43	1	28	4	26	4	11	15	15	20	11	9	61	4	3	6	7	10	20	20					
		5.47%	6.20%	5.94%	8.42%	1.31%	4.31%	1.21%	11.15%	3.30%	7.00%	3.92%	3.09%	4.21%	4.82%	5.15%	3.81%	7.89%	8.77%	3.22%	3.44%	2.23%	2.43%	3.23%	4.03%	5.29%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
