Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Нижнеингашская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747					
14	Число погашенных открепительных удостоверений	226	0	5	3	4	0	3	2	8	10	1	10	10	10	3	8	10	10	10	5	3	3	3	5	2	0	9	3	3	2	3	2	3	3	10	7	3	3	3	9	3	3	3	10	10	3	3					
15	Число открепительных удостоверений выданных ТИК	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	176	2	7	18	9	9	0	1	7	6	7	6	1	7	2	3	5	2	3	1	2	1	7	0	0	5	1	0	2	4	1	5	0	0	9	8	2	4	2	5	0	5	0	7	3	1	6					
		1.49%	1.20%	0.63%	2.74%	5.20%	2.18%	0.0%	0.89%	0.79%	0.66%	1.46%	1.47%	0.69%	1.63%	0.74%	1.12%	2.20%	0.77%	1.74%	1.05%	1.30%	1.36%	2.29%	0.0%	0.0%	0.93%	0.63%	0.0%	1.55%	2.19%	0.62%	3.70%	0.0%	0.0%	3.09%	3.12%	2.5%	5.19%	3.27%	2.13%	0.0%	6.49%	0.0%	2.39%	0.61%	1.66%	2.06%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	119	0	16	9	3	6	0	0	19	15	6	2	5	2	0	0	3	6	0	0	1	0	4	4	0	2	0	0	0	0	1	6	1	0	1	0	0	0	0	1	0	0	0	3	1	0	2					
		1.00%	0.0%	1.44%	1.37%	1.73%	1.45%	0.0%	0.0%	2.14%	1.66%	1.25%	0.49%	3.49%	0.46%	0.0%	0.0%	1.32%	2.31%	0.0%	0.0%	0.65%	0.0%	1.31%	2.40%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.62%	4.44%	1.66%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	1.02%	0.20%	0.0%	0.68%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	267	3	20	17	4	0	1	8	17	23	17	11	3	18	12	1	10	4	2	7	8	1	4	2	2	8	5	2	4	2	6	4	1	0	3	8	1	0	1	8	0	0	1	0	12	0	6					
		2.26%	1.80%	1.80%	2.59%	2.31%	0.0%	1.36%	7.14%	1.91%	2.54%	3.54%	2.70%	2.09%	4.20%	4.47%	0.37%	4.40%	1.54%	1.16%	7.36%	5.22%	1.36%	1.31%	1.20%	2.89%	1.48%	3.18%	8.33%	3.10%	1.09%	3.72%	2.96%	1.66%	0.0%	1.03%	3.12%	1.25%	0.0%	1.63%	3.41%	0.0%	0.0%	1.49%	0.0%	2.45%	0.0%	2.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	206	2	33	9	4	8	1	1	22	38	9	6	1	5	4	1	6	4	1	1	1	0	1	0	1	9	4	0	1	4	2	2	1	0	1	0	4	1	0	1	0	0	1	4	10	2	0					
		1.74%	1.20%	2.97%	1.37%	2.31%	1.94%	1.36%	0.89%	2.48%	4.21%	1.87%	1.47%	0.69%	1.16%	1.49%	0.37%	2.64%	1.54%	0.58%	1.05%	0.65%	0.0%	0.32%	0.0%	1.44%	1.67%	2.54%	0.0%	0.77%	2.19%	1.24%	1.48%	1.66%	0.0%	0.34%	0.0%	5.0%	1.29%	0.0%	0.42%	0.0%	0.0%	1.49%	1.36%	2.04%	3.33%	0.0%					
22	"5. ""За Русь Святую"""	55	1	0	4	2	1	0	0	1	1	2	2	0	0	2	0	1	0	4	1	0	0	4	2	1	2	0	0	3	0	1	0	1	0	3	3	0	2	0	2	0	1	0	2	3	1	2					
		0.46%	0.60%	0.0%	0.61%	1.15%	0.24%	0.0%	0.0%	0.11%	0.11%	0.41%	0.49%	0.0%	0.0%	0.74%	0.0%	0.44%	0.0%	2.32%	1.05%	0.0%	0.0%	1.31%	1.20%	1.44%	0.37%	0.0%	0.0%	2.32%	0.0%	0.62%	0.0%	1.66%	0.0%	1.03%	1.17%	0.0%	2.59%	0.0%	0.85%	0.0%	1.29%	0.0%	0.68%	0.61%	1.66%	0.68%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	0	1	0	1	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	2	3	0	2	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1					
		0.19%	0.60%	0.0%	0.15%	0.0%	0.24%	0.0%	0.0%	0.22%	0.11%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.65%	1.80%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	1.66%	1.01%	0.34%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	1	7	0	0	5	0	3	7	4	3	0	0	2	0	0	3	2	0	2	2	1	0	0	0	2	2	0	1	0	1	0	1	1	2	1	1	0	0	1	0	0	0	0	2	0	2					
		0.50%	0.60%	0.63%	0.0%	0.0%	1.21%	0.0%	2.67%	0.79%	0.44%	0.62%	0.0%	0.0%	0.46%	0.0%	0.0%	1.32%	0.77%	0.0%	2.10%	1.30%	1.36%	0.0%	0.0%	0.0%	0.37%	1.27%	0.0%	0.77%	0.0%	0.62%	0.0%	1.66%	1.01%	0.68%	0.39%	1.25%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.68%					
25	"8. ""Народно-республиканская партия России"""	28	0	1	2	1	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	1	0	8	1	1	2					
		0.23%	0.0%	0.09%	0.30%	0.57%	0.0%	0.0%	1.78%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.78%	0.0%	0.0%	0.0%	0.42%	2.5%	1.29%	0.0%	2.73%	0.20%	1.66%	0.68%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.33%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.44%	0.0%	1.16%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.63%	0.0%	0.0%	0.54%	0.62%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%					
27	"10. ""Аграрная партия России"""	403	5	32	16	4	10	0	3	15	16	10	8	6	28	7	8	5	2	1	0	5	1	13	7	2	7	0	3	7	11	6	8	8	8	15	27	3	5	6	22	11	8	9	10	16	5	4					
		3.41%	3.01%	2.88%	2.44%	2.31%	2.43%	0.0%	2.67%	1.69%	1.77%	2.08%	1.97%	4.19%	6.54%	2.61%	3.00%	2.20%	0.77%	0.58%	0.0%	3.26%	1.36%	4.26%	4.21%	2.89%	1.30%	0.0%	12.5%	5.42%	6.04%	3.72%	5.92%	13.33%	8.08%	5.15%	10.54%	3.75%	6.49%	9.83%	9.40%	27.5%	10.38%	13.43%	3.42%	3.27%	8.33%	1.37%					
28	"11. ""Истинные патриоты России"""	13	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.70%	0.74%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.65%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	1	0	2	0	6	0	2	9	2	4	3	1	0	1	2	3	4	0	0	0	2	2	2	1	0	0	0	0	5	6	0	0	1	1	2	0	0	1	2	0	3	1	0	2	0	2					
		0.61%	0.60%	0.0%	0.30%	0.0%	1.45%	0.0%	1.78%	1.01%	0.22%	0.83%	0.73%	0.69%	0.0%	0.37%	0.75%	1.32%	1.54%	0.0%	0.0%	0.0%	2.73%	0.65%	1.20%	1.44%	0.0%	0.0%	0.0%	0.0%	2.74%	3.72%	0.0%	0.0%	1.01%	0.34%	0.78%	0.0%	0.0%	1.63%	0.85%	0.0%	3.89%	1.49%	0.0%	0.40%	0.0%	0.68%					
30	"13. ""Демократическая партия России"""	32	2	6	1	0	0	0	0	2	1	0	1	1	5	0	2	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	2					
		0.27%	1.20%	0.54%	0.15%	0.0%	0.0%	0.0%	0.0%	0.22%	0.11%	0.0%	0.24%	0.69%	1.16%	0.0%	0.75%	0.44%	0.0%	0.0%	0.0%	0.65%	0.0%	0.32%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	1.29%	1.49%	0.34%	0.20%	0.0%	0.68%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	2	0	0	0	1	1	0	0	0	0	0	2					
		0.16%	0.0%	0.09%	0.30%	0.0%	0.0%	0.0%	0.0%	0.22%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	1.05%	0.0%	0.0%	0.32%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.34%	0.78%	0.0%	0.0%	0.0%	0.42%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%					
32	"15. ""Партия СЛОН"""	20	0	2	2	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	2	0	0	1	1					
		0.16%	0.0%	0.18%	0.30%	0.0%	0.48%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.85%	2.5%	0.0%	2.98%	0.0%	0.0%	1.66%	0.34%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1356	24	176	88	14	29	5	8	149	140	88	43	11	58	43	31	22	22	10	5	4	5	24	13	6	81	22	0	11	12	10	18	3	4	22	10	1	2	3	22	3	6	3	32	51	5	17					
		11.49%	14.45%	15.84%	13.43%	8.09%	7.05%	6.84%	7.14%	16.81%	15.52%	18.37%	10.59%	7.69%	13.55%	16.04%	11.65%	9.69%	8.49%	5.81%	5.26%	2.61%	6.84%	7.86%	7.83%	8.69%	15.08%	14.01%	0.0%	8.52%	6.59%	6.21%	13.33%	5.0%	4.04%	7.56%	3.90%	1.25%	2.59%	4.91%	9.40%	7.5%	7.79%	4.47%	10.95%	10.42%	8.33%	5.86%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	1	1	1	4	0	1	0	1	0	3	0	0	0	0	0	1	0	2	2	1	3	0	1	0	0	0	0	1	1	0	0	1	1	3	0	0	0	0	0	1	0	0	1	1	3					
		0.29%	0.0%	0.09%	0.15%	0.57%	0.97%	0.0%	0.89%	0.0%	0.11%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	2.10%	1.30%	1.36%	0.98%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	0.54%	0.62%	0.0%	0.0%	1.01%	0.34%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.20%	1.66%	1.03%					
35	"18. ""ЛДПР"""	1676	25	142	91	24	103	17	22	102	124	80	73	30	40	40	40	20	41	38	19	29	1	43	26	11	80	44	1	27	14	8	8	13	6	22	49	15	6	15	19	9	13	9	37	67	2	31					
		14.20%	15.06%	12.78%	13.89%	13.87%	25.06%	23.28%	19.64%	11.51%	13.74%	16.70%	17.98%	20.97%	9.34%	14.92%	15.03%	8.81%	15.83%	22.09%	20.0%	18.95%	1.36%	14.09%	15.66%	15.94%	14.89%	28.02%	4.16%	20.93%	7.69%	4.96%	5.92%	21.66%	6.06%	7.56%	19.14%	18.75%	7.79%	24.59%	8.11%	22.5%	16.88%	13.43%	12.67%	13.70%	3.33%	10.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	204	5	26	8	4	7	3	2	14	9	6	11	1	17	2	2	6	5	2	2	2	4	2	3	0	10	7	0	0	0	5	1	0	1	4	1	1	0	0	6	6	2	2	6	3	0	6					
		1.72%	3.01%	2.34%	1.22%	2.31%	1.70%	4.10%	1.78%	1.58%	0.99%	1.25%	2.70%	0.69%	3.97%	0.74%	0.75%	2.64%	1.93%	1.16%	2.10%	1.30%	5.47%	0.65%	1.80%	0.0%	1.86%	4.45%	0.0%	0.0%	0.0%	3.10%	0.74%	0.0%	1.01%	1.37%	0.39%	1.25%	0.0%	0.0%	2.56%	15.0%	2.59%	2.98%	2.05%	0.61%	0.0%	2.06%					
37	"20. ""Политическая партия ""Единая Россия"""	4478	68	409	240	76	151	32	49	342	344	158	135	72	164	79	112	75	107	77	34	59	34	119	46	27	243	53	16	47	60	33	53	7	48	162	93	21	51	26	30	3	16	7	124	197	17	162					
		37.96%	40.96%	36.81%	36.64%	43.93%	36.73%	43.83%	43.74%	38.60%	38.13%	32.98%	33.25%	50.34%	38.31%	29.47%	42.10%	33.03%	41.31%	44.76%	35.78%	38.56%	46.57%	39.01%	27.71%	39.13%	45.25%	33.75%	66.66%	36.43%	32.96%	20.49%	39.25%	11.66%	48.48%	55.67%	36.32%	26.25%	66.23%	42.62%	12.82%	7.5%	20.77%	10.44%	42.46%	40.28%	28.33%	55.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	1	4	0	0	3	0	0	3	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	2	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0	0					
		0.24%	0.60%	0.36%	0.0%	0.0%	0.72%	0.0%	0.0%	0.33%	0.11%	0.0%	0.24%	0.0%	0.0%	0.37%	0.37%	0.44%	0.0%	0.0%	1.05%	0.0%	1.36%	0.32%	0.0%	1.44%	0.37%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	1.01%	0.0%	0.39%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.40%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	0	0	1	0	6	0	0	3	4	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1					
		0.22%	0.0%	0.0%	0.15%	0.0%	1.45%	0.0%	0.0%	0.33%	0.44%	0.20%	0.24%	0.0%	0.23%	0.0%	0.37%	0.44%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1904	18	160	104	10	23	4	3	125	125	71	74	5	58	57	54	57	50	25	13	32	11	52	49	10	51	10	1	15	62	75	22	10	24	22	37	23	4	4	97	4	18	30	47	108	22	28					
		16.14%	10.84%	14.40%	15.87%	5.78%	5.59%	5.47%	2.67%	14.10%	13.85%	14.82%	18.22%	3.49%	13.55%	21.26%	20.30%	25.11%	19.30%	14.53%	13.68%	20.91%	15.06%	17.04%	29.51%	14.49%	9.49%	6.36%	4.16%	11.62%	34.06%	46.58%	16.29%	16.66%	24.24%	7.56%	14.45%	28.75%	5.19%	6.55%	41.45%	10.0%	23.37%	44.77%	16.09%	22.08%	36.66%	9.65%					
																																																					
41	Против всех	395	4	41	28	15	32	7	5	33	22	13	12	5	12	10	3	3	5	5	3	4	2	14	5	5	21	5	0	5	3	3	3	7	2	14	3	1	2	2	7	1	2	1	9	7	0	9					
		3.34%	2.40%	3.69%	4.27%	8.67%	7.78%	9.58%	4.46%	3.72%	2.43%	2.71%	2.95%	3.49%	2.80%	3.73%	1.12%	1.32%	1.93%	2.90%	3.15%	2.61%	2.73%	4.59%	3.01%	7.24%	3.91%	3.18%	0.0%	3.87%	1.64%	1.86%	2.22%	11.66%	2.02%	4.81%	1.17%	1.25%	2.59%	3.27%	2.99%	2.5%	2.59%	1.49%	3.08%	1.43%	0.0%	3.10%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
