Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Холм-Жирковская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384					
		1.90%	2.54%	0.37%	1.90%	0.0%	1.08%	0.82%	2.57%	1.83%	0.0%	3.07%	2.55%	1.20%	1.65%	0.78%	1.84%	3.16%					
30	"13. ""Демократическая партия России"""	15	1	0	0	1	1	4	0	0	0	0	1	0	2	0	0	5					
		0.25%	0.42%	0.0%	0.0%	0.51%	0.13%	1.64%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.82%	0.0%	0.0%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	2	1	0	0	0	0	2	0	0	4	0	1	0	0	2					
		0.20%	0.0%	0.74%	0.23%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	1.45%	0.0%	0.41%	0.0%	0.0%	0.12%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	239	8	9	6	5	39	6	12	12	3	0	2	4	5	13	15	100					
		4.03%	3.38%	3.35%	1.42%	2.55%	5.27%	2.46%	6.18%	4.41%	1.84%	0.0%	0.72%	1.61%	2.06%	3.40%	5.53%	6.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	3	3	3	0	2	2	0	0	2	2	1	2	0	0	3	3					
		0.43%	1.27%	1.11%	0.71%	0.0%	0.27%	0.82%	0.0%	0.0%	1.22%	0.87%	0.36%	0.80%	0.0%	0.0%	1.10%	0.19%					
35	"18. ""ЛДПР"""	716	34	22	49	24	90	27	21	19	21	15	42	15	34	54	41	208					
		12.08%	14.40%	8.20%	11.66%	12.24%	12.17%	11.11%	10.82%	6.98%	12.88%	6.57%	15.32%	6.04%	14.04%	14.13%	15.12%	13.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	100	8	9	10	7	10	5	0	1	6	3	3	3	5	9	3	18					
		1.68%	3.38%	3.35%	2.38%	3.57%	1.35%	2.05%	0.0%	0.36%	3.68%	1.31%	1.09%	1.20%	2.06%	2.35%	1.10%	1.16%					
37	"20. ""Политическая партия ""Единая Россия"""	2657	108	64	176	98	359	116	132	134	84	102	133	169	99	134	112	637					
		44.85%	45.76%	23.88%	41.90%	50.0%	48.57%	47.73%	68.04%	49.26%	51.53%	44.73%	48.54%	68.14%	40.90%	35.07%	41.32%	41.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	1	0	0	1	0	2	0	0	4	1	2	1	0	2	3					
		0.30%	0.42%	0.37%	0.0%	0.0%	0.13%	0.0%	1.03%	0.0%	0.0%	1.75%	0.36%	0.80%	0.41%	0.0%	0.73%	0.19%					
39	"22. ""Развитие предпринимательства"""	10	2	0	1	0	1	1	0	0	1	0	0	0	0	1	1	2					
		0.16%	0.84%	0.0%	0.23%	0.0%	0.13%	0.41%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.26%	0.36%	0.12%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	942	27	105	97	25	119	40	10	44	21	39	28	18	29	101	27	212					
		15.90%	11.44%	39.17%	23.09%	12.75%	16.10%	16.46%	5.15%	16.17%	12.88%	17.10%	10.21%	7.25%	11.98%	26.43%	9.96%	13.70%					
																							
41	Против всех	163	13	4	3	4	11	7	4	7	9	6	4	2	4	9	11	65					
		2.75%	5.50%	1.49%	0.71%	2.04%	1.48%	2.88%	2.06%	2.57%	5.52%	2.63%	1.45%	0.80%	1.65%	2.35%	4.05%	4.20%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
