Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Ужурская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2147	УИК №2148	УИК №2149	УИК №2150					
		9.41%	12.98%	8.43%	11.74%	12.15%	12.16%	11.76%	9.91%	14.02%	10.77%	5.96%	3.68%	11.30%	4.00%	5.04%	11.26%	5.08%	9.26%	6.08%	3.60%	10.26%	9.29%	2.63%	5.56%	5.80%	11.81%	2.82%	3.03%	8.37%	4.55%	2.48%	7.42%	3.39%	10.90%	11.24%	9.38%	6.58%	7.21%	7.14%	11.34%	10.74%	19.05%	10.76%	7.78%	6.17%	13.92%	7.55%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2286	200	134	55	69	86	151	112	99	101	103	30	58	29	58	104	27	19	45	20	13	22	24	20	104	25	21	24	58	22	25	53	22	28	45	15	10	49	20	68	31	0	41	20	15	6	5					
		17.68%	16.53%	26.27%	20.83%	14.71%	17.73%	21.39%	25.23%	20.71%	20.53%	19.81%	15.79%	16.38%	29.00%	11.24%	19.85%	22.88%	17.59%	24.86%	18.02%	16.67%	15.71%	21.05%	11.11%	15.07%	17.36%	29.58%	18.18%	12.45%	25.00%	20.66%	15.73%	18.64%	17.95%	16.85%	15.63%	13.16%	22.07%	10.20%	12.64%	20.81%	0.00%	10.76%	22.22%	18.52%	7.59%	9.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	88	10	5	1	6	7	4	1	6	1	3	0	0	0	7	3	0	3	1	0	0	0	0	1	2	2	0	3	1	1	1	3	0	0	4	0	0	1	2	6	0	0	1	0	0	2	0					
		0.68%	0.83%	0.98%	0.38%	1.28%	1.44%	0.57%	0.23%	1.26%	0.20%	0.58%	0.00%	0.00%	0.00%	1.36%	0.57%	0.00%	2.78%	0.55%	0.00%	0.00%	0.00%	0.00%	0.56%	0.29%	1.39%	0.00%	2.27%	0.21%	1.14%	0.83%	0.89%	0.00%	0.00%	1.50%	0.00%	0.00%	0.45%	1.02%	1.12%	0.00%	0.00%	0.26%	0.00%	0.00%	2.53%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3453	410	144	82	191	164	228	121	126	170	144	25	105	34	138	129	26	26	29	21	15	16	30	22	123	10	8	28	168	9	23	87	27	50	51	13	4	52	32	124	40	15	140	25	9	10	9					
		26.71%	33.88%	28.24%	31.06%	40.72%	33.81%	32.29%	27.25%	26.36%	34.55%	27.69%	13.16%	29.66%	34.00%	26.74%	24.62%	22.03%	24.07%	16.02%	18.92%	19.23%	11.43%	26.32%	12.22%	17.83%	6.94%	11.27%	21.21%	36.05%	10.23%	19.01%	25.82%	22.88%	32.05%	19.10%	13.54%	5.26%	23.42%	16.33%	23.05%	26.85%	17.86%	36.75%	27.78%	11.11%	12.66%	16.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	165	29	1	1	7	6	16	2	7	6	2	3	2	0	4	17	1	1	1	1	0	0	0	0	10	1	1	1	11	1	1	2	2	3	3	1	3	0	2	12	1	1	1	0	0	1	0					
		1.28%	2.40%	0.20%	0.38%	1.49%	1.24%	2.27%	0.45%	1.46%	1.22%	0.38%	1.58%	0.56%	0.00%	0.78%	3.24%	0.85%	0.93%	0.55%	0.90%	0.00%	0.00%	0.00%	0.00%	1.45%	0.69%	1.41%	0.76%	2.36%	1.14%	0.83%	0.59%	1.69%	1.92%	1.12%	1.04%	3.95%	0.00%	1.02%	2.23%	0.67%	1.19%	0.26%	0.00%	0.00%	1.27%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5483	385	177	87	131	157	212	158	165	151	225	123	140	30	276	191	56	49	86	65	40	89	56	124	399	86	38	69	175	51	68	162	61	56	121	56	53	100	126	257	59	50	152	37	52	48	34					
		42.42%	31.82%	34.71%	32.95%	27.93%	32.37%	30.03%	35.59%	34.52%	30.69%	43.27%	64.74%	39.55%	30.00%	53.49%	36.45%	47.46%	45.37%	47.51%	58.56%	51.28%	63.57%	49.12%	68.89%	57.83%	59.72%	53.52%	52.27%	37.55%	57.95%	56.20%	48.07%	51.69%	35.90%	45.32%	58.33%	69.74%	45.05%	64.29%	47.77%	39.60%	59.52%	39.90%	41.11%	64.20%	60.76%	64.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	2	1	2	0	1	5	1	5	3	6	1	1	0	3	5	0	0	0	0	2	0	0	1	3	1	0	0	0	0	0	1	0	0	6	0	0	1	0	2	0	2	0	1	0	0	0					
		0.43%	0.17%	0.20%	0.76%	0.00%	0.21%	0.71%	0.23%	1.05%	0.61%	1.15%	0.53%	0.28%	0.00%	0.58%	0.95%	0.00%	0.00%	0.00%	0.00%	2.56%	0.00%	0.00%	0.56%	0.43%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	2.25%	0.00%	0.00%	0.45%	0.00%	0.37%	0.00%	2.38%	0.00%	1.11%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
