Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Кинешемская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	164	2	8	3	4	1	5	4	7	5	7	1	3	6	4	1	7	3	3	5	8	5	7	7	4	4	4	1	6	0	3	5	0	9	7	5	3	1	2	0	2	1	1					
		0.47%	0.21%	0.95%	0.41%	0.46%	0.13%	0.54%	0.46%	0.84%	0.63%	1.06%	0.11%	0.44%	0.63%	0.43%	0.12%	0.78%	0.53%	0.26%	0.85%	0.76%	0.52%	0.67%	0.55%	0.75%	0.36%	0.56%	0.21%	0.39%	0.00%	0.27%	0.59%	0.00%	1.26%	1.53%	0.69%	0.27%	0.22%	0.24%	0.00%	0.25%	0.13%	0.60%					
23	6.Политическая партия «Партия социальной справедливости»	93	3	5	0	9	1	1	4	1	3	1	5	2	3	0	4	3	0	1	1	2	5	2	1	1	1	0	2	5	3	1	4	2	1	2	4	1	0	0	5	0	3	1					
		0.27%	0.32%	0.59%	0.00%	1.03%	0.13%	0.11%	0.46%	0.12%	0.38%	0.15%	0.53%	0.29%	0.32%	0.00%	0.48%	0.33%	0.00%	0.09%	0.17%	0.19%	0.52%	0.19%	0.08%	0.19%	0.09%	0.00%	0.41%	0.33%	0.48%	0.09%	0.47%	0.22%	0.14%	0.44%	0.55%	0.09%	0.00%	0.00%	0.53%	0.00%	0.39%	0.60%					
24	7.Политическая партия «Либерально-демократическая партия России»	3221	87	65	86	68	79	79	65	59	86	68	87	80	84	100	86	79	66	103	66	110	74	100	87	30	93	56	38	132	58	129	104	94	45	42	70	98	28	72	73	61	58	76					
		9.22%	9.17%	7.73%	11.72%	7.78%	10.37%	8.49%	7.52%	7.09%	10.84%	10.29%	9.28%	11.76%	8.82%	10.66%	10.27%	8.82%	11.74%	9.02%	11.19%	10.49%	7.65%	9.62%	6.88%	5.63%	8.31%	7.89%	7.84%	8.64%	9.27%	11.61%	12.32%	10.35%	6.29%	9.19%	9.66%	8.69%	6.25%	8.66%	7.79%	7.66%	7.55%	45.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3243	84	86	60	90	64	75	76	72	86	60	77	66	93	84	72	98	59	142	60	102	75	107	107	60	101	54	38	184	48	97	69	101	66	33	43	102	42	96	88	78	47	1					
		9.28%	8.85%	10.23%	8.17%	10.30%	8.40%	8.06%	8.80%	8.65%	10.84%	9.08%	8.22%	9.71%	9.77%	8.96%	8.60%	10.94%	10.50%	12.43%	10.17%	9.72%	7.76%	10.29%	8.46%	11.26%	9.03%	7.61%	7.84%	12.04%	7.67%	8.73%	8.18%	11.12%	9.23%	7.22%	5.93%	9.04%	9.38%	11.55%	9.39%	9.80%	6.12%	0.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	452	7	14	11	14	15	16	8	10	8	11	7	10	17	20	21	11	9	10	3	18	23	23	25	5	15	7	2	17	11	8	11	8	15	2	4	9	4	7	4	9	3	0					
		1.29%	0.74%	1.66%	1.50%	1.60%	1.97%	1.72%	0.93%	1.20%	1.01%	1.66%	0.75%	1.47%	1.79%	2.13%	2.51%	1.23%	1.60%	0.88%	0.51%	1.72%	2.38%	2.21%	1.98%	0.94%	1.34%	0.99%	0.41%	1.11%	1.76%	0.72%	1.30%	0.88%	2.10%	0.44%	0.55%	0.80%	0.89%	0.84%	0.43%	1.13%	0.39%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20239	553	472	436	522	479	550	487	503	483	399	560	386	549	513	473	531	303	603	322	553	545	523	735	291	677	388	288	848	403	624	503	538	336	262	440	730	279	498	550	488	543	73					
		57.94%	58.27%	56.12%	59.40%	59.73%	62.86%	59.14%	56.37%	60.46%	60.91%	60.36%	59.77%	56.76%	57.67%	54.69%	56.51%	59.26%	53.91%	52.80%	54.58%	52.72%	56.36%	50.29%	58.10%	54.60%	60.50%	54.65%	59.38%	55.50%	64.38%	56.17%	59.60%	59.25%	46.99%	57.33%	60.69%	64.72%	62.28%	59.93%	58.70%	61.31%	70.70%	43.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	386	8	6	3	13	8	7	6	6	9	8	14	9	8	19	8	8	6	14	8	17	10	14	27	7	9	11	6	6	3	13	8	6	10	10	13	4	2	12	17	11	2	0					
		1.11%	0.84%	0.71%	0.41%	1.49%	1.05%	0.75%	0.69%	0.72%	1.13%	1.21%	1.49%	1.32%	0.84%	2.03%	0.96%	0.89%	1.07%	1.23%	1.36%	1.62%	1.03%	1.35%	2.13%	1.31%	0.80%	1.55%	1.24%	0.39%	0.48%	1.17%	0.95%	0.66%	1.40%	2.19%	1.79%	0.35%	0.45%	1.44%	1.81%	1.38%	0.26%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
