Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Черемховская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1577					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	15	3	5	3	8	3	3	3	15	25	20	15	3	10	3	3	5	3	3	3	3	3	8	3	3	3	15	3	20	3	8	3	6	3	5	8	3	3	8	3	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	39	3	0	0	0	0	0	1	0	2	16	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	24	2	0	0	0	0	1	1	0	1	3	0	1	0	1	0	1	0	0	0	0	0	0	3	0	1	0	2	1	2	0	1	0	2	0	1	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	231	12	3	5	3	8	3	2	3	13	9	15	11	3	10	3	3	5	3	3	3	3	3	8	3	3	3	14	2	20	3	8	3	6	3	2	8	3	3	8	3	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	156	6	1	6	5	3	0	3	2	2	16	10	6	0	11	2	3	6	5	1	6	1	1	1	2	1	0	5	4	6	1	2	3	9	2	3	8	0	1	5	0	7					
		1.33%	1.19%	0.95%	2.57%	1.83%	1.21%	0.0%	1.33%	1.83%	0.37%	1.30%	1.29%	1.11%	0.0%	2.04%	0.92%	3.44%	2.03%	3.64%	0.74%	5.71%	0.81%	0.86%	0.27%	1.35%	0.56%	0.0%	1.10%	2.87%	0.86%	0.61%	0.64%	2.77%	2.02%	1.21%	0.80%	2.74%	0.0%	1.63%	1.56%	0.0%	4.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	93	5	0	0	1	6	1	6	1	5	11	4	3	1	9	0	0	4	2	3	0	0	0	0	4	0	0	2	0	6	1	1	1	2	0	2	0	0	1	8	0	3					
		0.79%	0.99%	0.0%	0.0%	0.36%	2.42%	0.76%	2.67%	0.91%	0.92%	0.89%	0.51%	0.55%	0.66%	1.67%	0.0%	0.0%	1.35%	1.45%	2.23%	0.0%	0.0%	0.0%	0.0%	2.70%	0.0%	0.0%	0.44%	0.0%	0.86%	0.61%	0.32%	0.92%	0.45%	0.0%	0.53%	0.0%	0.0%	1.63%	2.5%	0.0%	1.94%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	408	20	0	1	6	9	2	6	3	14	64	42	44	6	19	2	7	7	5	0	1	0	5	17	2	7	2	15	9	13	5	6	7	7	7	16	7	2	2	12	5	4					
		3.50%	3.97%	0.0%	0.42%	2.19%	3.64%	1.53%	2.67%	2.75%	2.60%	5.20%	5.43%	8.14%	4.0%	3.53%	0.92%	8.04%	2.37%	3.64%	0.0%	0.95%	0.0%	4.31%	4.67%	1.35%	3.97%	1.30%	3.31%	6.47%	1.87%	3.08%	1.93%	6.48%	1.57%	4.24%	4.28%	2.40%	2.94%	3.27%	3.75%	1.91%	2.59%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	210	17	0	1	2	6	2	1	1	4	33	22	15	0	7	3	4	7	0	1	1	1	0	5	4	3	1	2	1	10	4	15	0	5	3	11	5	4	1	5	2	1					
		1.80%	3.37%	0.0%	0.42%	0.73%	2.42%	1.53%	0.44%	0.91%	0.74%	2.68%	2.84%	2.77%	0.0%	1.30%	1.38%	4.59%	2.37%	0.0%	0.74%	0.95%	0.81%	0.0%	1.37%	2.70%	1.70%	0.65%	0.44%	0.71%	1.44%	2.46%	4.83%	0.0%	1.12%	1.81%	2.94%	1.71%	5.88%	1.63%	1.56%	0.76%	0.64%					
22	"5. ""За Русь Святую"""	54	2	0	1	3	1	0	1	0	1	5	1	2	0	0	0	0	0	1	0	0	0	1	2	1	1	0	2	0	6	1	3	0	2	1	5	1	5	0	2	3	0					
		0.46%	0.39%	0.0%	0.42%	1.09%	0.40%	0.0%	0.44%	0.0%	0.18%	0.40%	0.12%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.86%	0.54%	0.67%	0.56%	0.0%	0.44%	0.0%	0.86%	0.61%	0.96%	0.0%	0.45%	0.60%	1.34%	0.34%	7.35%	0.0%	0.62%	1.14%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	0	0	0	0	9	3	0	0	2	0	2	1	1	0	3	2	2	0	0	0	0	0	0					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.24%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	2.47%	2.02%	0.0%	0.0%	0.44%	0.0%	0.28%	0.61%	0.32%	0.0%	0.67%	1.21%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	44	3	0	0	2	0	3	2	0	2	3	4	2	0	1	1	0	3	1	0	0	1	0	5	1	0	0	3	1	3	0	0	0	0	0	1	0	1	0	0	1	0					
		0.37%	0.59%	0.0%	0.0%	0.73%	0.0%	2.30%	0.89%	0.0%	0.37%	0.24%	0.51%	0.37%	0.0%	0.18%	0.46%	0.0%	1.01%	0.72%	0.0%	0.0%	0.81%	0.0%	1.37%	0.67%	0.0%	0.0%	0.66%	0.71%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.47%	0.0%	0.0%	0.38%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	4	0	1	2	0	0	0	0	1	0	0					
		0.15%	0.19%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.91%	0.0%	0.08%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	1.30%	0.0%	0.0%	0.0%	0.61%	1.29%	0.0%	0.22%	1.21%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	0	0	3	0	0	0	0	0	2	2	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2					
		0.15%	0.19%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.25%	0.37%	0.0%	0.37%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	0.31%	0.0%	1.29%					
27	"10. ""Аграрная партия России"""	640	21	4	24	25	12	6	10	6	56	19	10	11	3	61	7	7	15	5	19	7	13	2	34	30	10	4	24	9	48	10	6	3	48	27	12	0	3	2	10	6	11					
		5.49%	4.17%	3.80%	10.30%	9.15%	4.85%	4.61%	4.46%	5.50%	10.40%	1.54%	1.29%	2.03%	2.0%	11.33%	3.22%	8.04%	5.08%	3.64%	14.17%	6.66%	10.56%	1.72%	9.34%	20.27%	5.68%	2.61%	5.30%	6.47%	6.93%	6.17%	1.93%	2.77%	10.81%	16.36%	3.21%	0.0%	4.41%	3.27%	3.12%	2.29%	7.14%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	0	2	3	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.80%	2.30%	0.0%	0.0%	0.18%	0.08%	0.12%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.96%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	181	14	0	5	4	3	1	4	0	7	8	17	14	2	7	3	0	4	2	1	7	2	0	3	0	5	1	9	0	13	3	0	1	2	2	7	2	1	1	7	5	14					
		1.55%	2.78%	0.0%	2.14%	1.46%	1.21%	0.76%	1.78%	0.0%	1.30%	0.65%	2.19%	2.59%	1.33%	1.30%	1.38%	0.0%	1.35%	1.45%	0.74%	6.66%	1.62%	0.0%	0.82%	0.0%	2.84%	0.65%	1.99%	0.0%	1.87%	1.85%	0.0%	0.92%	0.45%	1.21%	1.87%	0.68%	1.47%	1.63%	2.18%	1.91%	9.09%					
30	"13. ""Демократическая партия России"""	60	1	0	2	3	2	0	2	1	0	7	4	7	0	0	1	0	0	1	0	1	1	0	3	0	0	0	0	1	4	1	7	1	4	0	3	0	0	0	1	2	0					
		0.51%	0.19%	0.0%	0.85%	1.09%	0.80%	0.0%	0.89%	0.91%	0.0%	0.56%	0.51%	1.29%	0.0%	0.0%	0.46%	0.0%	0.0%	0.72%	0.0%	0.95%	0.81%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.71%	0.57%	0.61%	2.25%	0.92%	0.90%	0.0%	0.80%	0.0%	0.0%	0.0%	0.31%	0.76%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	0	0	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	1	0	2	1	0	1	0	0	3	0	1	0	7	0	1	0	0	0	1	0	0					
		0.22%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.08%	0.38%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.54%	0.67%	0.0%	0.65%	0.0%	0.0%	0.43%	0.0%	0.32%	0.0%	1.57%	0.0%	0.26%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	24	1	0	0	3	1	1	0	0	2	4	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	0	0	2					
		0.20%	0.19%	0.0%	0.0%	1.09%	0.40%	0.76%	0.0%	0.0%	0.37%	0.32%	0.0%	0.18%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.60%	0.26%	0.68%	1.47%	0.0%	0.0%	0.0%	1.29%					
33	"16. ""Родина"" (народно-патриотический союз)"""	584	21	11	17	11	22	2	8	1	23	95	64	32	8	28	11	7	12	5	5	4	4	4	26	6	3	1	29	3	20	7	13	3	7	8	17	13	0	0	20	10	3					
		5.01%	4.17%	10.47%	7.29%	4.02%	8.90%	1.53%	3.57%	0.91%	4.27%	7.72%	8.27%	5.92%	5.33%	5.20%	5.06%	8.04%	4.06%	3.64%	3.73%	3.80%	3.25%	3.44%	7.14%	4.05%	1.70%	0.65%	6.41%	2.15%	2.89%	4.32%	4.19%	2.77%	1.57%	4.84%	4.55%	4.46%	0.0%	0.0%	6.25%	3.83%	1.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	2	0	1	0	2	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	2	0	0	1	2	0	4	3	1	0	0	0	0	2	1	2	0	0	2	1	2					
		0.30%	0.39%	0.0%	0.42%	0.0%	0.80%	0.0%	0.0%	0.0%	0.37%	0.24%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	0.67%	1.13%	0.0%	0.88%	2.15%	0.14%	0.0%	0.0%	0.0%	0.0%	1.21%	0.26%	0.68%	0.0%	0.0%	0.62%	0.38%	1.29%					
35	"18. ""ЛДПР"""	2096	92	19	38	37	39	26	55	28	115	240	160	88	32	136	34	19	64	20	11	17	61	29	52	21	20	20	87	54	92	36	42	25	65	14	74	27	12	1	32	35	27					
		17.99%	18.29%	18.09%	16.30%	13.55%	15.78%	20.0%	24.55%	25.68%	21.37%	19.51%	20.69%	16.29%	21.33%	25.27%	15.66%	21.83%	21.69%	14.59%	8.20%	16.19%	49.59%	25.0%	14.28%	14.18%	11.36%	13.07%	19.24%	38.84%	13.29%	22.22%	13.54%	23.14%	14.63%	8.48%	19.83%	9.27%	17.64%	1.63%	10.0%	13.40%	17.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	254	8	3	4	13	2	3	1	2	9	28	21	22	4	5	2	1	6	0	2	2	4	2	7	7	3	4	20	2	19	4	7	0	4	4	10	5	2	0	6	2	4					
		2.18%	1.59%	2.85%	1.71%	4.76%	0.80%	2.30%	0.44%	1.83%	1.67%	2.27%	2.71%	4.07%	2.66%	0.92%	0.92%	1.14%	2.03%	0.0%	1.49%	1.90%	3.25%	1.72%	1.92%	4.72%	1.70%	2.61%	4.42%	1.43%	2.74%	2.46%	2.25%	0.0%	0.90%	2.42%	2.68%	1.71%	2.94%	0.0%	1.87%	0.76%	2.59%					
37	"20. ""Политическая партия ""Единая Россия"""	4000	167	47	104	128	89	57	76	51	165	274	169	132	44	187	128	21	132	69	62	25	20	29	144	40	84	101	155	35	259	55	153	26	218	60	100	117	17	20	106	83	51					
		34.34%	33.20%	44.76%	44.63%	46.88%	36.03%	43.84%	33.92%	46.78%	30.66%	22.27%	21.86%	24.44%	29.33%	34.75%	58.98%	24.13%	44.74%	50.36%	46.26%	23.80%	16.26%	25.0%	39.56%	27.02%	47.72%	66.01%	34.29%	25.17%	37.42%	33.95%	49.35%	24.07%	49.09%	36.36%	26.80%	40.20%	24.99%	32.78%	33.12%	31.80%	33.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	1	0	0	1	0	2	3	0	1	0	3	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	2	1	0	0	1	0	0	0	0	1					
		0.18%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.44%	0.0%	0.37%	0.24%	0.0%	0.18%	0.0%	0.55%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.67%	0.0%	0.65%	0.0%	0.0%	0.0%	0.61%	0.0%	1.85%	0.22%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.64%					
39	"22. ""Развитие предпринимательства"""	32	5	0	0	0	1	0	0	0	1	1	2	5	0	1	0	0	0	1	0	2	0	2	0	0	0	0	0	1	6	0	0	0	1	1	0	0	0	0	1	1	0					
		0.27%	0.99%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.18%	0.08%	0.25%	0.92%	0.0%	0.18%	0.0%	0.0%	0.0%	0.72%	0.0%	1.90%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.86%	0.0%	0.0%	0.0%	0.22%	0.60%	0.0%	0.0%	0.0%	0.0%	0.31%	0.38%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1965	76	16	22	16	35	14	40	11	109	256	164	112	47	39	18	9	19	10	22	16	10	36	39	19	22	10	65	11	164	23	31	32	55	21	81	61	15	24	89	96	10					
		16.86%	15.10%	15.23%	9.44%	5.86%	14.17%	10.76%	17.85%	10.09%	20.26%	20.81%	21.21%	20.74%	31.33%	7.24%	8.29%	10.34%	6.44%	7.29%	16.41%	15.23%	8.13%	31.03%	10.71%	12.83%	12.5%	6.53%	14.38%	7.91%	23.69%	14.19%	10.0%	29.62%	12.38%	12.72%	21.71%	20.96%	22.05%	39.34%	27.81%	36.78%	6.49%					
																																																
41	Против всех	558	30	3	6	5	8	9	3	0	14	152	62	38	2	13	2	4	8	8	7	9	0	3	7	3	12	5	20	5	13	3	6	2	2	7	25	25	4	7	10	6	10					
		4.79%	5.96%	2.85%	2.57%	1.83%	3.23%	6.92%	1.33%	0.0%	2.60%	12.35%	8.02%	7.03%	1.33%	2.41%	0.92%	4.59%	2.71%	5.83%	5.22%	8.57%	0.0%	2.58%	1.92%	2.02%	6.81%	3.26%	4.42%	3.59%	1.87%	1.85%	1.93%	1.85%	0.45%	4.24%	6.70%	8.59%	5.88%	11.47%	3.12%	2.29%	6.49%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
