10	Число действительных избирательных бюллетеней	21609	979	665	1377	1025	840	644	1478	653	902	807	987	925	864	793	685	773	857	1551	645	1673	1446	879	161									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	139	7	2	11	4	3	3	4	3	12	5	4	8	10	6	4	7	4	7	7	14	10	4	0									
		0.63%	0.71%	0.29%	0.79%	0.39%	0.35%	0.46%	0.27%	0.45%	1.31%	0.61%	0.40%	0.85%	1.14%	0.74%	0.57%	0.89%	0.46%	0.44%	1.07%	0.82%	0.68%	0.45%	0.00%									
14	Грудинин Павел Николаевич	3955	186	126	239	171	163	100	317	104	163	104	173	165	176	161	132	131	169	281	118	332	293	137	14									
		18.04%	18.75%	18.42%	17.16%	16.52%	19.18%	15.36%	21.18%	15.62%	17.76%	12.78%	17.32%	17.52%	20.09%	19.98%	18.97%	16.69%	19.61%	17.82%	18.02%	19.52%	19.89%	15.39%	8.48%									
15	Жириновский Владимир Вольфович	1542	68	58	106	73	45	47	100	68	65	64	60	59	62	50	43	58	48	123	48	119	83	79	16									
		7.03%	6.85%	8.48%	7.61%	7.05%	5.29%	7.22%	6.68%	10.21%	7.08%	7.86%	6.01%	6.26%	7.08%	6.20%	6.18%	7.39%	5.57%	7.80%	7.33%	6.99%	5.63%	8.88%	9.70%									
16	Путин Владимир Владимирович	15295	687	460	981	749	604	472	992	465	639	612	721	658	588	558	486	547	612	1092	454	1149	1019	626	124									
		69.75%	69.25%	67.25%	70.42%	72.37%	71.06%	72.50%	66.27%	69.82%	69.61%	75.18%	72.17%	69.85%	67.12%	69.23%	69.83%	69.68%	70.99%	69.25%	69.31%	67.55%	69.18%	70.34%	75.15%									
17	Собчак Ксения Анатольевна	250	11	12	13	7	14	6	28	7	8	8	12	11	12	9	6	8	9	14	6	16	20	12	1									
		1.14%	1.11%	1.75%	0.93%	0.68%	1.65%	0.92%	1.87%	1.05%	0.87%	0.98%	1.20%	1.17%	1.37%	1.12%	0.86%	1.02%	1.04%	0.89%	0.92%	0.94%	1.36%	1.35%	0.61%									
18	Сурайкин Максим Александрович	170	5	5	13	12	5	9	13	3	10	4	5	6	7	2	3	11	5	12	8	11	10	9	2									
		0.78%	0.50%	0.73%	0.93%	1.16%	0.59%	1.38%	0.87%	0.45%	1.09%	0.49%	0.50%	0.64%	0.80%	0.25%	0.43%	1.40%	0.58%	0.76%	1.22%	0.65%	0.68%	1.01%	1.21%									
19	Титов Борис Юрьевич	149	10	0	7	4	2	4	14	3	4	6	8	8	5	3	6	5	9	12	2	19	6	8	4									
		0.68%	1.01%	0.00%	0.50%	0.39%	0.24%	0.61%	0.94%	0.45%	0.44%	0.74%	0.80%	0.85%	0.57%	0.37%	0.86%	0.64%	1.04%	0.76%	0.31%	1.12%	0.41%	0.90%	2.42%									
20	Явлинский Григорий Алексеевич	109	5	2	7	5	4	3	10	0	1	4	4	10	4	4	5	6	1	10	2	13	5	4	0									
		0.50%	0.50%	0.29%	0.50%	0.48%	0.47%	0.46%	0.67%	0.00%	0.11%	0.49%	0.40%	1.06%	0.46%	0.50%	0.72%	0.76%	0.12%	0.63%	0.31%	0.76%	0.34%	0.45%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
