Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Костромская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3739	41	147	92	60	165	150	65	224	260	233	57	18	47	16	88	275	33	82	169	177	115	54	107	20	98	37	98	41	38	152	59	85	229	40	167					
		19.32%	15.89%	18.56%	22.72%	21.98%	20.86%	19.79%	21.38%	23.60%	19.30%	15.47%	17.59%	17.82%	20.89%	10.39%	19.86%	22.45%	14.73%	23.50%	18.37%	19.47%	20.39%	18.75%	14.94%	14.81%	15.10%	13.81%	20.90%	21.03%	16.52%	19.82%	17.10%	22.37%	21.69%	12.99%	22.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3657	57	175	83	49	154	136	51	150	188	363	53	20	39	54	86	233	41	57	189	140	92	61	146	27	172	59	76	15	28	131	60	59	176	81	156					
		18.89%	22.09%	22.10%	20.49%	17.95%	19.47%	17.94%	16.78%	15.81%	13.96%	24.10%	16.36%	19.80%	17.33%	35.06%	19.41%	19.02%	18.30%	16.33%	20.54%	15.40%	16.31%	21.18%	20.39%	20.00%	26.50%	22.01%	16.20%	7.69%	12.17%	17.08%	17.39%	15.53%	16.67%	26.30%	21.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	204	4	6	5	2	5	11	1	10	13	21	5	1	3	1	6	13	1	2	6	12	9	5	10	0	6	4	6	0	6	6	7	3	11	1	2					
		1.05%	1.55%	0.76%	1.23%	0.73%	0.63%	1.45%	0.33%	1.05%	0.97%	1.39%	1.54%	0.99%	1.33%	0.65%	1.35%	1.06%	0.45%	0.57%	0.65%	1.32%	1.60%	1.74%	1.40%	0.00%	0.92%	1.49%	1.28%	0.00%	2.61%	0.78%	2.03%	0.79%	1.04%	0.32%	0.27%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5070	54	155	84	56	225	193	73	279	448	498	70	26	52	23	131	341	54	82	230	226	164	68	146	50	118	59	120	51	58	235	84	122	228	92	175					
		26.19%	20.93%	19.57%	20.74%	20.51%	28.45%	25.46%	24.01%	29.40%	33.26%	33.07%	21.60%	25.74%	23.11%	14.94%	29.57%	27.84%	24.11%	23.50%	25.00%	24.86%	29.08%	23.61%	20.39%	37.04%	18.18%	22.01%	25.59%	26.15%	25.22%	30.64%	24.35%	32.11%	21.59%	29.87%	24.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	631	5	19	5	10	24	33	6	49	60	65	2	4	6	1	12	40	8	3	26	44	24	7	22	6	18	15	5	6	23	20	3	5	31	5	19					
		3.26%	1.94%	2.40%	1.23%	3.66%	3.03%	4.35%	1.97%	5.16%	4.45%	4.32%	0.62%	3.96%	2.67%	0.65%	2.71%	3.27%	3.57%	0.86%	2.83%	4.84%	4.26%	2.43%	3.07%	4.44%	2.77%	5.60%	1.07%	3.08%	10.00%	2.61%	0.87%	1.32%	2.94%	1.62%	2.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5720	93	277	128	90	210	221	101	214	349	305	132	31	76	57	116	303	83	116	281	293	149	87	273	32	227	91	156	81	75	212	128	103	356	80	194					
		29.55%	36.05%	34.97%	31.60%	32.97%	26.55%	29.16%	33.22%	22.55%	25.91%	20.25%	40.74%	30.69%	33.78%	37.01%	26.19%	24.73%	37.05%	33.24%	30.54%	32.23%	26.42%	30.21%	38.13%	23.70%	34.98%	33.96%	33.26%	41.54%	32.61%	27.64%	37.10%	27.11%	33.71%	25.97%	26.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	126	2	5	3	2	2	9	0	11	9	6	3	1	1	0	0	10	2	0	5	7	4	3	4	0	6	3	3	1	1	5	1	0	7	5	5					
		0.65%	0.78%	0.63%	0.74%	0.73%	0.25%	1.19%	0.00%	1.16%	0.67%	0.40%	0.93%	0.99%	0.44%	0.00%	0.00%	0.82%	0.89%	0.00%	0.54%	0.77%	0.71%	1.04%	0.56%	0.00%	0.92%	1.12%	0.64%	0.51%	0.43%	0.65%	0.29%	0.00%	0.66%	1.62%	0.69%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
