Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Хоринская территориальная избирательная комиссия																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815					
		0.32%	1.92%	0.00%	0.00%	0.12%	0.53%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.44%	1.20%	0.00%	0.00%	0.38%	0.00%	0.67%	0.53%	0.00%	0.52%	0.43%	0.00%	0.00%	0.00%	0.49%	0.37%	0.45%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
