Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
"Наименование Избирательной комиссии:    Иркутск, Правобережная"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1233	57	23	18	50	43	25	14	115	70	28	30	32	21	18	14	23	10	32	22	15	21	25	23	12	8	18	12	13	16	13	20	3	9	24	13	43	27	24	36	7	18	16	31	16	59	66					
14	Число погашенных неиспользованных открепительных удостоверений	2960	60	36	71	27	62	68	42	39	58	33	76	70	65	43	34	73	84	50	75	81	63	64	71	77	86	74	79	67	59	43	61	39	82	89	68	78	68	81	66	44	84	86	108	98	78	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	1	0	1	0	0	0	2	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5557	164	96	187	180	217	158	67	149	111	126	140	130	180	67	107	171	139	211	154	152	82	83	118	100	127	137	149	55	93	34	79	50	103	79	86	97	104	119	100	31	131	124	156	159	180	75					
		15.62%	17.19%	16.70%	19.04%	18.31%	19.05%	20.44%	18.16%	15.97%	14.03%	16.41%	14.23%	15.72%	17.70%	17.40%	16.34%	15.45%	20.68%	17.94%	19.08%	17.49%	13.69%	17.58%	16.34%	15.85%	17.76%	17.34%	15.16%	14.51%	18.06%	12.64%	15.77%	21.65%	15.49%	15.55%	18.74%	15.30%	14.09%	16.67%	12.84%	16.32%	15.36%	15.64%	12.94%	12.74%	7.95%	7.81%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6663	129	70	116	134	108	88	76	154	122	127	174	138	130	69	104	171	75	186	126	133	127	110	146	157	152	173	203	77	92	59	109	59	131	130	85	123	159	151	194	41	171	139	244	231	546	424					
		18.72%	13.52%	12.17%	11.81%	13.63%	9.48%	11.38%	20.60%	16.51%	15.42%	16.54%	17.68%	16.69%	12.78%	17.92%	15.88%	15.45%	11.16%	15.82%	15.61%	15.30%	21.20%	23.31%	20.22%	24.88%	21.26%	21.90%	20.65%	20.32%	17.86%	21.93%	21.76%	25.54%	19.70%	25.59%	18.52%	19.40%	21.54%	21.15%	24.90%	21.58%	20.05%	17.53%	20.23%	18.51%	24.11%	44.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	580	17	17	22	13	18	9	1	14	22	19	20	14	20	7	9	18	12	19	12	17	10	12	13	8	6	13	14	6	6	3	7	5	6	6	4	3	13	13	15	1	13	11	22	21	38	11					
		1.63%	1.78%	2.96%	2.24%	1.32%	1.58%	1.16%	0.27%	1.50%	2.78%	2.47%	2.03%	1.69%	1.97%	1.82%	1.37%	1.63%	1.79%	1.62%	1.49%	1.96%	1.67%	2.54%	1.80%	1.27%	0.84%	1.65%	1.42%	1.58%	1.17%	1.12%	1.40%	2.16%	0.90%	1.18%	0.87%	0.47%	1.76%	1.82%	1.93%	0.53%	1.52%	1.39%	1.82%	1.68%	1.68%	1.15%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10447	306	179	320	307	394	229	98	319	249	257	295	272	354	101	236	369	235	377	225	307	177	142	207	177	147	194	288	123	156	82	145	67	222	129	146	202	216	182	271	52	238	241	356	391	388	79					
		29.36%	32.08%	31.13%	32.59%	31.23%	34.59%	29.62%	26.56%	34.19%	31.48%	33.46%	29.98%	32.89%	34.81%	26.23%	36.03%	33.33%	34.97%	32.06%	27.88%	35.33%	29.55%	30.08%	28.67%	28.05%	20.56%	24.56%	29.30%	32.45%	30.29%	30.48%	28.94%	29.00%	33.38%	25.39%	31.81%	31.86%	29.27%	25.49%	34.79%	27.37%	27.90%	30.39%	29.52%	31.33%	17.13%	8.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2474	86	67	97	114	146	105	23	63	78	86	87	82	89	42	66	94	74	101	95	61	32	17	36	43	19	37	54	18	15	15	30	7	41	21	12	24	34	37	35	5	41	48	73	69	43	12					
		6.95%	9.01%	11.65%	9.88%	11.60%	12.82%	13.58%	6.23%	6.75%	9.86%	11.20%	8.84%	9.92%	8.75%	10.91%	10.08%	8.49%	11.01%	8.59%	11.77%	7.02%	5.34%	3.60%	4.99%	6.81%	2.66%	4.68%	5.49%	4.75%	2.91%	5.58%	5.99%	3.03%	6.17%	4.13%	2.61%	3.79%	4.61%	5.18%	4.49%	2.63%	4.81%	6.05%	6.05%	5.53%	1.90%	1.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9155	235	134	220	213	233	165	94	212	188	139	252	179	226	91	125	257	129	256	185	187	162	100	194	137	242	223	256	95	144	70	124	39	154	130	116	171	204	195	141	55	241	215	337	352	1024	314					
		25.73%	24.63%	23.30%	22.40%	21.67%	20.46%	21.35%	25.47%	22.72%	23.77%	18.10%	25.61%	21.64%	22.22%	23.64%	19.08%	23.22%	19.20%	21.77%	22.92%	21.52%	27.05%	21.19%	26.87%	21.71%	33.85%	28.23%	26.04%	25.07%	27.96%	26.02%	24.75%	16.88%	23.16%	25.59%	25.27%	26.97%	27.64%	27.31%	18.10%	28.95%	28.25%	27.11%	27.94%	28.21%	45.21%	32.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	287	11	6	10	6	11	8	5	11	5	7	7	5	7	2	3	10	3	12	4	4	2	1	5	4	4	2	8	4	4	4	1	3	2	5	3	7	1	8	15	1	10	7	3	14	23	9					
		0.81%	1.15%	1.04%	1.02%	0.61%	0.97%	1.03%	1.36%	1.18%	0.63%	0.91%	0.71%	0.60%	0.69%	0.52%	0.46%	0.90%	0.45%	1.02%	0.50%	0.46%	0.33%	0.21%	0.69%	0.63%	0.56%	0.25%	0.81%	1.06%	0.78%	1.49%	0.20%	1.30%	0.30%	0.98%	0.65%	1.10%	0.14%	1.12%	1.93%	0.53%	1.17%	0.88%	0.25%	1.12%	1.02%	0.94%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
