Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Бабаевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
		0.41%	0.67%	1.02%	0.95%	0.42%	1.18%	0.65%	0.19%	0.46%	0.93%	0.00%	0.27%	0.00%	0.54%	0.00%	0.00%	0.00%	0.75%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.68%					
20	3.Политическая партия «Демократическая партия России»	10	0	1	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.00%	0.15%	0.16%	0.14%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	959	66	81	56	72	64	35	28	49	63	10	110	12	5	5	4	15	6	19	8	20	20	6	33	10	7	6	31	25	18	21	9	17	11	17					
		7.72%	8.87%	11.82%	8.83%	10.10%	9.43%	5.66%	5.31%	7.52%	9.78%	5.95%	10.05%	9.84%	2.72%	1.98%	4.40%	7.01%	4.51%	8.92%	4.60%	6.39%	6.27%	7.89%	8.51%	4.27%	9.09%	9.38%	7.24%	7.06%	10.00%	5.90%	5.45%	4.42%	2.84%	11.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	85	6	16	8	7	9	8	11	2	10	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0					
		0.68%	0.81%	2.34%	1.26%	0.98%	1.33%	1.29%	2.09%	0.31%	1.55%	0.00%	0.00%	0.82%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.52%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	1	3	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.10%	0.00%	0.00%	0.16%	0.42%	0.00%	0.16%	0.00%	0.15%	0.16%	0.00%	0.09%	0.00%	0.00%	0.40%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1330	102	79	100	102	77	67	66	89	79	8	109	7	16	31	16	19	10	21	17	31	15	12	30	11	5	11	39	51	22	27	9	24	22	6					
		10.71%	13.71%	11.53%	15.77%	14.31%	11.34%	10.84%	12.52%	13.65%	12.27%	4.76%	9.95%	5.74%	8.70%	12.25%	17.58%	8.88%	7.52%	9.86%	9.77%	9.90%	4.70%	15.79%	7.73%	4.70%	6.49%	17.19%	9.11%	14.41%	12.22%	7.58%	5.45%	6.23%	5.67%	4.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1184	70	82	79	111	105	84	45	62	79	3	90	4	22	19	12	19	8	13	10	7	14	7	33	12	4	3	39	22	18	16	6	41	36	9					
		9.54%	9.41%	11.97%	12.46%	15.57%	15.46%	13.59%	8.54%	9.51%	12.27%	1.79%	8.22%	3.28%	11.96%	7.51%	13.19%	8.88%	6.02%	6.10%	5.75%	2.24%	4.39%	9.21%	8.51%	5.13%	5.19%	4.69%	9.11%	6.21%	10.00%	4.49%	3.64%	10.65%	9.28%	6.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	3	2	6	2	2	5	0	2	1	0	7	0	0	0	0	1	0	1	3	0	0	1	1	0	1	1	3	0	1	0	1	1	4	0					
		0.39%	0.40%	0.29%	0.95%	0.28%	0.29%	0.81%	0.00%	0.31%	0.16%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.47%	1.72%	0.00%	0.00%	1.32%	0.26%	0.00%	1.30%	1.56%	0.70%	0.00%	0.56%	0.00%	0.61%	0.26%	1.03%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8088	466	380	342	372	381	380	354	422	380	138	687	92	136	184	57	153	104	149	129	217	248	45	252	191	58	40	298	219	114	269	137	288	303	103					
		65.14%	62.63%	55.47%	53.94%	52.17%	56.11%	61.49%	67.17%	64.72%	59.01%	82.14%	62.74%	75.41%	73.91%	72.73%	62.64%	71.50%	78.20%	69.95%	74.14%	69.33%	77.74%	59.21%	64.95%	81.62%	75.32%	62.50%	69.63%	61.86%	63.33%	75.56%	83.03%	74.81%	78.09%	70.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	4	8	5	5	5	2	1	3	7	0	0	0	2	0	2	0	2	0	0	2	0	2	1	0	0	0	4	0	1	1	0	1	1	0					
		0.48%	0.54%	1.17%	0.79%	0.70%	0.74%	0.32%	0.19%	0.46%	1.09%	0.00%	0.00%	0.00%	1.09%	0.00%	2.20%	0.00%	1.50%	0.00%	0.00%	0.64%	0.00%	2.63%	0.26%	0.00%	0.00%	0.00%	0.93%	0.00%	0.56%	0.28%	0.00%	0.26%	0.26%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
