Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Бабаевская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	795	20	20	20	20	20	20	20	20	20	10	60	20	30	20	10	20	30	20	40	40	20	40	30	10	10	30	30	25	50	10	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	549	5	8	15	13	15	14	8	9	17	6	55	7	11	4	1	15	30	18	38	40	20	25	1	6	5	25	19	23	50	3	16	11	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	346	39	26	16	24	12	30	10	14	15	2	20	1	5	5	9	11	3	2	3	6	2	9	5	2	2	9	7	11	8	21	4	9	4					
14	Число погашенных неиспользованных открепительных удостоверений	246	15	12	5	7	5	6	12	11	3	4	5	13	19	16	9	5	0	2	2	0	0	15	29	4	5	5	11	2	0	7	4	9	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	94	4	2	3	4	7	4	2	5	7	2	6	1	3	2	2	5	5	3	2	2	0	3	2	0	0	6	5	0	2	0	1	2	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2769	196	206	192	241	232	225	117	183	241	22	213	15	22	30	15	47	26	17	47	54	8	50	27	5	5	56	34	30	58	13	48	69	25					
		25.74%	31.72%	32.54%	34.59%	38.13%	36.36%	38.07%	26.00%	29.37%	37.31%	17.05%	21.87%	15.96%	15.49%	13.57%	16.48%	18.58%	13.68%	12.32%	19.50%	20.22%	12.90%	16.45%	17.20%	13.16%	11.11%	15.69%	11.85%	20.83%	18.18%	8.72%	14.91%	20.78%	21.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1617	103	99	87	82	86	81	80	110	86	24	143	9	19	31	18	31	29	25	58	45	19	43	5	3	9	48	55	19	60	18	38	51	3					
		15.03%	16.67%	15.64%	15.68%	12.97%	13.48%	13.71%	17.78%	17.66%	13.31%	18.60%	14.68%	9.57%	13.38%	14.03%	19.78%	12.25%	15.26%	18.12%	24.07%	16.85%	30.65%	14.14%	3.18%	7.89%	20.00%	13.45%	19.16%	13.19%	18.81%	12.08%	11.80%	15.36%	2.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	107	7	8	7	5	6	5	7	5	9	0	11	0	1	0	1	1	1	0	4	1	0	3	3	0	2	2	1	1	4	1	5	4	2					
		0.99%	1.13%	1.26%	1.26%	0.79%	0.94%	0.85%	1.56%	0.80%	1.39%	0.00%	1.13%	0.00%	0.70%	0.00%	1.10%	0.40%	0.53%	0.00%	1.66%	0.37%	0.00%	0.99%	1.91%	0.00%	4.44%	0.56%	0.35%	0.69%	1.25%	0.67%	1.55%	1.20%	1.75%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1570	87	105	87	104	87	93	70	77	91	12	165	14	12	19	12	32	29	12	27	32	9	73	11	3	7	38	62	20	43	24	54	34	25					
		14.60%	14.08%	16.59%	15.68%	16.46%	13.64%	15.74%	15.56%	12.36%	14.09%	9.30%	16.94%	14.89%	8.45%	8.60%	13.19%	12.65%	15.26%	8.70%	11.20%	11.99%	14.52%	24.01%	7.01%	7.89%	15.56%	10.64%	21.60%	13.89%	13.48%	16.11%	16.77%	10.24%	21.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	161	9	14	16	9	15	6	7	7	16	0	8	1	2	2	1	3	1	2	6	3	1	2	0	1	0	7	1	3	1	3	8	5	1					
		1.50%	1.46%	2.21%	2.88%	1.42%	2.35%	1.02%	1.56%	1.12%	2.48%	0.00%	0.82%	1.06%	1.41%	0.90%	1.10%	1.19%	0.53%	1.45%	2.49%	1.12%	1.61%	0.66%	0.00%	2.63%	0.00%	1.96%	0.35%	2.08%	0.31%	2.01%	2.48%	1.51%	0.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4278	200	186	152	167	195	173	153	223	190	69	409	52	84	132	42	139	101	79	97	127	23	124	108	26	20	197	126	67	147	89	159	164	58					
		39.77%	32.36%	29.38%	27.39%	26.42%	30.56%	29.27%	34.00%	35.79%	29.41%	53.49%	41.99%	55.32%	59.15%	59.73%	46.15%	54.94%	53.16%	57.25%	40.25%	47.57%	37.10%	40.79%	68.79%	68.42%	44.44%	55.18%	43.90%	46.53%	46.08%	59.73%	49.38%	49.40%	50.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	3	6	0	6	2	2	4	4	3	1	8	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	2	1	2	0	0					
		0.49%	0.49%	0.95%	0.00%	0.95%	0.31%	0.34%	0.89%	0.64%	0.46%	0.78%	0.82%	0.00%	0.00%	0.45%	0.00%	0.00%	0.53%	0.72%	0.41%	0.37%	1.61%	0.33%	0.00%	0.00%	0.00%	0.00%	0.35%	0.69%	0.63%	0.67%	0.62%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
