Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Первомайская 																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524					
		16.34%	10.93%	7.43%	41.73%	33.12%	32.62%	35.0%	27.92%	38.39%	16.93%	37.71%	15.85%	36.46%	16.56%	16.0%	3.43%	5.12%	17.87%	2.40%	28.46%	6.96%	7.61%	10.03%	4.25%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.44%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	47	2	1	0	0	2	1	4	2	2	1	1	4	3	3	2	0	1	0	1	8	6	0	3					
		0.66%	0.40%	0.37%	0.0%	0.0%	0.84%	0.83%	3.60%	0.89%	0.53%	0.87%	0.40%	1.50%	0.87%	0.92%	0.85%	0.0%	0.48%	0.0%	0.18%	1.68%	0.55%	0.0%	0.70%					
30	"13. ""Демократическая партия России"""	15	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0	0	2	2	2	0					
		0.21%	0.20%	0.0%	0.78%	0.0%	0.0%	0.83%	0.0%	0.44%	0.26%	0.0%	0.40%	0.0%	0.29%	0.30%	0.0%	0.85%	0.0%	0.0%	0.0%	0.42%	0.18%	0.39%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	0	1	0	0	0	0	1	0	2	0	4	1	1	1	0	0	3	1	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.81%	0.0%	1.16%	0.30%	0.42%	0.85%	0.0%	0.0%	0.56%	0.21%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0					
		0.09%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.78%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	404	6	10	4	9	9	9	6	3	20	0	32	6	9	31	20	6	4	1	12	51	95	42	19					
		5.71%	1.21%	3.71%	3.14%	5.73%	3.81%	7.5%	5.40%	1.33%	5.37%	0.0%	13.00%	2.25%	2.61%	9.53%	8.58%	5.12%	1.93%	1.20%	2.24%	10.75%	8.71%	8.26%	4.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	2	0	0	0	1	0	0	2	1	0	1	3	3	0	0	1	0	0	0	0	0	1	2					
		0.24%	0.40%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.89%	0.26%	0.0%	0.40%	1.12%	0.87%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.47%					
35	"18. ""ЛДПР"""	839	40	14	7	12	15	3	10	21	36	8	15	31	55	44	35	11	30	24	59	62	148	77	82					
		11.86%	8.09%	5.20%	5.51%	7.64%	6.35%	2.5%	9.00%	9.37%	9.67%	7.01%	6.09%	11.65%	15.98%	13.53%	15.02%	9.40%	14.49%	28.91%	11.04%	13.08%	13.57%	15.15%	19.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	190	13	5	2	4	3	2	2	4	20	1	3	2	4	8	9	1	7	1	13	21	46	10	9					
		2.68%	2.63%	1.85%	1.57%	2.54%	1.27%	1.66%	1.80%	1.78%	5.37%	0.87%	1.21%	0.75%	1.16%	2.46%	3.86%	0.85%	3.38%	1.20%	2.43%	4.43%	4.22%	1.96%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	3107	280	172	39	63	94	39	42	66	130	47	101	92	148	119	135	59	96	40	207	214	491	226	207					
		43.92%	56.68%	63.94%	30.70%	40.12%	39.83%	32.5%	37.83%	29.46%	34.94%	41.22%	41.05%	34.58%	43.02%	36.61%	57.93%	50.42%	46.37%	48.19%	38.76%	45.14%	45.04%	44.48%	48.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	7	0	0	0	1	0	0	0	2	0	1	1	1	1	1	0	1	0	1	0	3	0	1					
		0.29%	1.41%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.53%	0.0%	0.40%	0.37%	0.29%	0.30%	0.42%	0.0%	0.48%	0.0%	0.18%	0.0%	0.27%	0.0%	0.23%					
39	"22. ""Развитие предпринимательства"""	9	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	3	0	0	0	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.58%	0.30%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.23%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	446	37	24	10	4	14	12	3	3	45	7	24	7	16	27	6	6	12	4	19	37	81	28	20					
		6.30%	7.48%	8.92%	7.87%	2.54%	5.93%	10.0%	2.70%	1.33%	12.09%	6.14%	9.75%	2.63%	4.65%	8.30%	2.57%	5.12%	5.79%	4.81%	3.55%	7.80%	7.43%	5.51%	4.72%					
																														
41	Против всех	157	5	0	5	3	3	2	3	3	9	2	4	7	11	7	3	4	4	0	12	15	22	16	17					
		2.21%	1.01%	0.0%	3.93%	1.91%	1.27%	1.66%	2.70%	1.33%	2.41%	1.75%	1.62%	2.63%	3.19%	2.15%	1.28%	3.41%	1.93%	0.0%	2.24%	3.16%	2.01%	3.14%	4.01%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
