Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Чебаркульская городская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464					
		5.00%	7.32%	6.39%	6.91%	6.87%	10.11%	2.51%	8.10%	5.53%	4.92%	5.31%	7.23%	3.72%	5.50%	3.98%	6.37%	5.81%	4.66%	5.59%	5.49%	5.44%	7.92%	8.01%	5.98%	4.52%	4.77%	1.48%	3.89%	8.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1416	19	22	15	14	24	61	12	83	56	42	65	23	80	68	55	78	62	54	70	67	65	53	42	41	72	58	95	20					
		6.84%	6.05%	10.04%	6.91%	10.68%	13.48%	3.20%	4.05%	8.20%	7.07%	7.44%	9.60%	6.11%	9.58%	7.96%	7.61%	10.07%	9.03%	6.87%	9.85%	7.76%	7.92%	7.07%	10.04%	6.86%	5.21%	2.97%	6.48%	5.19%					
22	"5. ""За Русь Святую"""	117	2	3	1	0	0	8	4	4	4	4	7	4	2	1	5	2	6	3	5	5	9	3	8	3	7	8	8	1					
		0.56%	0.63%	1.36%	0.46%	0.0%	0.0%	0.41%	1.35%	0.39%	0.50%	0.70%	1.03%	1.06%	0.23%	0.11%	0.69%	0.25%	0.87%	0.38%	0.70%	0.57%	1.09%	0.40%	1.91%	0.50%	0.50%	0.41%	0.54%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	1	0	2	1	0	4	1	4	1	0	1	0	1	4	4	2	2	2	1	2	1	0	2	1	5	9	4	0					
		0.26%	0.31%	0.0%	0.92%	0.76%	0.0%	0.20%	0.33%	0.39%	0.12%	0.0%	0.14%	0.0%	0.11%	0.46%	0.55%	0.25%	0.29%	0.25%	0.14%	0.23%	0.12%	0.0%	0.47%	0.16%	0.36%	0.46%	0.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	243	3	0	0	0	2	35	1	10	14	3	4	2	9	4	5	3	4	8	8	6	5	8	4	4	11	70	18	2					
		1.17%	0.95%	0.0%	0.0%	0.0%	1.12%	1.83%	0.33%	0.98%	1.76%	0.53%	0.59%	0.53%	1.07%	0.46%	0.69%	0.38%	0.58%	1.01%	1.12%	0.69%	0.60%	1.06%	0.95%	0.67%	0.79%	3.58%	1.22%	0.51%					
25	"8. ""Народно-республиканская партия России"""	26	0	1	0	0	0	5	0	1	1	3	1	0	0	3	0	2	0	0	1	0	0	1	0	1	1	2	2	1					
		0.12%	0.0%	0.45%	0.0%	0.0%	0.0%	0.26%	0.0%	0.09%	0.12%	0.53%	0.14%	0.0%	0.0%	0.35%	0.0%	0.25%	0.0%	0.0%	0.14%	0.0%	0.0%	0.13%	0.0%	0.16%	0.07%	0.10%	0.13%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	97	0	0	0	1	1	14	0	6	3	2	4	2	4	3	8	0	2	1	2	1	3	0	5	0	8	16	11	0					
		0.46%	0.0%	0.0%	0.0%	0.76%	0.56%	0.73%	0.0%	0.59%	0.37%	0.35%	0.59%	0.53%	0.47%	0.35%	1.10%	0.0%	0.29%	0.12%	0.28%	0.11%	0.36%	0.0%	1.19%	0.0%	0.57%	0.82%	0.75%	0.0%					
27	"10. ""Аграрная партия России"""	441	10	2	5	4	4	11	8	15	18	14	11	10	26	27	24	24	12	27	19	19	18	12	10	18	24	26	33	10					
		2.13%	3.18%	0.91%	2.30%	3.05%	2.24%	0.57%	2.70%	1.48%	2.27%	2.48%	1.62%	2.65%	3.11%	3.16%	3.32%	3.10%	1.74%	3.43%	2.67%	2.20%	2.19%	1.60%	2.39%	3.01%	1.73%	1.33%	2.25%	2.59%					
28	"11. ""Истинные патриоты России"""	46	0	0	0	1	0	23	1	4	1	0	0	1	2	0	0	2	1	0	0	0	0	1	0	1	2	6	0	0					
		0.22%	0.0%	0.0%	0.0%	0.76%	0.0%	1.20%	0.33%	0.39%	0.12%	0.0%	0.0%	0.26%	0.23%	0.0%	0.0%	0.25%	0.14%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.16%	0.14%	0.30%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	144	2	0	3	0	0	15	0	9	3	3	0	0	3	16	2	10	4	3	6	4	0	7	3	6	15	14	11	5					
		0.69%	0.63%	0.0%	1.38%	0.0%	0.0%	0.78%	0.0%	0.88%	0.37%	0.53%	0.0%	0.0%	0.35%	1.87%	0.27%	1.29%	0.58%	0.38%	0.84%	0.46%	0.0%	0.93%	0.71%	1.00%	1.08%	0.71%	0.75%	1.29%					
30	"13. ""Демократическая партия России"""	53	0	0	0	1	0	9	1	1	3	3	3	1	2	1	5	1	2	1	2	4	3	2	2	1	2	1	2	0					
		0.25%	0.0%	0.0%	0.0%	0.76%	0.0%	0.47%	0.33%	0.09%	0.37%	0.53%	0.44%	0.26%	0.23%	0.11%	0.69%	0.12%	0.29%	0.12%	0.28%	0.46%	0.36%	0.26%	0.47%	0.16%	0.14%	0.05%	0.13%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	0	0	1	0	0	1	0	0	3	2	2	0	0	3	3	1	0	0	0	0	1	0	3	2	2	8	3	1					
		0.17%	0.0%	0.0%	0.46%	0.0%	0.0%	0.05%	0.0%	0.0%	0.37%	0.35%	0.29%	0.0%	0.0%	0.35%	0.41%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.71%	0.33%	0.14%	0.41%	0.20%	0.25%					
32	"15. ""Партия СЛОН"""	72	0	0	0	0	1	26	0	3	1	2	0	0	3	1	1	0	1	2	2	0	0	1	0	2	1	20	5	0					
		0.34%	0.0%	0.0%	0.0%	0.0%	0.56%	1.36%	0.0%	0.29%	0.12%	0.35%	0.0%	0.0%	0.35%	0.11%	0.13%	0.0%	0.14%	0.25%	0.28%	0.0%	0.0%	0.13%	0.0%	0.33%	0.07%	1.02%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1111	20	16	15	6	12	63	16	55	55	28	47	11	51	40	61	41	47	54	33	57	73	51	21	28	78	27	90	15					
		5.37%	6.36%	7.30%	6.91%	4.58%	6.74%	3.30%	5.40%	5.43%	6.94%	4.96%	6.94%	2.92%	6.10%	4.68%	8.44%	5.29%	6.85%	6.87%	4.64%	6.60%	8.90%	6.80%	5.02%	4.69%	5.64%	1.38%	6.14%	3.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	0	0	2	1	0	8	1	1	2	2	2	1	1	4	0	0	2	0	4	2	1	0	2	1	3	15	7	0					
		0.29%	0.0%	0.0%	0.92%	0.76%	0.0%	0.41%	0.33%	0.09%	0.25%	0.35%	0.29%	0.26%	0.11%	0.46%	0.0%	0.0%	0.29%	0.0%	0.56%	0.23%	0.12%	0.0%	0.47%	0.16%	0.21%	0.76%	0.47%	0.0%					
35	"18. ""ЛДПР"""	3093	50	25	27	17	18	430	56	152	101	75	82	63	103	98	70	91	92	83	77	101	85	106	57	97	223	393	246	75					
		14.96%	15.92%	11.41%	12.44%	12.97%	10.11%	22.57%	18.91%	15.01%	12.75%	13.29%	12.11%	16.75%	12.33%	11.47%	9.69%	11.75%	13.41%	10.55%	10.84%	11.70%	10.36%	14.15%	13.63%	16.24%	16.14%	20.15%	16.80%	19.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	332	0	6	2	1	2	15	5	16	17	9	12	11	13	22	13	20	11	13	19	11	21	9	12	17	20	12	13	10					
		1.60%	0.0%	2.73%	0.92%	0.76%	1.12%	0.78%	1.68%	1.58%	2.14%	1.59%	1.77%	2.92%	1.55%	2.57%	1.80%	2.58%	1.60%	1.65%	2.67%	1.27%	2.56%	1.20%	2.87%	2.84%	1.44%	0.61%	0.88%	2.59%					
37	"20. ""Политическая партия ""Единая Россия"""	6949	71	59	90	41	55	702	87	327	236	168	194	135	261	288	190	242	225	237	217	283	239	231	122	165	564	823	578	119					
		33.61%	22.61%	26.94%	41.47%	31.29%	30.89%	36.85%	29.39%	32.31%	29.79%	29.78%	28.65%	35.90%	31.25%	33.72%	26.31%	31.26%	32.79%	30.15%	30.56%	32.79%	29.14%	30.84%	29.18%	27.63%	40.83%	42.20%	39.48%	30.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	1	0	1	1	3	0	2	2	1	1	0	3	2	3	1	2	0	3	2	1	1	0	2	4	4	4	2					
		0.22%	0.0%	0.45%	0.0%	0.76%	0.56%	0.15%	0.0%	0.19%	0.25%	0.17%	0.14%	0.0%	0.35%	0.23%	0.41%	0.12%	0.29%	0.0%	0.42%	0.23%	0.12%	0.13%	0.0%	0.33%	0.28%	0.20%	0.27%	0.51%					
39	"22. ""Развитие предпринимательства"""	62	0	0	1	0	1	14	1	3	2	0	0	1	2	1	2	0	0	2	1	3	0	2	1	3	5	10	4	3					
		0.29%	0.0%	0.0%	0.46%	0.0%	0.56%	0.73%	0.33%	0.29%	0.25%	0.0%	0.0%	0.26%	0.23%	0.11%	0.27%	0.0%	0.0%	0.25%	0.14%	0.34%	0.0%	0.26%	0.23%	0.50%	0.36%	0.51%	0.27%	0.77%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2437	70	38	19	17	26	96	47	123	127	79	97	52	129	107	125	103	78	139	117	142	113	102	70	106	106	63	102	44					
		11.78%	22.29%	17.35%	8.75%	12.97%	14.60%	5.03%	15.87%	12.15%	16.03%	14.00%	14.32%	13.82%	15.44%	12.52%	17.31%	13.30%	11.37%	17.68%	16.47%	16.45%	13.78%	13.61%	16.74%	17.75%	7.67%	3.23%	6.96%	11.42%					
																																			
41	Против всех	1550	26	15	5	4	4	185	18	81	58	40	50	14	49	73	60	62	66	73	34	53	58	48	10	37	91	199	115	22					
		7.49%	8.28%	6.84%	2.30%	3.05%	2.24%	9.71%	6.08%	8.00%	7.32%	7.09%	7.38%	3.72%	5.86%	8.54%	8.31%	8.01%	9.62%	9.28%	4.78%	6.14%	7.07%	6.40%	2.39%	6.19%	6.58%	10.20%	7.85%	5.71%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
