Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Ютазинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №2874	УИК №2875	УИК №2876	УИК №2877	УИК №2878	УИК №2879	УИК №2880	УИК №2881	УИК №2882	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.20%	0.80%	0.00%	0.18%	0.00%	0.37%	0.18%	0.33%	0.00%	0.17%	0.00%	0.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	2	2	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.36%	0.17%	0.00%	0.17%	0.33%	0.33%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	156	4	1	1	2	0	0	2	3	2	0	1	2	1	0	8	2	0	7	12	8	9	0	11	4	9	12	11	10	8	10	9	7					
		0.91%	0.60%	0.27%	0.26%	0.75%	0.00%	0.00%	0.52%	0.85%	0.27%	0.00%	0.18%	0.33%	0.23%	0.00%	0.72%	0.33%	0.00%	1.16%	2.29%	1.60%	1.80%	0.00%	1.94%	0.80%	1.67%	2.13%	1.83%	1.81%	1.35%	1.65%	1.49%	1.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	122	6	1	1	2	0	2	0	0	2	0	0	2	5	0	3	1	1	10	0	6	13	0	12	3	12	8	9	0	5	8	3	7					
		0.71%	0.90%	0.27%	0.26%	0.75%	0.00%	0.19%	0.00%	0.00%	0.27%	0.00%	0.00%	0.33%	1.16%	0.00%	0.27%	0.17%	0.79%	1.66%	0.00%	1.20%	2.60%	0.00%	2.11%	0.60%	2.22%	1.42%	1.50%	0.00%	0.84%	1.32%	0.50%	1.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	12	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	1	0	0	1	0	2	1					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.18%	0.00%	0.00%	0.17%	0.00%	0.33%	0.14%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16312	648	364	387	258	252	1060	374	346	737	157	555	587	419	540	1085	600	124	552	478	460	452	509	515	468	492	513	545	508	554	563	563	647					
		95.07%	97.15%	98.91%	98.72%	97.36%	98.05%	98.51%	97.40%	98.58%	98.66%	99.37%	99.11%	97.99%	97.44%	99.08%	97.22%	99.01%	98.41%	91.69%	91.40%	92.18%	90.40%	90.41%	90.67%	93.98%	91.11%	91.12%	90.53%	91.86%	93.42%	92.90%	93.37%	92.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	4	2	0	0	2	1	3	4	1	1	1	1	2	2					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.33%	0.76%	0.40%	0.00%	0.00%	0.35%	0.20%	0.56%	0.71%	0.17%	0.18%	0.17%	0.17%	0.33%	0.29%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
