Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Пестовская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408					
		7.51%	10.58%	6.15%	7.64%	8.73%	4.94%	7.10%	6.62%	6.63%	5.49%	17.65%	8.09%	6.15%	4.86%	4.57%	6.94%	9.07%	10.08%	6.79%	7.21%	6.10%	9.64%	6.33%	7.52%	5.52%	8.10%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	1	4	0	1					
		0.12%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.47%	0.11%	0.28%	0.00%	0.12%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	4	3	5	1					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.24%	0.00%	0.08%	0.44%	0.21%	0.58%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	1380	39	28	12	24	29	17	7	36	19	21	28	60	5	24	16	23	22	97	126	111	127	112	180	98	119					
		11.44%	13.31%	14.36%	8.33%	8.73%	8.95%	10.97%	4.64%	8.85%	11.59%	8.24%	10.29%	10.85%	3.47%	13.71%	7.41%	6.13%	8.53%	13.72%	15.14%	13.28%	10.03%	12.43%	12.53%	11.28%	13.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	820	15	16	9	14	26	11	5	17	6	7	19	23	3	8	9	11	14	58	62	47	137	52	128	52	71					
		6.79%	5.12%	8.21%	6.25%	5.09%	8.02%	7.10%	3.31%	4.18%	3.66%	2.75%	6.99%	4.16%	2.08%	4.57%	4.17%	2.93%	5.43%	8.20%	7.45%	5.62%	10.82%	5.77%	8.91%	5.98%	8.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	146	5	1	1	0	7	1	0	8	0	5	9	7	0	1	3	3	4	14	12	5	19	5	22	8	6					
		1.21%	1.71%	0.51%	0.69%	0.00%	2.16%	0.65%	0.00%	1.97%	0.00%	1.96%	3.31%	1.27%	0.00%	0.57%	1.39%	0.80%	1.55%	1.98%	1.44%	0.60%	1.50%	0.55%	1.53%	0.92%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8192	191	122	108	197	232	111	128	290	129	164	177	401	120	114	150	279	169	466	529	586	778	636	920	634	561					
		67.88%	65.19%	62.56%	75.00%	71.64%	71.60%	71.61%	84.77%	71.25%	78.66%	64.31%	65.07%	72.51%	83.33%	65.14%	69.44%	74.40%	65.50%	65.91%	63.58%	70.10%	61.45%	70.59%	64.02%	72.96%	64.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	0	1	0	0	1	0	0	1	0	0	3	0	0	0	2	4	0	2	8	9	11	4	16	2	2					
		0.55%	0.00%	0.51%	0.00%	0.00%	0.31%	0.00%	0.00%	0.25%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.93%	1.07%	0.00%	0.28%	0.96%	1.08%	0.87%	0.44%	1.11%	0.23%	0.23%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
